Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/17/20 5:42,0.0028539,,2/17/20 5:42,0.9981125,,2/17/20 5:42,0.0471865,,2/17/20 5:42,0.0090905,,2/17/20 5:42,0.0027215,,2/17/20 5:43,62.28930664,,2/17/20 5:42,0.002244,,2/17/20 5:42,1.0184997,,2/17/20 5:42,0.0436846,,2/17/20 5:42,0.0089952,,2/17/20 5:42,0.0027599,,2/17/20 5:43,62.28930664,,2/17/20 5:43,3.170598269
2/17/20 5:52,0.0015393,,2/17/20 5:52,1.04072,,2/17/20 5:52,0.0419519,,2/17/20 5:52,0.00917,,2/17/20 5:52,0.0033015,,2/17/20 5:53,62.18363876,,2/17/20 5:52,0.0018231,,2/17/20 5:52,1.0003134,,2/17/20 5:52,0.0450912,,2/17/20 5:52,0.0089062,,2/17/20 5:52,0.0025753,,2/17/20 5:53,62.18363876,,2/17/20 5:53,3.169914484
2/17/20 6:02,0.0021753,,2/17/20 6:02,0.9533213,,2/17/20 6:02,0.0412748,,2/17/20 6:02,0.0097417,,2/17/20 6:02,0.0032744,,2/17/20 6:02,61.9369957,,2/17/20 6:02,0.0024011,,2/17/20 6:02,0.9845591,,2/17/20 6:02,0.0442747,,2/17/20 6:02,0.0093279,,2/17/20 6:02,0.003228,,2/17/20 6:02,61.9369957,,2/17/20 6:02,3.170012236
2/17/20 6:12,0.0022543,,2/17/20 6:12,1.009487,,2/17/20 6:12,0.0434151,,2/17/20 6:12,0.0118253,,2/17/20 6:12,0.0034838,,2/17/20 6:12,62.04270477,,2/17/20 6:12,0.0024751,,2/17/20 6:12,0.9887602,,2/17/20 6:12,0.0441198,,2/17/20 6:12,0.0109435,,2/17/20 6:12,0.0032849,,2/17/20 6:12,62.04270477,,2/17/20 6:12,3.169914484
2/17/20 6:22,0.0019352,,2/17/20 6:22,1.02969,,2/17/20 6:22,0.0470973,,2/17/20 6:22,0.0096577,,2/17/20 6:22,0.0030609,,2/17/20 6:23,62.21886024,,2/17/20 6:22,0.0016002,,2/17/20 6:22,0.9876257,,2/17/20 6:22,0.0464193,,2/17/20 6:22,0.0099347,,2/17/20 6:22,0.0034224,,2/17/20 6:23,62.21886024,,2/17/20 6:23,3.170012236
2/17/20 6:32,0.0030294,,2/17/20 6:32,1.0289193,,2/17/20 6:32,0.0428436,,2/17/20 6:32,0.0082216,,2/17/20 6:32,0.0030111,,2/17/20 6:33,62.21886024,,2/17/20 6:32,0.0020482,,2/17/20 6:32,1.009811,,2/17/20 6:32,0.0412704,,2/17/20 6:32,0.0109222,,2/17/20 6:32,0.0033382,,2/17/20 6:33,62.21886024,,2/17/20 6:33,3.1702075
2/17/20 6:42,0.0018094,,2/17/20 6:42,0.9712296,,2/17/20 6:42,0.0506995,,2/17/20 6:42,0.0101881,,2/17/20 6:42,0.0029356,,2/17/20 6:43,62.35979424,,2/17/20 6:42,0.0020431,,2/17/20 6:42,0.9880526,,2/17/20 6:42,0.0415147,,2/17/20 6:42,0.0103719,,2/17/20 6:42,0.0027184,,2/17/20 6:43,62.35979424,,2/17/20 6:43,3.170012236
2/17/20 6:52,0.0024767,,2/17/20 6:52,1.0161785,,2/17/20 6:52,0.0491845,,2/17/20 6:52,0.0109665,,2/17/20 6:52,0.003353,,2/17/20 6:53,62.00747986,,2/17/20 6:52,0.0014867,,2/17/20 6:52,0.968069,,2/17/20 6:52,0.0431835,,2/17/20 6:52,0.0091587,,2/17/20 6:52,0.0030672,,2/17/20 6:53,62.00747986,,2/17/20 6:53,3.169914484
2/17/20 7:02,0.001595,,2/17/20 7:02,1.0157231,,2/17/20 7:02,0.0468806,,2/17/20 7:02,0.010394,,2/17/20 7:02,0.003068,,2/17/20 7:02,62.18363876,,2/17/20 7:02,0.0027419,,2/17/20 7:02,0.9958988,,2/17/20 7:02,0.0431138,,2/17/20 7:02,0.0117336,,2/17/20 7:02,0.0032128,,2/17/20 7:02,62.18363876,,2/17/20 7:02,3.169719219
2/17/20 7:12,0.001566,,2/17/20 7:12,1.0313191,,2/17/20 7:12,0.051461,,2/17/20 7:12,0.0112831,,2/17/20 7:12,0.0030763,,2/17/20 7:12,61.97225838,,2/17/20 7:12,0.0018078,,2/17/20 7:12,0.9927873,,2/17/20 7:12,0.0439852,,2/17/20 7:12,0.0070852,,2/17/20 7:12,0.0024673,,2/17/20 7:12,61.97225838,,2/17/20 7:12,3.1692307
2/17/20 7:22,0.0024505,,2/17/20 7:22,1.0382617,,2/17/20 7:22,0.0492518,,2/17/20 7:22,0.0105214,,2/17/20 7:22,0.0032769,,2/17/20 7:22,62.07792969,,2/17/20 7:22,0.0018651,,2/17/20 7:22,1.0888017,,2/17/20 7:22,0.0441213,,2/17/20 7:22,0.0104586,,2/17/20 7:22,0.0034005,,2/17/20 7:22,62.07792969,,2/17/20 7:22,3.169035435
2/17/20 7:32,0.0024611,,2/17/20 7:32,1.0410411,,2/17/20 7:32,0.0457768,,2/17/20 7:32,0.009042,,2/17/20 7:32,0.0028927,,2/17/20 7:33,62.25408173,,2/17/20 7:32,0.00315,,2/17/20 7:32,1.0203644,,2/17/20 7:32,0.0435308,,2/17/20 7:32,0.0096057,,2/17/20 7:32,0.0032744,,2/17/20 7:33,62.25408173,,2/17/20 7:33,3.1692307
2/17/20 7:42,0.0015013,,2/17/20 7:42,0.9908079,,2/17/20 7:42,0.052222,,2/17/20 7:42,0.0120552,,2/17/20 7:42,0.0033963,,2/17/20 7:43,62.00747986,,2/17/20 7:42,0.0022663,,2/17/20 7:42,0.9958539,,2/17/20 7:42,0.0438142,,2/17/20 7:42,0.0082337,,2/17/20 7:42,0.0027118,,2/17/20 7:43,62.00747986,,2/17/20 7:43,3.1692307
2/17/20 7:52,0.0026524,,2/17/20 7:52,0.9817107,,2/17/20 7:52,0.0393788,,2/17/20 7:52,0.0102967,,2/17/20 7:52,0.0037928,,2/17/20 7:53,62.11314774,,2/17/20 7:52,0.0032612,,2/17/20 7:52,0.9455355,,2/17/20 7:52,0.0413125,,2/17/20 7:52,0.0099282,,2/17/20 7:52,0.0031478,,2/17/20 7:53,62.11314774,,2/17/20 7:53,3.169621468
2/17/20 8:02,0.0023685,,2/17/20 8:02,1.0208147,,2/17/20 8:02,0.0468056,,2/17/20 8:02,0.0088931,,2/17/20 8:02,0.0030253,,2/17/20 8:02,62.11314774,,2/17/20 8:02,0.0025318,,2/17/20 8:02,1.0046157,,2/17/20 8:02,0.0506907,,2/17/20 8:02,0.0102962,,2/17/20 8:02,0.0029309,,2/17/20 8:02,62.11314774,,2/17/20 8:02,3.168644667
2/17/20 8:12,0.0038457,,2/17/20 8:12,1.0172704,,2/17/20 8:12,0.0419435,,2/17/20 8:12,0.0092175,,2/17/20 8:12,0.00317,,2/17/20 8:12,61.97225838,,2/17/20 8:12,0.0028788,,2/17/20 8:12,0.941486,,2/17/20 8:12,0.0394427,,2/17/20 8:12,0.0113846,,2/17/20 8:12,0.0032862,,2/17/20 8:12,61.97225838,,2/17/20 8:12,3.168937683
2/17/20 8:22,0.0019012,,2/17/20 8:22,1.0107891,,2/17/20 8:22,0.0414858,,2/17/20 8:22,0.01144,,2/17/20 8:22,0.0035442,,2/17/20 8:22,62.11314774,,2/17/20 8:22,0.0021598,,2/17/20 8:22,1.0077553,,2/17/20 8:22,0.0594489,,2/17/20 8:22,0.0119728,,2/17/20 8:22,0.0032857,,2/17/20 8:22,62.11314774,,2/17/20 8:22,3.168644667
2/17/20 8:32,0.0026436,,2/17/20 8:32,0.998276,,2/17/20 8:32,0.0471861,,2/17/20 8:32,0.0094822,,2/17/20 8:32,0.0032357,,2/17/20 8:32,61.9369957,,2/17/20 8:32,0.0028163,,2/17/20 8:32,0.9869517,,2/17/20 8:32,0.044019,,2/17/20 8:32,0.0078223,,2/17/20 8:32,0.0029416,,2/17/20 8:32,61.9369957,,2/17/20 8:32,3.168449163
2/17/20 8:42,0.0019286,,2/17/20 8:42,1.0474991,,2/17/20 8:42,0.0513698,,2/17/20 8:42,0.0097655,,2/17/20 8:42,0.0031615,,2/17/20 8:43,62.11314774,,2/17/20 8:42,0.0022782,,2/17/20 8:42,1.0183087,,2/17/20 8:42,0.0520023,,2/17/20 8:42,0.0089303,,2/17/20 8:42,0.0030676,,2/17/20 8:43,62.11314774,,2/17/20 8:43,3.168058634
2/17/20 8:52,0.0020823,,2/17/20 8:52,1.0102227,,2/17/20 8:52,0.0458259,,2/17/20 8:52,0.0138673,,2/17/20 8:52,0.003972,,2/17/20 8:53,62.07792969,,2/17/20 8:52,0.0030946,,2/17/20 8:52,0.9963819,,2/17/20 8:52,0.0383616,,2/17/20 8:52,0.009781,,2/17/20 8:52,0.0029365,,2/17/20 8:53,62.07792969,,2/17/20 8:53,3.167863369
2/17/20 9:02,0.0020346,,2/17/20 9:02,0.9874563,,2/17/20 9:02,0.0460604,,2/17/20 9:02,0.0121785,,2/17/20 9:02,0.0032409,,2/17/20 9:02,62.18363876,,2/17/20 9:02,0.0034335,,2/17/20 9:02,1.0451838,,2/17/20 9:02,0.0417036,,2/17/20 9:02,0.0083139,,2/17/20 9:02,0.0026874,,2/17/20 9:02,62.18363876,,2/17/20 9:02,3.167960882
2/17/20 9:12,0.0021679,,2/17/20 9:12,1.0135685,,2/17/20 9:12,0.044916,,2/17/20 9:12,0.0085751,,2/17/20 9:12,0.0028983,,2/17/20 9:12,62.18363876,,2/17/20 9:12,0.001982,,2/17/20 9:12,1.002678,,2/17/20 9:12,0.0457645,,2/17/20 9:12,0.0079035,,2/17/20 9:12,0.0030554,,2/17/20 9:12,62.18363876,,2/17/20 9:12,3.168058634
2/17/20 9:22,0.0029662,,2/17/20 9:22,0.9698808,,2/17/20 9:22,0.042113,,2/17/20 9:22,0.0103319,,2/17/20 9:22,0.0031714,,2/17/20 9:22,62.18363876,,2/17/20 9:22,0.0034341,,2/17/20 9:22,1.0356526,,2/17/20 9:22,0.0477218,,2/17/20 9:22,0.0085431,,2/17/20 9:22,0.0031757,,2/17/20 9:22,62.18363876,,2/17/20 9:22,3.167570353
2/17/20 9:32,0.0025514,,2/17/20 9:32,1.0220351,,2/17/20 9:32,0.0471136,,2/17/20 9:32,0.0097343,,2/17/20 9:32,0.0033043,,2/17/20 9:33,62.21886024,,2/17/20 9:32,0.0021073,,2/17/20 9:32,0.9713827,,2/17/20 9:32,0.0422767,,2/17/20 9:32,0.0122832,,2/17/20 9:32,0.0038208,,2/17/20 9:33,62.21886024,,2/17/20 9:33,3.167570353
2/17/20 9:42,0.0022362,,2/17/20 9:42,0.9958996,,2/17/20 9:42,0.0420098,,2/17/20 9:42,0.0105887,,2/17/20 9:42,0.0036305,,2/17/20 9:43,62.11314774,,2/17/20 9:42,0.0031576,,2/17/20 9:42,1.0027229,,2/17/20 9:42,0.0397527,,2/17/20 9:42,0.0078282,,2/17/20 9:42,0.0028865,,2/17/20 9:43,62.11314774,,2/17/20 9:43,3.168253899
2/17/20 9:52,0.0017689,,2/17/20 9:52,1.0684495,,2/17/20 9:52,0.0563681,,2/17/20 9:52,0.0105601,,2/17/20 9:52,0.003514,,2/17/20 9:53,61.97225838,,2/17/20 9:52,0.0030036,,2/17/20 9:52,0.9785438,,2/17/20 9:52,0.0511437,,2/17/20 9:52,0.0089502,,2/17/20 9:52,0.0027772,,2/17/20 9:53,61.97225838,,2/17/20 9:53,3.167277098
2/17/20 10:02,0.0030389,,2/17/20 10:02,1.0308929,,2/17/20 10:02,0.0436866,,2/17/20 10:02,0.0097868,,2/17/20 10:02,0.0034815,,2/17/20 10:03,61.97225838,,2/17/20 10:02,0.0026909,,2/17/20 10:02,0.9960898,,2/17/20 10:02,0.0420951,,2/17/20 10:02,0.0115069,,2/17/20 10:02,0.0033702,,2/17/20 10:03,61.97225838,,2/17/20 10:03,3.167472363
2/17/20 10:12,0.0024639,,2/17/20 10:12,1.0142224,,2/17/20 10:12,0.0398948,,2/17/20 10:12,0.0081054,,2/17/20 10:12,0.0025479,,2/17/20 10:13,62.25408173,,2/17/20 10:12,0.0012934,,2/17/20 10:12,1.0067163,,2/17/20 10:12,0.0452885,,2/17/20 10:12,0.0104009,,2/17/20 10:12,0.0029203,,2/17/20 10:13,62.25408173,,2/17/20 10:13,3.167570353
2/17/20 10:22,0.0021704,,2/17/20 10:22,0.9812494,,2/17/20 10:22,0.0409695,,2/17/20 10:22,0.0106749,,2/17/20 10:22,0.0033666,,2/17/20 10:23,62.11314774,,2/17/20 10:22,0.0022683,,2/17/20 10:22,0.9971008,,2/17/20 10:22,0.044501,,2/17/20 10:22,0.0100956,,2/17/20 10:22,0.0034963,,2/17/20 10:23,62.11314774,,2/17/20 10:23,3.166788816
2/17/20 10:32,0.0026229,,2/17/20 10:32,1.033573,,2/17/20 10:32,0.0490802,,2/17/20 10:32,0.009967,,2/17/20 10:32,0.003375,,2/17/20 10:33,62.07792969,,2/17/20 10:32,0.0033292,,2/17/20 10:32,1.0741538,,2/17/20 10:32,0.0449779,,2/17/20 10:32,0.0090622,,2/17/20 10:32,0.0030342,,2/17/20 10:33,62.07792969,,2/17/20 10:33,3.166886568
2/17/20 10:42,0.0019679,,2/17/20 10:42,1.01424,,2/17/20 10:42,0.0452339,,2/17/20 10:42,0.0090723,,2/17/20 10:42,0.0026923,,2/17/20 10:43,61.9369957,,2/17/20 10:42,0.0022359,,2/17/20 10:42,0.9636993,,2/17/20 10:42,0.0389147,,2/17/20 10:42,0.0089521,,2/17/20 10:42,0.0023589,,2/17/20 10:43,61.9369957,,2/17/20 10:43,3.167277098
2/17/20 10:52,0.0018258,,2/17/20 10:52,1.0225314,,2/17/20 10:52,0.0552301,,2/17/20 10:52,0.0121208,,2/17/20 10:52,0.0035093,,2/17/20 10:52,61.90177078,,2/17/20 10:52,0.0033705,,2/17/20 10:52,1.0208081,,2/17/20 10:52,0.0378644,,2/17/20 10:52,0.0086239,,2/17/20 10:52,0.0030213,,2/17/20 10:52,61.90177078,,2/17/20 10:52,3.167081833
2/17/20 11:02,0.0017516,,2/17/20 11:02,0.9568423,,2/17/20 11:03,0.0410125,,2/17/20 11:03,0.0092612,,2/17/20 11:03,0.0030605,,2/17/20 11:03,61.97225838,,2/17/20 11:03,0.0022855,,2/17/20 11:03,0.9846658,,2/17/20 11:02,0.0446781,,2/17/20 11:02,0.0086652,,2/17/20 11:02,0.0028696,,2/17/20 11:03,61.97225838,,2/17/20 11:03,3.166398048
2/17/20 11:12,0.001459,,2/17/20 11:12,0.952971,,2/17/20 11:12,0.0492492,,2/17/20 11:12,0.0095848,,2/17/20 11:12,0.0035124,,2/17/20 11:13,62.21886024,,2/17/20 11:12,0.0028533,,2/17/20 11:12,0.9944105,,2/17/20 11:12,0.0416511,,2/17/20 11:12,0.0083071,,2/17/20 11:12,0.002544,,2/17/20 11:13,62.21886024,,2/17/20 11:13,3.166886568
2/17/20 11:22,0.0019456,,2/17/20 11:22,1.0073499,,2/17/20 11:22,0.0451076,,2/17/20 11:22,0.0118289,,2/17/20 11:22,0.0030708,,2/17/20 11:23,62.04270477,,2/17/20 11:22,0.0025831,,2/17/20 11:22,1.0058457,,2/17/20 11:22,0.0479922,,2/17/20 11:22,0.0072373,,2/17/20 11:22,0.002698,,2/17/20 11:23,62.04270477,,2/17/20 11:23,3.166495562
2/17/20 11:32,0.0020979,,2/17/20 11:32,1.0156413,,2/17/20 11:32,0.0481633,,2/17/20 11:32,0.0106531,,2/17/20 11:32,0.0033639,,2/17/20 11:33,61.69039383,,2/17/20 11:32,0.00312,,2/17/20 11:32,1.0360064,,2/17/20 11:32,0.0411483,,2/17/20 11:32,0.0083891,,2/17/20 11:32,0.0026582,,2/17/20 11:33,61.69039383,,2/17/20 11:33,3.166495562
2/17/20 11:42,0.0013267,,2/17/20 11:42,0.9988016,,2/17/20 11:42,0.0417613,,2/17/20 11:42,0.0080361,,2/17/20 11:42,0.0024696,,2/17/20 11:43,61.86654587,,2/17/20 11:42,0.0015785,,2/17/20 11:42,1.0477505,,2/17/20 11:42,0.0416331,,2/17/20 11:42,0.0078956,,2/17/20 11:42,0.0027725,,2/17/20 11:43,61.86654587,,2/17/20 11:43,3.166495562
2/17/20 11:52,0.0023942,,2/17/20 11:52,1.0281252,,2/17/20 11:52,0.0440721,,2/17/20 11:52,0.0099493,,2/17/20 11:52,0.003045,,2/17/20 11:52,62.04270477,,2/17/20 11:52,0.0028288,,2/17/20 11:52,1.0411961,,2/17/20 11:52,0.0424946,,2/17/20 11:52,0.007268,,2/17/20 11:52,0.0026227,,2/17/20 11:52,62.04270477,,2/17/20 11:52,3.165909767
2/17/20 12:02,0.0023241,,2/17/20 12:02,0.9945799,,2/17/20 12:02,0.0453328,,2/17/20 12:02,0.0106872,,2/17/20 12:02,0.0032533,,2/17/20 12:02,61.83132439,,2/17/20 12:02,0.0026166,,2/17/20 12:02,1.005211,,2/17/20 12:02,0.0450913,,2/17/20 12:02,0.0097104,,2/17/20 12:02,0.0027206,,2/17/20 12:02,61.83132439,,2/17/20 12:02,3.16600728
2/17/20 12:13,0.0030169,,2/17/20 12:13,0.9789839,,2/17/20 12:13,0.0419756,,2/17/20 12:13,0.0095001,,2/17/20 12:13,0.0033065,,2/17/20 12:13,62.28930664,,2/17/20 12:13,0.0029262,,2/17/20 12:13,0.9907766,,2/17/20 12:13,0.0407232,,2/17/20 12:13,0.0085455,,2/17/20 12:13,0.0030119,,2/17/20 12:13,62.28930664,,2/17/20 12:13,3.165812016
2/17/20 12:22,0.004872,,2/17/20 12:22,1.0247853,,2/17/20 12:22,0.041911,,2/17/20 12:22,0.0093322,,2/17/20 12:22,0.0029008,,2/17/20 12:23,62.07792969,,2/17/20 12:22,0.0024932,,2/17/20 12:22,0.9851207,,2/17/20 12:22,0.0408057,,2/17/20 12:22,0.012503,,2/17/20 12:22,0.0036075,,2/17/20 12:23,62.07792969,,2/17/20 12:23,3.166300297
2/17/20 12:32,0.0026886,,2/17/20 12:32,0.9653789,,2/17/20 12:32,0.050096,,2/17/20 12:32,0.0095528,,2/17/20 12:32,0.0030053,,2/17/20 12:33,62.50072823,,2/17/20 12:32,0.002582,,2/17/20 12:32,0.987856,,2/17/20 12:32,0.0444438,,2/17/20 12:32,0.0110442,,2/17/20 12:32,0.0032212,,2/17/20 12:33,62.50072823,,2/17/20 12:33,3.165909767
2/17/20 12:42,0.0013915,,2/17/20 12:42,0.9919699,,2/17/20 12:42,0.0490657,,2/17/20 12:42,0.0095492,,2/17/20 12:42,0.0033521,,2/17/20 12:43,62.25408173,,2/17/20 12:42,0.002366,,2/17/20 12:42,0.9925402,,2/17/20 12:42,0.0445768,,2/17/20 12:42,0.0078045,,2/17/20 12:42,0.0024672,,2/17/20 12:43,62.25408173,,2/17/20 12:43,3.165421247
2/17/20 12:52,0.0026908,,2/17/20 12:52,0.9919465,,2/17/20 12:52,0.0460592,,2/17/20 12:52,0.0094982,,2/17/20 12:52,0.0034101,,2/17/20 12:52,62.25408173,,2/17/20 12:52,0.001772,,2/17/20 12:52,1.0148602,,2/17/20 12:52,0.0392986,,2/17/20 12:52,0.0077418,,2/17/20 12:52,0.0028207,,2/17/20 12:52,62.25408173,,2/17/20 12:52,3.165323496
2/17/20 13:02,0.0025533,,2/17/20 13:02,1.0064215,,2/17/20 13:02,0.0451041,,2/17/20 13:02,0.0098595,,2/17/20 13:02,0.0037955,,2/17/20 13:02,62.35979424,,2/17/20 13:02,0.0037381,,2/17/20 13:02,0.9941577,,2/17/20 13:02,0.0490624,,2/17/20 13:02,0.009093,,2/17/20 13:02,0.0028788,,2/17/20 13:02,62.35979424,,2/17/20 13:02,3.165616751
2/17/20 13:13,0.0020712,,2/17/20 13:13,0.9942062,,2/17/20 13:13,0.0410493,,2/17/20 13:13,0.0085438,,2/17/20 13:13,0.0030375,,2/17/20 13:13,62.28930664,,2/17/20 13:13,0.0024852,,2/17/20 13:13,0.9728262,,2/17/20 13:13,0.0393198,,2/17/20 13:13,0.0103951,,2/17/20 13:13,0.0029273,,2/17/20 13:13,62.28930664,,2/17/20 13:13,3.165030479
2/17/20 13:22,0.0033077,,2/17/20 13:22,1.0050844,,2/17/20 13:22,0.0408805,,2/17/20 13:22,0.0110525,,2/17/20 13:22,0.0032975,,2/17/20 13:23,62.04270477,,2/17/20 13:22,0.0017379,,2/17/20 13:22,0.9947418,,2/17/20 13:22,0.0411047,,2/17/20 13:22,0.0100801,,2/17/20 13:22,0.0030412,,2/17/20 13:23,62.04270477,,2/17/20 13:23,3.165128231
2/17/20 13:32,0.0024303,,2/17/20 13:32,0.9882387,,2/17/20 13:32,0.0447995,,2/17/20 13:32,0.0077342,,2/17/20 13:32,0.0027076,,2/17/20 13:33,61.83132439,,2/17/20 13:32,0.0022378,,2/17/20 13:32,1.0240488,,2/17/20 13:32,0.043068,,2/17/20 13:32,0.008149,,2/17/20 13:32,0.0030299,,2/17/20 13:33,61.83132439,,2/17/20 13:33,3.164932966
2/17/20 13:42,0.0023278,,2/17/20 13:42,1.0103862,,2/17/20 13:42,0.0448916,,2/17/20 13:42,0.0088797,,2/17/20 13:42,0.0030141,,2/17/20 13:42,62.32457275,,2/17/20 13:42,0.0018482,,2/17/20 13:42,1.0017232,,2/17/20 13:42,0.0505855,,2/17/20 13:42,0.0115493,,2/17/20 13:42,0.003451,,2/17/20 13:42,62.32457275,,2/17/20 13:42,3.165128231
2/17/20 13:52,0.0035566,,2/17/20 13:52,1.0339817,,2/17/20 13:52,0.0400044,,2/17/20 13:52,0.0081999,,2/17/20 13:52,0.0030385,,2/17/20 13:52,62.07792969,,2/17/20 13:52,0.00267,,2/17/20 13:52,0.9908271,,2/17/20 13:52,0.0437832,,2/17/20 13:52,0.0082392,,2/17/20 13:52,0.0028971,,2/17/20 13:52,62.07792969,,2/17/20 13:52,3.165128231
2/17/20 14:02,0.003817,,2/17/20 14:02,1.0140473,,2/17/20 14:02,0.0463199,,2/17/20 14:02,0.0093566,,2/17/20 14:02,0.0029442,,2/17/20 14:02,62.46546555,,2/17/20 14:02,0.0016631,,2/17/20 14:02,0.9789482,,2/17/20 14:02,0.0428802,,2/17/20 14:02,0.0102012,,2/17/20 14:02,0.0031721,,2/17/20 14:02,62.46546555,,2/17/20 14:02,3.16463995
2/17/20 14:12,0.0040104,,2/17/20 14:12,1.0084418,,2/17/20 14:12,0.0426643,,2/17/20 14:12,0.008435,,2/17/20 14:12,0.0031786,,2/17/20 14:12,62.04270477,,2/17/20 14:12,0.0018592,,2/17/20 14:12,0.9867383,,2/17/20 14:12,0.0407339,,2/17/20 14:12,0.0105721,,2/17/20 14:12,0.0038641,,2/17/20 14:12,62.04270477,,2/17/20 14:12,3.163858414
2/17/20 14:23,0.0024552,,2/17/20 14:23,1.0266012,,2/17/20 14:23,0.0427664,,2/17/20 14:23,0.009496,,2/17/20 14:23,0.0030484,,2/17/20 14:23,62.39501572,,2/17/20 14:23,0.0021531,,2/17/20 14:23,0.9692597,,2/17/20 14:23,0.0444747,,2/17/20 14:23,0.0115148,,2/17/20 14:23,0.0031582,,2/17/20 14:23,62.39501572,,2/17/20 14:23,3.164346695
2/17/20 14:32,0.0019568,,2/17/20 14:32,1.0165113,,2/17/20 14:32,0.0505738,,2/17/20 14:32,0.0124844,,2/17/20 14:32,0.0032455,,2/17/20 14:33,62.46546555,,2/17/20 14:32,0.0019606,,2/17/20 14:32,1.0161857,,2/17/20 14:32,0.0412616,,2/17/20 14:32,0.0117709,,2/17/20 14:32,0.0032228,,2/17/20 14:33,62.46546555,,2/17/20 14:33,3.16463995
2/17/20 14:42,0.001803,,2/17/20 14:42,0.978254,,2/17/20 14:42,0.0511833,,2/17/20 14:42,0.010376,,2/17/20 14:42,0.003681,,2/17/20 14:42,62.39501572,,2/17/20 14:42,0.0029796,,2/17/20 14:42,0.9584535,,2/17/20 14:42,0.0507825,,2/17/20 14:42,0.0087653,,2/17/20 14:42,0.0027686,,2/17/20 14:42,62.39501572,,2/17/20 14:42,3.165128231
2/17/20 14:52,0.002883,,2/17/20 14:52,1.0256669,,2/17/20 14:52,0.0443236,,2/17/20 14:52,0.0087828,,2/17/20 14:52,0.0028219,,2/17/20 14:52,62.53594971,,2/17/20 14:52,0.0025201,,2/17/20 14:52,0.9912596,,2/17/20 14:52,0.0411194,,2/17/20 14:52,0.0076887,,2/17/20 14:52,0.0029764,,2/17/20 14:52,62.53594971,,2/17/20 14:52,3.164053679
2/17/20 15:02,0.0032563,,2/17/20 15:02,0.9776351,,2/17/20 15:02,0.0465305,,2/17/20 15:02,0.0083524,,2/17/20 15:02,0.0030527,,2/17/20 15:02,62.39501572,,2/17/20 15:02,0.0020594,,2/17/20 15:02,1.0286151,,2/17/20 15:02,0.0451482,,2/17/20 15:02,0.0101446,,2/17/20 15:02,0.0033855,,2/17/20 15:02,62.39501572,,2/17/20 15:02,3.16454196
2/17/20 15:12,0.0024063,,2/17/20 15:12,0.9969681,,2/17/20 15:12,0.0442332,,2/17/20 15:12,0.0114513,,2/17/20 15:12,0.0032473,,2/17/20 15:12,62.18363876,,2/17/20 15:12,0.0015533,,2/17/20 15:12,0.9894005,,2/17/20 15:12,0.0498309,,2/17/20 15:12,0.009045,,2/17/20 15:12,0.0032862,,2/17/20 15:12,62.18363876,,2/17/20 15:12,3.163760662
2/17/20 15:22,0.0017565,,2/17/20 15:22,1.0006992,,2/17/20 15:22,0.0398646,,2/17/20 15:22,0.0124138,,2/17/20 15:22,0.0036583,,2/17/20 15:22,62.57117462,,2/17/20 15:22,0.0022814,,2/17/20 15:22,0.9948991,,2/17/20 15:22,0.0486075,,2/17/20 15:22,0.0073097,,2/17/20 15:22,0.0025261,,2/17/20 15:22,62.57117462,,2/17/20 15:22,3.163956165
2/17/20 15:32,0.0018742,,2/17/20 15:32,1.0031516,,2/17/20 15:32,0.0490816,,2/17/20 15:32,0.0094505,,2/17/20 15:32,0.003281,,2/17/20 15:33,61.97225838,,2/17/20 15:32,0.0023099,,2/17/20 15:32,0.9801726,,2/17/20 15:32,0.0443105,,2/17/20 15:32,0.0074129,,2/17/20 15:32,0.0026632,,2/17/20 15:33,61.97225838,,2/17/20 15:33,3.163760662
2/17/20 15:42,0.0021294,,2/17/20 15:42,1.0725602,,2/17/20 15:42,0.0419993,,2/17/20 15:42,0.0074131,,2/17/20 15:42,0.0028231,,2/17/20 15:43,62.57117462,,2/17/20 15:42,0.0028125,,2/17/20 15:42,0.9960224,,2/17/20 15:42,0.0458427,,2/17/20 15:42,0.0092559,,2/17/20 15:42,0.0029413,,2/17/20 15:43,62.57117462,,2/17/20 15:43,3.163663149
