Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,
2/17/20 10:19,0.0021474,,2/17/20 10:19,0.9649755,,2/17/20 10:19,0.0399455,,2/17/20 10:19,0.008065,,2/17/20 10:29,0.0034757,,2/17/20 10:29,64.13426132,,2/17/20 10:29,0.0494358,,2/17/20 10:29,0.0111181,,2/17/20 10:19,0.0028154,,2/17/20 10:29,64.13426132,,2/17/20 10:29,0.0021156,,2/17/20 10:29,0.9657729,,2/17/20 10:29,3.204591036
2/17/20 10:29,0.0026445,,2/17/20 10:29,0.9967693,,2/17/20 10:29,0.0426669,,2/17/20 10:29,0.0097979,,2/17/20 10:38,0.0029298,,2/17/20 10:39,63.62755127,,2/17/20 10:38,0.0472901,,2/17/20 10:38,0.0089918,,2/17/20 10:29,0.0032633,,2/17/20 10:39,63.62755127,,2/17/20 10:38,0.0023429,,2/17/20 10:38,0.957323,,2/17/20 10:39,3.204395533
2/17/20 10:38,0.0034715,,2/17/20 10:38,1.0247313,,2/17/20 10:38,0.0379435,,2/17/20 10:38,0.0094021,,2/17/20 10:48,0.0030548,,2/17/20 10:49,63.97834473,,2/17/20 10:48,0.0516301,,2/17/20 10:48,0.0114803,,2/17/20 10:38,0.0028715,,2/17/20 10:49,63.97834473,,2/17/20 10:48,0.002134,,2/17/20 10:48,0.9446997,,2/17/20 10:49,3.204395533
2/17/20 10:48,0.0017058,,2/17/20 10:48,0.9667131,,2/17/20 10:48,0.0447517,,2/17/20 10:48,0.0072798,,2/17/20 10:59,0.0029955,,2/17/20 11:00,63.78346443,,2/17/20 10:59,0.0423991,,2/17/20 10:59,0.0096154,,2/17/20 10:48,0.0026452,,2/17/20 11:00,63.78346443,,2/17/20 10:59,0.0034239,,2/17/20 10:59,0.9823944,,2/17/20 11:00,3.204395533
2/17/20 10:59,0.0041455,,2/17/20 10:59,0.9894911,,2/17/20 10:59,0.0484724,,2/17/20 10:59,0.0093769,,2/17/20 11:09,0.0029425,,2/17/20 11:10,63.93937759,,2/17/20 11:09,0.0474041,,2/17/20 11:09,0.0114193,,2/17/20 10:59,0.0028905,,2/17/20 11:10,63.93937759,,2/17/20 11:09,0.0019575,,2/17/20 11:09,0.9740836,,2/17/20 11:10,3.204005003
2/17/20 11:09,0.001739,,2/17/20 11:09,0.9215136,,2/17/20 11:09,0.0395356,,2/17/20 11:09,0.0081946,,2/17/20 11:19,0.0032858,,2/17/20 11:20,64.09529419,,2/17/20 11:19,0.0390306,,2/17/20 11:19,0.0123953,,2/17/20 11:09,0.0027918,,2/17/20 11:20,64.09529419,,2/17/20 11:19,0.0039561,,2/17/20 11:19,0.9371567,,2/17/20 11:20,3.203711987
2/17/20 11:19,0.0016818,,2/17/20 11:19,0.9492915,,2/17/20 11:19,0.0511658,,2/17/20 11:19,0.0085909,,2/17/20 11:29,0.0030228,,2/17/20 11:29,63.62755127,,2/17/20 11:29,0.0502559,,2/17/20 11:29,0.0084718,,2/17/20 11:19,0.0028059,,2/17/20 11:29,63.62755127,,2/17/20 11:29,0.0014364,,2/17/20 11:29,0.9956359,,2/17/20 11:29,3.204395533
2/17/20 11:29,0.0026563,,2/17/20 11:29,1.0508464,,2/17/20 11:29,0.0425244,,2/17/20 11:29,0.0095757,,2/17/20 11:39,0.0029559,,2/17/20 11:39,63.8613987,,2/17/20 11:39,0.0505265,,2/17/20 11:39,0.0107017,,2/17/20 11:29,0.0026062,,2/17/20 11:39,63.8613987,,2/17/20 11:39,0.0014042,,2/17/20 11:39,0.9755417,,2/17/20 11:39,3.204200268
2/17/20 11:39,0.0026656,,2/17/20 11:39,0.988513,,2/17/20 11:39,0.0445038,,2/17/20 11:39,0.0086214,,2/17/20 11:48,0.0024775,,2/17/20 11:49,64.21219559,,2/17/20 11:48,0.0443418,,2/17/20 11:48,0.0074634,,2/17/20 11:39,0.0031923,,2/17/20 11:49,64.21219559,,2/17/20 11:48,0.0019744,,2/17/20 11:48,0.989618,,2/17/20 11:49,3.2038095
2/17/20 11:48,0.0039898,,2/17/20 11:48,0.9722422,,2/17/20 11:48,0.0399117,,2/17/20 11:48,0.0088507,,2/17/20 11:58,0.0027366,,2/17/20 11:59,63.78346443,,2/17/20 11:58,0.0451549,,2/17/20 11:58,0.0075313,,2/17/20 11:48,0.003323,,2/17/20 11:59,63.78346443,,2/17/20 11:58,0.0028664,,2/17/20 11:58,0.9512329,,2/17/20 11:59,3.204102516
2/17/20 11:58,0.0023657,,2/17/20 11:58,0.9596133,,2/17/20 11:58,0.0459617,,2/17/20 11:58,0.0086465,,2/17/20 12:09,0.0026201,,2/17/20 12:10,64.01731186,,2/17/20 12:09,0.0508604,,2/17/20 12:09,0.0073267,,2/17/20 11:58,0.0026433,,2/17/20 12:10,64.01731186,,2/17/20 12:09,0.0018948,,2/17/20 12:09,0.9505889,,2/17/20 12:10,3.203711987
2/17/20 12:09,0.0017619,,2/17/20 12:09,0.9892437,,2/17/20 12:09,0.0394741,,2/17/20 12:09,0.0083191,,2/17/20 12:19,0.0036471,,2/17/20 12:20,63.58858414,,2/17/20 12:19,0.0489861,,2/17/20 12:19,0.0123651,,2/17/20 12:09,0.0025417,,2/17/20 12:20,63.58858414,,2/17/20 12:19,0.0023715,,2/17/20 12:19,0.982482,,2/17/20 12:20,3.203711987
2/17/20 12:19,0.0025761,,2/17/20 12:19,0.955511,,2/17/20 12:19,0.0411939,,2/17/20 12:19,0.0092377,,2/17/20 12:29,0.0037114,,2/17/20 12:29,63.7444973,,2/17/20 12:29,0.0537471,,2/17/20 12:29,0.0095438,,2/17/20 12:19,0.0033551,,2/17/20 12:29,63.7444973,,2/17/20 12:29,0.0025771,,2/17/20 12:29,0.9165885,,2/17/20 12:29,3.20332098
2/17/20 12:29,0.0019156,,2/17/20 12:29,0.9074061,,2/17/20 12:29,0.0429098,,2/17/20 12:29,0.0095579,,2/17/20 12:39,0.0028278,,2/17/20 12:39,63.70553017,,2/17/20 12:39,0.0468879,,2/17/20 12:39,0.0104023,,2/17/20 12:29,0.0032718,,2/17/20 12:39,63.70553017,,2/17/20 12:39,0.0015906,,2/17/20 12:39,0.9358737,,2/17/20 12:39,3.2038095
2/17/20 12:39,0.0023991,,2/17/20 12:39,0.9600678,,2/17/20 12:39,0.0372477,,2/17/20 12:39,0.0087521,,2/17/20 12:48,0.0027644,,2/17/20 12:49,64.13426132,,2/17/20 12:48,0.0437234,,2/17/20 12:48,0.0091779,,2/17/20 12:39,0.0027442,,2/17/20 12:49,64.13426132,,2/17/20 12:48,0.0023369,,2/17/20 12:48,0.9231629,,2/17/20 12:49,3.203907251
2/17/20 12:48,0.0029978,,2/17/20 12:48,0.9583417,,2/17/20 12:48,0.0490306,,2/17/20 12:48,0.0110746,,2/17/20 12:58,0.0031283,,2/17/20 12:59,64.05627899,,2/17/20 12:58,0.0474049,,2/17/20 12:58,0.0096119,,2/17/20 12:48,0.0037343,,2/17/20 12:59,64.05627899,,2/17/20 12:58,0.0026124,,2/17/20 12:58,0.9888709,,2/17/20 12:59,3.203223467
2/17/20 12:58,0.0036454,,2/17/20 12:58,1.0390402,,2/17/20 12:58,0.0504521,,2/17/20 12:58,0.0113357,,2/17/20 13:08,0.0033085,,2/17/20 13:09,63.93937759,,2/17/20 13:08,0.0575058,,2/17/20 13:08,0.0104643,,2/17/20 12:58,0.0032074,,2/17/20 13:09,63.93937759,,2/17/20 13:08,0.0021345,,2/17/20 13:08,0.9773038,,2/17/20 13:09,3.202832699
2/17/20 13:08,0.0017816,,2/17/20 13:08,0.9599009,,2/17/20 13:08,0.039723,,2/17/20 13:08,0.0072939,,2/17/20 13:19,0.0031164,,2/17/20 13:20,64.25116272,,2/17/20 13:19,0.0468745,,2/17/20 13:19,0.009783,,2/17/20 13:08,0.0025795,,2/17/20 13:20,64.25116272,,2/17/20 13:19,0.0024043,,2/17/20 13:19,0.9390579,,2/17/20 13:20,3.202832699
2/17/20 13:19,0.0020046,,2/17/20 13:19,0.9620815,,2/17/20 13:19,0.0418531,,2/17/20 13:19,0.0090308,,2/17/20 13:29,0.002643,,2/17/20 13:29,64.13426132,,2/17/20 13:29,0.0473525,,2/17/20 13:29,0.0088808,,2/17/20 13:19,0.002715,,2/17/20 13:29,64.13426132,,2/17/20 13:29,0.0020754,,2/17/20 13:29,0.9318961,,2/17/20 13:29,3.202735186
2/17/20 13:29,0.0025264,,2/17/20 13:29,0.9379456,,2/17/20 13:29,0.0442927,,2/17/20 13:29,0.0085698,,2/17/20 13:39,0.0036006,,2/17/20 13:39,63.93937759,,2/17/20 13:39,0.0463215,,2/17/20 13:39,0.0117657,,2/17/20 13:29,0.0028494,,2/17/20 13:39,63.93937759,,2/17/20 13:39,0.0031779,,2/17/20 13:39,0.9363272,,2/17/20 13:39,3.202832699
2/17/20 13:39,0.0026789,,2/17/20 13:39,0.9743307,,2/17/20 13:39,0.049766,,2/17/20 13:39,0.0110093,,2/17/20 13:49,0.0034771,,2/17/20 13:49,64.40707932,,2/17/20 13:49,0.045837,,2/17/20 13:49,0.0104755,,2/17/20 13:39,0.0029934,,2/17/20 13:49,64.40707932,,2/17/20 13:49,0.0034267,,2/17/20 13:49,0.9855888,,2/17/20 13:49,3.202539682
2/17/20 13:49,0.0023145,,2/17/20 13:49,0.9568056,,2/17/20 13:49,0.0404508,,2/17/20 13:49,0.0096746,,2/17/20 13:58,0.0029692,,2/17/20 13:59,63.93937759,,2/17/20 13:58,0.0491975,,2/17/20 13:58,0.0086605,,2/17/20 13:49,0.0028755,,2/17/20 13:59,63.93937759,,2/17/20 13:58,0.0025879,,2/17/20 13:58,0.9531341,,2/17/20 13:59,3.202246666
2/17/20 13:58,0.0020841,,2/17/20 13:58,0.978571,,2/17/20 13:58,0.0395188,,2/17/20 13:58,0.0108304,,2/17/20 14:08,0.0032993,,2/17/20 14:09,63.6665184,,2/17/20 14:08,0.0529163,,2/17/20 14:08,0.0100396,,2/17/20 13:58,0.0030803,,2/17/20 14:09,63.6665184,,2/17/20 14:08,0.0020412,,2/17/20 14:08,0.9858825,,2/17/20 14:09,3.202735186
2/17/20 14:08,0.0020658,,2/17/20 14:08,0.9807976,,2/17/20 14:08,0.043574,,2/17/20 14:08,0.0083896,,2/17/20 14:18,0.0032215,,2/17/20 14:18,63.93937759,,2/17/20 14:18,0.0455136,,2/17/20 14:18,0.0116966,,2/17/20 14:08,0.0027909,,2/17/20 14:18,63.93937759,,2/17/20 14:18,0.0024869,,2/17/20 14:18,0.9361829,,2/17/20 14:18,3.202441931
2/17/20 14:18,0.0029071,,2/17/20 14:18,0.9384922,,2/17/20 14:18,0.0403559,,2/17/20 14:18,0.0088738,,2/17/20 14:29,0.0031791,,2/17/20 14:29,63.8613987,,2/17/20 14:29,0.0425547,,2/17/20 14:29,0.009864,,2/17/20 14:18,0.0031231,,2/17/20 14:29,63.8613987,,2/17/20 14:29,0.0018576,,2/17/20 14:29,0.9669785,,2/17/20 14:29,3.202051401
2/17/20 14:29,0.0022352,,2/17/20 14:29,0.9785652,,2/17/20 14:29,0.0382241,,2/17/20 14:29,0.008202,,2/17/20 14:39,0.0029218,,2/17/20 14:39,63.82243156,,2/17/20 14:39,0.0517829,,2/17/20 14:39,0.0116439,,2/17/20 14:29,0.0031401,,2/17/20 14:39,63.82243156,,2/17/20 14:39,0.0027541,,2/17/20 14:39,0.9148521,,2/17/20 14:39,3.202735186
2/17/20 14:39,0.0027153,,2/17/20 14:39,0.9536929,,2/17/20 14:39,0.0473944,,2/17/20 14:39,0.0086397,,2/17/20 14:49,0.0031967,,2/17/20 14:49,63.93937759,,2/17/20 14:49,0.0520336,,2/17/20 14:49,0.011024,,2/17/20 14:39,0.0033363,,2/17/20 14:49,63.93937759,,2/17/20 14:49,0.0026773,,2/17/20 14:49,0.9556536,,2/17/20 14:49,3.20146513
2/17/20 14:49,0.0013554,,2/17/20 14:49,0.9566732,,2/17/20 14:49,0.0403913,,2/17/20 14:49,0.0098862,,2/17/20 14:59,0.0030026,,2/17/20 14:59,63.97834473,,2/17/20 14:59,0.0467804,,2/17/20 14:59,0.0100974,,2/17/20 14:49,0.0032172,,2/17/20 14:59,63.97834473,,2/17/20 14:59,0.0020264,,2/17/20 14:59,0.9381717,,2/17/20 14:59,3.20195365
2/17/20 14:59,0.0023137,,2/17/20 14:59,0.9837434,,2/17/20 14:59,0.0431585,,2/17/20 14:59,0.0071109,,2/17/20 15:08,0.0025847,,2/17/20 15:09,63.97834473,,2/17/20 15:08,0.0481959,,2/17/20 15:08,0.0080103,,2/17/20 14:59,0.0025986,,2/17/20 15:09,63.97834473,,2/17/20 15:08,0.0023183,,2/17/20 15:08,0.9403924,,2/17/20 15:09,3.202148914
2/17/20 15:08,0.0018768,,2/17/20 15:08,0.9538598,,2/17/20 15:08,0.0406796,,2/17/20 15:08,0.0124152,,2/17/20 15:18,0.0027397,,2/17/20 15:18,64.05627899,,2/17/20 15:18,0.0513315,,2/17/20 15:18,0.0079422,,2/17/20 15:08,0.0036003,,2/17/20 15:18,64.05627899,,2/17/20 15:18,0.002728,,2/17/20 15:18,0.9852591,,2/17/20 15:18,3.201660633
2/17/20 15:18,0.0033118,,2/17/20 15:18,0.9325431,,2/17/20 15:18,0.0378892,,2/17/20 15:18,0.0095221,,2/17/20 15:28,0.0030504,,2/17/20 15:28,63.7444973,,2/17/20 15:28,0.0530298,,2/17/20 15:28,0.0098529,,2/17/20 15:18,0.0031372,,2/17/20 15:28,63.7444973,,2/17/20 15:28,0.0017143,,2/17/20 15:28,0.9326432,,2/17/20 15:28,3.20146513
2/17/20 15:28,0.0019119,,2/17/20 15:28,0.9770579,,2/17/20 15:28,0.0425382,,2/17/20 15:28,0.0087459,,2/17/20 15:39,0.0028879,,2/17/20 15:40,63.90041046,,2/17/20 15:39,0.0470109,,2/17/20 15:39,0.0090487,,2/17/20 15:28,0.0027217,,2/17/20 15:40,63.90041046,,2/17/20 15:39,0.0028463,,2/17/20 15:39,1.0061261,,2/17/20 15:40,3.202051401
2/17/20 15:39,0.0029269,,2/17/20 15:39,0.987535,,2/17/20 15:39,0.0504302,,2/17/20 15:39,0.0090915,,2/17/20 15:49,0.0035735,,2/17/20 15:50,64.17322845,,2/17/20 15:49,0.0500816,,2/17/20 15:49,0.0135799,,2/17/20 15:39,0.0030982,,2/17/20 15:50,64.17322845,,2/17/20 15:49,0.002526,,2/17/20 15:49,0.9312418,,2/17/20 15:50,3.201660633
2/17/20 15:49,0.0021756,,2/17/20 15:49,0.9700386,,2/17/20 15:49,0.0465018,,2/17/20 15:49,0.0071886,,2/17/20 15:59,0.0030915,,2/17/20 16:00,64.09529419,,2/17/20 15:59,0.0473019,,2/17/20 15:59,0.0103042,,2/17/20 15:49,0.0025511,,2/17/20 16:00,64.09529419,,2/17/20 15:59,0.0021058,,2/17/20 15:59,0.9661696,,2/17/20 16:00,3.201660633
2/17/20 15:59,0.0024281,,2/17/20 15:59,1.0027817,,2/17/20 15:59,0.0400701,,2/17/20 15:59,0.0118978,,2/17/20 16:09,0.0035642,,2/17/20 16:10,63.97834473,,2/17/20 16:09,0.0464973,,2/17/20 16:09,0.0100903,,2/17/20 15:59,0.003644,,2/17/20 16:10,63.97834473,,2/17/20 16:09,0.0031816,,2/17/20 16:09,0.9622538,,2/17/20 16:10,3.201562881
2/17/20 16:09,0.0014769,,2/17/20 16:09,1.0031039,,2/17/20 16:09,0.0383391,,2/17/20 16:09,0.0083705,,2/17/20 16:18,0.0030082,,2/17/20 16:19,63.93937759,,2/17/20 16:18,0.0597405,,2/17/20 16:18,0.0093793,,2/17/20 16:09,0.0027199,,2/17/20 16:19,63.93937759,,2/17/20 16:18,0.0021766,,2/17/20 16:18,0.9613676,,2/17/20 16:19,3.2010746
2/17/20 16:19,0.0025365,,2/17/20 16:19,0.9634336,,2/17/20 16:19,0.0412398,,2/17/20 16:19,0.0119061,,2/17/20 16:28,0.0032691,,2/17/20 16:29,64.09529419,,2/17/20 16:28,0.0552899,,2/17/20 16:28,0.0089007,,2/17/20 16:19,0.0035614,,2/17/20 16:29,64.09529419,,2/17/20 16:28,0.0037001,,2/17/20 16:28,0.9720381,,2/17/20 16:29,3.201269865
2/17/20 16:28,0.0017724,,2/17/20 16:28,0.9660744,,2/17/20 16:28,0.0399669,,2/17/20 16:28,0.0078779,,2/17/20 16:38,0.003395,,2/17/20 16:39,63.93937759,,2/17/20 16:38,0.0454203,,2/17/20 16:38,0.0099287,,2/17/20 16:28,0.003053,,2/17/20 16:39,63.93937759,,2/17/20 16:38,0.0025544,,2/17/20 16:38,0.9419947,,2/17/20 16:39,3.200976849
2/17/20 16:38,0.0022585,,2/17/20 16:38,0.9942493,,2/17/20 16:38,0.0395825,,2/17/20 16:38,0.0107462,,2/17/20 16:49,0.003281,,2/17/20 16:50,63.93937759,,2/17/20 16:49,0.051676,,2/17/20 16:49,0.0108115,,2/17/20 16:38,0.003466,,2/17/20 16:50,63.93937759,,2/17/20 16:49,0.0029803,,2/17/20 16:49,0.9477087,,2/17/20 16:50,3.201269865
2/17/20 16:49,0.0013565,,2/17/20 16:49,0.9932367,,2/17/20 16:49,0.0404794,,2/17/20 16:49,0.0081959,,2/17/20 16:59,0.0028324,,2/17/20 17:00,64.40707932,,2/17/20 16:59,0.0537665,,2/17/20 16:59,0.0083868,,2/17/20 16:49,0.0025031,,2/17/20 17:00,64.40707932,,2/17/20 16:59,0.0019389,,2/17/20 16:59,0.9792308,,2/17/20 17:00,3.201172113
2/17/20 16:59,0.0024755,,2/17/20 16:59,0.9820404,,2/17/20 16:59,0.0444334,,2/17/20 16:59,0.0066563,,2/17/20 17:09,0.0026416,,2/17/20 17:09,63.97834473,,2/17/20 17:09,0.0515787,,2/17/20 17:09,0.0094754,,2/17/20 16:59,0.0025262,,2/17/20 17:09,63.97834473,,2/17/20 17:09,0.0024292,,2/17/20 17:09,0.9431231,,2/17/20 17:09,3.200586081
2/17/20 17:09,0.0025696,,2/17/20 17:09,0.9876443,,2/17/20 17:09,0.0413962,,2/17/20 17:09,0.0079907,,2/17/20 17:19,0.0032808,,2/17/20 17:19,64.13426132,,2/17/20 17:19,0.0441264,,2/17/20 17:19,0.010157,,2/17/20 17:09,0.002778,,2/17/20 17:19,64.13426132,,2/17/20 17:19,0.0035147,,2/17/20 17:19,0.9806529,,2/17/20 17:19,3.200683832
2/17/20 17:19,0.0039608,,2/17/20 17:19,0.9863382,,2/17/20 17:19,0.0440596,,2/17/20 17:19,0.0087559,,2/17/20 17:28,0.0024968,,2/17/20 17:29,64.17322845,,2/17/20 17:28,0.0493821,,2/17/20 17:28,0.0077982,,2/17/20 17:19,0.0033612,,2/17/20 17:29,64.17322845,,2/17/20 17:28,0.0020405,,2/17/20 17:28,0.9495481,,2/17/20 17:29,3.200586081
2/17/20 17:29,0.0015549,,2/17/20 17:29,1.0153416,,2/17/20 17:29,0.0462041,,2/17/20 17:29,0.008194,,2/17/20 17:38,0.0036267,,2/17/20 17:39,64.25116272,,2/17/20 17:38,0.0568132,,2/17/20 17:38,0.0099733,,2/17/20 17:29,0.0026439,,2/17/20 17:39,64.25116272,,2/17/20 17:38,0.0032234,,2/17/20 17:38,0.9420463,,2/17/20 17:39,3.199902296
2/17/20 17:38,0.0014683,,2/17/20 17:38,0.9552694,,2/17/20 17:38,0.0376087,,2/17/20 17:38,0.0091473,,2/17/20 17:48,0.0030296,,2/17/20 17:49,64.52402534,,2/17/20 17:48,0.0447188,,2/17/20 17:48,0.0080954,,2/17/20 17:38,0.002746,,2/17/20 17:49,64.52402534,,2/17/20 17:48,0.0018311,,2/17/20 17:48,0.9677514,,2/17/20 17:49,3.199511528
2/17/20 17:48,0.0016797,,2/17/20 17:48,0.9803373,,2/17/20 17:48,0.0421148,,2/17/20 17:48,0.0075722,,2/17/20 17:59,0.0035625,,2/17/20 17:59,64.44604301,,2/17/20 17:59,0.045091,,2/17/20 17:59,0.0095756,,2/17/20 17:48,0.0025791,,2/17/20 17:59,64.44604301,,2/17/20 17:59,0.0019459,,2/17/20 17:59,0.959116,,2/17/20 17:59,3.199023247
2/17/20 17:59,0.003249,,2/17/20 17:59,0.9689569,,2/17/20 17:59,0.0432916,,2/17/20 17:59,0.0100408,,2/17/20 18:09,0.0035059,,2/17/20 18:09,64.25116272,,2/17/20 18:09,0.0532506,,2/17/20 18:09,0.0128429,,2/17/20 17:59,0.0032109,,2/17/20 18:09,64.25116272,,2/17/20 18:09,0.0026775,,2/17/20 18:09,0.9832239,,2/17/20 18:09,3.199023247
2/17/20 18:09,0.0009537,,2/17/20 18:09,0.9583705,,2/17/20 18:09,0.0538432,,2/17/20 18:09,0.0083878,,2/17/20 18:19,0.0030032,,2/17/20 18:19,64.60195961,,2/17/20 18:19,0.0451109,,2/17/20 18:19,0.0086588,,2/17/20 18:09,0.0023555,,2/17/20 18:19,64.60195961,,2/17/20 18:19,0.0021573,,2/17/20 18:19,1.007713,,2/17/20 18:19,3.198925495
2/17/20 18:19,0.0021403,,2/17/20 18:19,1.0023329,,2/17/20 18:19,0.0495374,,2/17/20 18:19,0.0066406,,2/17/20 18:29,0.0032384,,2/17/20 18:29,64.75787277,,2/17/20 18:29,0.0490096,,2/17/20 18:29,0.0101826,,2/17/20 18:19,0.0025678,,2/17/20 18:29,64.75787277,,2/17/20 18:29,0.0020443,,2/17/20 18:29,0.9443288,,2/17/20 18:29,3.199316263
2/17/20 18:29,0.0020092,,2/17/20 18:29,1.0067919,,2/17/20 18:29,0.0412535,,2/17/20 18:29,0.0080821,,2/17/20 18:38,0.0030596,,2/17/20 18:39,64.75787277,,2/17/20 18:38,0.0428525,,2/17/20 18:38,0.0087035,,2/17/20 18:29,0.0025648,,2/17/20 18:39,64.75787277,,2/17/20 18:38,0.0033684,,2/17/20 18:38,0.9367548,,2/17/20 18:39,3.198925495
2/17/20 18:38,0.0030945,,2/17/20 18:38,0.9491649,,2/17/20 18:38,0.0401221,,2/17/20 18:38,0.0118855,,2/17/20 18:48,0.0035359,,2/17/20 18:49,64.64092331,,2/17/20 18:48,0.0418661,,2/17/20 18:48,0.0110848,,2/17/20 18:38,0.0030173,,2/17/20 18:49,64.64092331,,2/17/20 18:48,0.0048237,,2/17/20 18:48,0.9291087,,2/17/20 18:49,3.198436975
2/17/20 18:48,0.0037946,,2/17/20 18:48,0.9726277,,2/17/20 18:48,0.0480993,,2/17/20 18:48,0.0091047,,2/17/20 18:58,0.0033244,,2/17/20 18:58,64.7968399,,2/17/20 18:58,0.0428335,,2/17/20 18:58,0.0129927,,2/17/20 18:48,0.0033054,,2/17/20 18:58,64.7968399,,2/17/20 18:58,0.0038295,,2/17/20 18:58,0.9668342,,2/17/20 18:58,3.198339462
2/17/20 18:58,0.0016953,,2/17/20 18:58,0.9949339,,2/17/20 18:58,0.0371799,,2/17/20 18:58,0.0087047,,2/17/20 19:09,0.0036152,,2/17/20 19:09,64.9527565,,2/17/20 19:09,0.0418178,,2/17/20 19:09,0.0122053,,2/17/20 18:58,0.0027321,,2/17/20 19:09,64.9527565,,2/17/20 19:09,0.0026813,,2/17/20 19:09,1.0045856,,2/17/20 19:09,3.198339462
2/17/20 19:09,0.0023815,,2/17/20 19:09,1.0068552,,2/17/20 19:09,0.0415881,,2/17/20 19:09,0.0091843,,2/17/20 19:19,0.0039355,,2/17/20 19:19,65.06970596,,2/17/20 19:19,0.0429036,,2/17/20 19:19,0.0121917,,2/17/20 19:09,0.0027788,,2/17/20 19:19,65.06970596,,2/17/20 19:19,0.0023928,,2/17/20 19:19,0.9276815,,2/17/20 19:19,3.198144197
2/17/20 19:19,0.002615,,2/17/20 19:19,0.9761603,,2/17/20 19:19,0.0387298,,2/17/20 19:19,0.0103598,,2/17/20 19:29,0.0035128,,2/17/20 19:29,65.18660393,,2/17/20 19:29,0.0429779,,2/17/20 19:29,0.0106368,,2/17/20 19:19,0.0027898,,2/17/20 19:29,65.18660393,,2/17/20 19:29,0.0027148,,2/17/20 19:29,1.0057654,,2/17/20 19:29,3.198046446
2/17/20 19:29,0.001232,,2/17/20 19:29,1.018063,,2/17/20 19:29,0.0439399,,2/17/20 19:29,0.0068344,,2/17/20 19:39,0.0033996,,2/17/20 19:39,64.9527565,,2/17/20 19:39,0.0510539,,2/17/20 19:39,0.0104663,,2/17/20 19:29,0.0023891,,2/17/20 19:39,64.9527565,,2/17/20 19:39,0.0018317,,2/17/20 19:39,0.9756139,,2/17/20 19:39,3.198241711
2/17/20 19:39,0.0038676,,2/17/20 19:39,0.9885418,,2/17/20 19:39,0.0446593,,2/17/20 19:39,0.0090017,,2/17/20 19:49,0.0028813,,2/17/20 19:49,65.03069077,,2/17/20 19:49,0.0504231,,2/17/20 19:49,0.0085319,,2/17/20 19:39,0.0032033,,2/17/20 19:49,65.03069077,,2/17/20 19:49,0.0023175,,2/17/20 19:49,0.9789474,,2/17/20 19:49,3.197851181
2/17/20 19:49,0.0019237,,2/17/20 19:49,0.9665059,,2/17/20 19:49,0.0442468,,2/17/20 19:49,0.0102371,,2/17/20 19:58,0.0031771,,2/17/20 19:59,65.03069077,,2/17/20 19:58,0.0439962,,2/17/20 19:58,0.0092113,,2/17/20 19:49,0.0033262,,2/17/20 19:59,65.03069077,,2/17/20 19:58,0.0027879,,2/17/20 19:58,0.946029,,2/17/20 19:59,3.198339462
2/17/20 19:58,0.0037691,,2/17/20 19:58,0.9842727,,2/17/20 19:58,0.0393345,,2/17/20 19:58,0.0079841,,2/17/20 20:08,0.002803,,2/17/20 20:09,65.14764023,,2/17/20 20:08,0.0435425,,2/17/20 20:08,0.0087471,,2/17/20 19:58,0.0032805,,2/17/20 20:09,65.14764023,,2/17/20 20:08,0.0014191,,2/17/20 20:08,0.9630524,,2/17/20 20:09,3.198241711
2/17/20 20:08,0.0020167,,2/17/20 20:08,0.9634106,,2/17/20 20:08,0.0471458,,2/17/20 20:08,0.007635,,2/17/20 20:19,0.0035577,,2/17/20 20:20,65.42045135,,2/17/20 20:19,0.0482511,,2/17/20 20:19,0.0098128,,2/17/20 20:08,0.0027809,,2/17/20 20:20,65.42045135,,2/17/20 20:19,0.0015162,,2/17/20 20:19,0.9640932,,2/17/20 20:20,3.197948694
2/17/20 20:19,0.0015222,,2/17/20 20:19,0.9712986,,2/17/20 20:19,0.0416199,,2/17/20 20:19,0.0090403,,2/17/20 20:29,0.0029164,,2/17/20 20:30,65.06970596,,2/17/20 20:29,0.0451215,,2/17/20 20:29,0.0077742,,2/17/20 20:19,0.0027169,,2/17/20 20:30,65.06970596,,2/17/20 20:29,0.0019204,,2/17/20 20:29,0.9743103,,2/17/20 20:30,3.197362661
