Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Battery Voltage,
2/17/20 6:08,0.0362407,,2/17/20 6:08,0.0153121,,2/17/20 6:19,0.0031046,,2/17/20 6:19,0.3701249,,2/17/20 6:19,0.0333379,,2/17/20 6:19,0.014786,,2/17/20 6:08,0.0032365,,2/17/20 6:08,0.3539077,,2/17/20 6:19,0.0043748,,2/17/20 6:09,65.79174461,,2/17/20 6:08,0.0045188,,2/17/20 6:09,65.79174461,,2/17/20 6:09,3.208204985
2/17/20 6:19,0.032662,,2/17/20 6:19,0.0153472,,2/17/20 6:29,0.0045155,,2/17/20 6:29,0.3772094,,2/17/20 6:29,0.0325435,,2/17/20 6:29,0.012514,,2/17/20 6:19,0.0025055,,2/17/20 6:19,0.3639639,,2/17/20 6:29,0.0043424,,2/17/20 6:20,65.48555222,,2/17/20 6:19,0.0046215,,2/17/20 6:20,65.48555222,,2/17/20 6:20,3.208595991
2/17/20 6:29,0.0337212,,2/17/20 6:29,0.0140501,,2/17/20 6:39,0.0026094,,2/17/20 6:39,0.3771493,,2/17/20 6:39,0.0313456,,2/17/20 6:39,0.0141027,,2/17/20 6:29,0.0030826,,2/17/20 6:29,0.3577832,,2/17/20 6:39,0.0040927,,2/17/20 6:30,65.65565491,,2/17/20 6:29,0.0050528,,2/17/20 6:30,65.65565491,,2/17/20 6:30,3.208595991
2/17/20 6:39,0.0314844,,2/17/20 6:39,0.0163001,,2/17/20 6:49,0.0032119,,2/17/20 6:49,0.3580688,,2/17/20 6:49,0.029533,,2/17/20 6:49,0.0149067,,2/17/20 6:39,0.0067369,,2/17/20 6:39,0.364745,,2/17/20 6:49,0.0051365,,2/17/20 6:40,65.72372208,,2/17/20 6:39,0.0058255,,2/17/20 6:40,65.72372208,,2/17/20 6:40,3.208400488
2/17/20 6:49,0.0317538,,2/17/20 6:49,0.0129469,,2/17/20 6:59,0.0029673,,2/17/20 6:59,0.3740654,,2/17/20 6:59,0.0333368,,2/17/20 6:59,0.0135134,,2/17/20 6:49,0.0041473,,2/17/20 6:49,0.3652575,,2/17/20 6:59,0.004606,,2/17/20 6:49,65.4515358,,2/17/20 6:49,0.0047884,,2/17/20 6:49,65.4515358,,2/17/20 6:49,3.207521439
2/17/20 6:59,0.0363093,,2/17/20 6:59,0.0172554,,2/17/20 7:08,0.0020308,,2/17/20 7:08,0.3620725,,2/17/20 7:08,0.0307422,,2/17/20 7:08,0.0125436,,2/17/20 6:59,0.0044493,,2/17/20 6:59,0.3816923,,2/17/20 7:08,0.0048268,,2/17/20 6:59,65.65565491,,2/17/20 6:59,0.0058888,,2/17/20 6:59,65.65565491,,2/17/20 6:59,3.20800972
2/17/20 7:08,0.0322875,,2/17/20 7:08,0.0138013,,2/17/20 7:18,0.0043167,,2/17/20 7:18,0.3612669,,2/17/20 7:18,0.0385488,,2/17/20 7:18,0.0129653,,2/17/20 7:08,0.0037388,,2/17/20 7:08,0.3537423,,2/17/20 7:18,0.0051694,,2/17/20 7:09,65.4515358,,2/17/20 7:08,0.0041968,,2/17/20 7:09,65.4515358,,2/17/20 7:09,3.208107471
2/17/20 7:18,0.0301299,,2/17/20 7:18,0.0124634,,2/17/20 7:29,0.0033345,,2/17/20 7:29,0.3532025,,2/17/20 7:29,0.0300238,,2/17/20 7:29,0.0121706,,2/17/20 7:18,0.0036422,,2/17/20 7:18,0.3527388,,2/17/20 7:29,0.0043265,,2/17/20 7:19,65.75773163,,2/17/20 7:18,0.004097,,2/17/20 7:19,65.75773163,,2/17/20 7:19,3.207521439
2/17/20 7:29,0.0313346,,2/17/20 7:29,0.0111579,,2/17/20 7:39,0.0031033,,2/17/20 7:39,0.366001,,2/17/20 7:39,0.0355387,,2/17/20 7:39,0.0113398,,2/17/20 7:29,0.0033502,,2/17/20 7:29,0.3792733,,2/17/20 7:39,0.0037076,,2/17/20 7:30,65.72372208,,2/17/20 7:29,0.0043903,,2/17/20 7:30,65.72372208,,2/17/20 7:30,3.20761919
2/17/20 7:39,0.0327418,,2/17/20 7:39,0.0181049,,2/17/20 7:49,0.0031043,,2/17/20 7:49,0.3698123,,2/17/20 7:49,0.0316811,,2/17/20 7:49,0.012039,,2/17/20 7:39,0.0049795,,2/17/20 7:39,0.3561315,,2/17/20 7:49,0.0044865,,2/17/20 7:40,65.65565491,,2/17/20 7:39,0.0051363,,2/17/20 7:40,65.65565491,,2/17/20 7:40,3.207521439
2/17/20 7:49,0.0295324,,2/17/20 7:49,0.0158697,,2/17/20 7:59,0.0051534,,2/17/20 7:59,0.3741315,,2/17/20 7:59,0.0276704,,2/17/20 7:59,0.0137596,,2/17/20 7:49,0.0059283,,2/17/20 7:49,0.3656154,,2/17/20 7:59,0.0046451,,2/17/20 7:49,65.58762894,,2/17/20 7:49,0.0048531,,2/17/20 7:49,65.58762894,,2/17/20 7:49,3.207130671
2/17/20 7:59,0.0339063,,2/17/20 7:59,0.0124578,,2/17/20 8:09,0.0035477,,2/17/20 8:09,0.3526735,,2/17/20 8:09,0.033499,,2/17/20 8:09,0.0136277,,2/17/20 7:59,0.0037579,,2/17/20 7:59,0.3654393,,2/17/20 8:09,0.004519,,2/17/20 7:59,65.8257576,,2/17/20 7:59,0.0042522,,2/17/20 7:59,65.8257576,,2/17/20 7:59,3.207423687
2/17/20 8:09,0.0334057,,2/17/20 8:09,0.0174268,,2/17/20 8:19,0.0053812,,2/17/20 8:19,0.3584656,,2/17/20 8:19,0.0265155,,2/17/20 8:19,0.0168815,,2/17/20 8:09,0.0043474,,2/17/20 8:09,0.3611271,,2/17/20 8:19,0.0051483,,2/17/20 8:09,65.99586029,,2/17/20 8:09,0.0054932,,2/17/20 8:09,65.99586029,,2/17/20 8:09,3.206935406
2/17/20 8:18,0.0351704,,2/17/20 8:18,0.0154708,,2/17/20 8:28,0.0035586,,2/17/20 8:28,0.3593523,,2/17/20 8:28,0.030791,,2/17/20 8:28,0.013727,,2/17/20 8:18,0.0028607,,2/17/20 8:18,0.3545803,,2/17/20 8:28,0.0048862,,2/17/20 8:19,66.16596298,,2/17/20 8:18,0.0039975,,2/17/20 8:19,66.16596298,,2/17/20 8:19,3.206446886
2/17/20 8:28,0.0321289,,2/17/20 8:28,0.0144151,,2/17/20 8:39,0.0022624,,2/17/20 8:39,0.3546543,,2/17/20 8:39,0.0320042,,2/17/20 8:39,0.0114181,,2/17/20 8:28,0.0020321,,2/17/20 8:28,0.3598877,,2/17/20 8:39,0.0035448,,2/17/20 8:29,65.65565491,,2/17/20 8:28,0.0042674,,2/17/20 8:29,65.65565491,,2/17/20 8:29,3.207423687
2/17/20 8:39,0.0326874,,2/17/20 8:39,0.0186907,,2/17/20 8:49,0.0036324,,2/17/20 8:49,0.3777625,,2/17/20 8:49,0.0348633,,2/17/20 8:49,0.0141036,,2/17/20 8:39,0.0024878,,2/17/20 8:39,0.3706923,,2/17/20 8:49,0.0045873,,2/17/20 8:39,65.92783432,,2/17/20 8:39,0.0044425,,2/17/20 8:39,65.92783432,,2/17/20 8:39,3.206544638
2/17/20 8:49,0.0308767,,2/17/20 8:49,0.0157334,,2/17/20 8:59,0.002648,,2/17/20 8:59,0.3837349,,2/17/20 8:59,0.0373084,,2/17/20 8:59,0.0117713,,2/17/20 8:49,0.0046179,,2/17/20 8:49,0.3699221,,2/17/20 8:59,0.0042893,,2/17/20 8:49,65.51960297,,2/17/20 8:49,0.0047599,,2/17/20 8:49,65.51960297,,2/17/20 8:49,3.206349134
2/17/20 8:59,0.0369865,,2/17/20 8:59,0.0131111,,2/17/20 9:09,0.0024613,,2/17/20 9:09,0.3459526,,2/17/20 9:09,0.0257281,,2/17/20 9:09,0.013281,,2/17/20 8:59,0.0040392,,2/17/20 8:59,0.3664996,,2/17/20 9:09,0.0044069,,2/17/20 8:59,65.65565491,,2/17/20 8:59,0.0054074,,2/17/20 8:59,65.65565491,,2/17/20 8:59,3.206935406
2/17/20 9:09,0.0299553,,2/17/20 9:09,0.0132449,,2/17/20 9:19,0.0036567,,2/17/20 9:19,0.3654028,,2/17/20 9:19,0.0288541,,2/17/20 9:19,0.0134501,,2/17/20 9:09,0.0029263,,2/17/20 9:09,0.3705812,,2/17/20 9:19,0.0044285,,2/17/20 9:09,65.62163849,,2/17/20 9:09,0.0043026,,2/17/20 9:09,65.62163849,,2/17/20 9:09,3.206349134
2/17/20 9:19,0.0314746,,2/17/20 9:19,0.0157875,,2/17/20 9:29,0.003588,,2/17/20 9:29,0.3465718,,2/17/20 9:29,0.0362326,,2/17/20 9:29,0.0145964,,2/17/20 9:19,0.0029471,,2/17/20 9:19,0.3772148,,2/17/20 9:29,0.0046247,,2/17/20 9:19,65.65565491,,2/17/20 9:19,0.0042598,,2/17/20 9:19,65.65565491,,2/17/20 9:19,3.206446886
2/17/20 9:29,0.0323458,,2/17/20 9:29,0.0107781,,2/17/20 9:38,0.0044142,,2/17/20 9:38,0.3610655,,2/17/20 9:38,0.0307964,,2/17/20 9:38,0.0117881,,2/17/20 9:29,0.0029628,,2/17/20 9:29,0.3558712,,2/17/20 9:38,0.0045228,,2/17/20 9:29,65.8257576,,2/17/20 9:29,0.0040018,,2/17/20 9:29,65.8257576,,2/17/20 9:29,3.20615387
2/17/20 9:38,0.0361783,,2/17/20 9:38,0.0165935,,2/17/20 9:49,0.0015337,,2/17/20 9:49,0.36133,,2/17/20 9:49,0.0263135,,2/17/20 9:49,0.0122056,,2/17/20 9:38,0.0035743,,2/17/20 9:38,0.3672156,,2/17/20 9:49,0.0039807,,2/17/20 9:39,65.62163849,,2/17/20 9:38,0.0044848,,2/17/20 9:39,65.62163849,,2/17/20 9:39,3.206544638
2/17/20 9:49,0.0356674,,2/17/20 9:49,0.0209409,,2/17/20 9:59,0.0026038,,2/17/20 9:59,0.3664068,,2/17/20 9:59,0.0321632,,2/17/20 9:59,0.0115443,,2/17/20 9:49,0.0027147,,2/17/20 9:49,0.3572787,,2/17/20 9:59,0.0036582,,2/17/20 9:50,65.68970566,,2/17/20 9:49,0.0049924,,2/17/20 9:50,65.68970566,,2/17/20 9:50,3.206642389
2/17/20 9:59,0.0387691,,2/17/20 9:59,0.0194749,,2/17/20 10:09,0.0032583,,2/17/20 10:09,0.377014,,2/17/20 10:09,0.0335154,,2/17/20 10:09,0.0137528,,2/17/20 9:59,0.0022113,,2/17/20 9:59,0.3564841,,2/17/20 10:09,0.0048489,,2/17/20 10:00,65.79174461,,2/17/20 9:59,0.0046787,,2/17/20 10:00,65.79174461,,2/17/20 10:00,3.206251383
2/17/20 10:09,0.035364,,2/17/20 10:09,0.0133205,,2/17/20 10:19,0.0026239,,2/17/20 10:19,0.3652105,,2/17/20 10:19,0.0318473,,2/17/20 10:19,0.011491,,2/17/20 10:09,0.0036757,,2/17/20 10:09,0.3701473,,2/17/20 10:19,0.0038734,,2/17/20 10:10,65.85980835,,2/17/20 10:09,0.0048926,,2/17/20 10:10,65.85980835,,2/17/20 10:10,3.205860853
2/17/20 10:19,0.0340745,,2/17/20 10:19,0.0119362,,2/17/20 10:29,0.0022744,,2/17/20 10:29,0.3751625,,2/17/20 10:29,0.0287938,,2/17/20 10:29,0.012491,,2/17/20 10:19,0.0037208,,2/17/20 10:19,0.3665973,,2/17/20 10:29,0.0040738,,2/17/20 10:20,66.02991104,,2/17/20 10:19,0.0043545,,2/17/20 10:20,66.02991104,,2/17/20 10:20,3.205958605
2/17/20 10:29,0.0311171,,2/17/20 10:29,0.01432,,2/17/20 10:39,0.0030073,,2/17/20 10:39,0.3661122,,2/17/20 10:39,0.0309909,,2/17/20 10:39,0.0125374,,2/17/20 10:29,0.0064658,,2/17/20 10:29,0.3553397,,2/17/20 10:39,0.0037975,,2/17/20 10:30,65.8257576,,2/17/20 10:29,0.0055228,,2/17/20 10:30,65.8257576,,2/17/20 10:30,3.205470085
2/17/20 10:39,0.0351217,,2/17/20 10:39,0.0143649,,2/17/20 10:48,0.0025976,,2/17/20 10:48,0.3687753,,2/17/20 10:48,0.0322335,,2/17/20 10:48,0.0126506,,2/17/20 10:39,0.0034702,,2/17/20 10:39,0.3557329,,2/17/20 10:48,0.0039269,,2/17/20 10:39,65.89382477,,2/17/20 10:39,0.0046821,,2/17/20 10:39,65.89382477,,2/17/20 10:39,3.205665588
2/17/20 10:48,0.0349932,,2/17/20 10:48,0.014599,,2/17/20 10:59,0.0028831,,2/17/20 10:59,0.3743359,,2/17/20 10:59,0.0285693,,2/17/20 10:59,0.0120906,,2/17/20 10:48,0.00257,,2/17/20 10:48,0.3785816,,2/17/20 10:59,0.0037795,,2/17/20 10:49,65.75773163,,2/17/20 10:48,0.0045673,,2/17/20 10:49,65.75773163,,2/17/20 10:49,3.205665588
2/17/20 10:59,0.0323964,,2/17/20 10:59,0.016099,,2/17/20 11:09,0.0040952,,2/17/20 11:09,0.3490065,,2/17/20 11:09,0.0291429,,2/17/20 11:09,0.0103522,,2/17/20 10:59,0.0049221,,2/17/20 10:59,0.3712186,,2/17/20 11:09,0.0042607,,2/17/20 11:00,65.65565491,,2/17/20 10:59,0.0055611,,2/17/20 11:00,65.65565491,,2/17/20 11:00,3.205567837
2/17/20 11:09,0.0336052,,2/17/20 11:09,0.0155613,,2/17/20 11:19,0.0050823,,2/17/20 11:19,0.3629081,,2/17/20 11:19,0.034217,,2/17/20 11:19,0.0117323,,2/17/20 11:09,0.0046333,,2/17/20 11:09,0.3580029,,2/17/20 11:19,0.0043034,,2/17/20 11:10,65.72372208,,2/17/20 11:09,0.0053429,,2/17/20 11:10,65.72372208,,2/17/20 11:10,3.205763102
2/17/20 11:19,0.0306611,,2/17/20 11:19,0.0119149,,2/17/20 11:29,0.0027788,,2/17/20 11:29,0.3672995,,2/17/20 11:29,0.0277682,,2/17/20 11:29,0.0109543,,2/17/20 11:19,0.003269,,2/17/20 11:19,0.3499427,,2/17/20 11:29,0.0038988,,2/17/20 11:20,65.75773163,,2/17/20 11:19,0.0042872,,2/17/20 11:20,65.75773163,,2/17/20 11:20,3.205274582
2/17/20 11:29,0.0328575,,2/17/20 11:29,0.0151577,,2/17/20 11:39,0.0043414,,2/17/20 11:39,0.3641915,,2/17/20 11:39,0.0318348,,2/17/20 11:39,0.0141418,,2/17/20 11:29,0.0025462,,2/17/20 11:29,0.3563757,,2/17/20 11:39,0.0047452,,2/17/20 11:30,65.62163849,,2/17/20 11:29,0.0036948,,2/17/20 11:30,65.62163849,,2/17/20 11:30,3.205763102
2/17/20 11:39,0.0295349,,2/17/20 11:39,0.0131213,,2/17/20 11:49,0.0045554,,2/17/20 11:49,0.3668696,,2/17/20 11:49,0.0281447,,2/17/20 11:49,0.0122155,,2/17/20 11:39,0.0042455,,2/17/20 11:39,0.361138,,2/17/20 11:49,0.0045151,,2/17/20 11:39,65.72372208,,2/17/20 11:39,0.0044929,,2/17/20 11:39,65.72372208,,2/17/20 11:39,3.204981804
2/17/20 11:49,0.0326188,,2/17/20 11:49,0.014426,,2/17/20 11:58,0.0030996,,2/17/20 11:58,0.3668907,,2/17/20 11:58,0.0280129,,2/17/20 11:58,0.0111338,,2/17/20 11:49,0.0035785,,2/17/20 11:49,0.3524622,,2/17/20 11:58,0.0042315,,2/17/20 11:49,65.48555222,,2/17/20 11:49,0.0045973,,2/17/20 11:49,65.48555222,,2/17/20 11:49,3.205274582
2/17/20 11:58,0.0341479,,2/17/20 11:58,0.0204114,,2/17/20 12:09,0.00311,,2/17/20 12:09,0.3705487,,2/17/20 12:09,0.0334076,,2/17/20 12:09,0.0129683,,2/17/20 11:58,0.0028218,,2/17/20 11:58,0.3670366,,2/17/20 12:09,0.0040017,,2/17/20 11:59,65.55361595,,2/17/20 11:58,0.0049429,,2/17/20 11:59,65.55361595,,2/17/20 11:59,3.205274582
2/17/20 12:09,0.037801,,2/17/20 12:09,0.0132403,,2/17/20 12:19,0.0023186,,2/17/20 12:19,0.3621506,,2/17/20 12:19,0.0291203,,2/17/20 12:19,0.0095446,,2/17/20 12:09,0.0047775,,2/17/20 12:09,0.3521232,,2/17/20 12:19,0.0033967,,2/17/20 12:10,65.00929489,,2/17/20 12:09,0.004437,,2/17/20 12:10,65.00929489,,2/17/20 12:10,3.205567837
2/17/20 12:19,0.0305805,,2/17/20 12:19,0.0132148,,2/17/20 12:29,0.0042552,,2/17/20 12:29,0.3753068,,2/17/20 12:29,0.0298262,,2/17/20 12:29,0.0125992,,2/17/20 12:19,0.0039298,,2/17/20 12:19,0.3705975,,2/17/20 12:29,0.004915,,2/17/20 12:20,65.4515358,,2/17/20 12:19,0.0045048,,2/17/20 12:20,65.4515358,,2/17/20 12:20,3.204981804
2/17/20 12:29,0.0328594,,2/17/20 12:29,0.0139397,,2/17/20 12:39,0.0026219,,2/17/20 12:39,0.3501967,,2/17/20 12:39,0.0290288,,2/17/20 12:39,0.0123839,,2/17/20 12:29,0.0053213,,2/17/20 12:29,0.3699357,,2/17/20 12:39,0.004127,,2/17/20 12:30,65.65565491,,2/17/20 12:29,0.0046215,,2/17/20 12:30,65.65565491,,2/17/20 12:30,3.204884052
2/17/20 12:39,0.0341009,,2/17/20 12:39,0.0135908,,2/17/20 12:49,0.0030407,,2/17/20 12:49,0.3788626,,2/17/20 12:49,0.0322332,,2/17/20 12:49,0.0129943,,2/17/20 12:39,0.003528,,2/17/20 12:39,0.3638879,,2/17/20 12:49,0.0045223,,2/17/20 12:39,65.31544952,,2/17/20 12:39,0.0046296,,2/17/20 12:39,65.31544952,,2/17/20 12:39,3.204688787
2/17/20 12:49,0.0363852,,2/17/20 12:49,0.0188134,,2/17/20 12:58,0.0037429,,2/17/20 12:58,0.3542124,,2/17/20 12:58,0.0366592,,2/17/20 12:58,0.016862,,2/17/20 12:49,0.0034955,,2/17/20 12:49,0.3536121,,2/17/20 12:58,0.0046737,,2/17/20 12:49,65.38351326,,2/17/20 12:49,0.0055276,,2/17/20 12:49,65.38351326,,2/17/20 12:49,3.204786301
2/17/20 12:58,0.0332062,,2/17/20 12:58,0.0129024,,2/17/20 13:08,0.0065207,,2/17/20 13:08,0.3612008,,2/17/20 13:08,0.0294683,,2/17/20 13:08,0.0200255,,2/17/20 12:58,0.0029696,,2/17/20 12:58,0.3750941,,2/17/20 13:08,0.00513,,2/17/20 12:59,65.58762894,,2/17/20 12:58,0.0044427,,2/17/20 12:59,65.58762894,,2/17/20 12:59,3.204981804
2/17/20 13:08,0.0372795,,2/17/20 13:08,0.014607,,2/17/20 13:19,0.0049454,,2/17/20 13:19,0.3771192,,2/17/20 13:19,0.0322662,,2/17/20 13:19,0.0147397,,2/17/20 13:08,0.0038585,,2/17/20 13:08,0.3467154,,2/17/20 13:19,0.0041878,,2/17/20 13:09,65.75773163,,2/17/20 13:08,0.0049053,,2/17/20 13:09,65.75773163,,2/17/20 13:09,3.205079317
2/17/20 13:19,0.0300847,,2/17/20 13:19,0.0130252,,2/17/20 13:29,0.0031417,,2/17/20 13:29,0.3643027,,2/17/20 13:29,0.0282189,,2/17/20 13:29,0.0147732,,2/17/20 13:19,0.0031116,,2/17/20 13:19,0.3780176,,2/17/20 13:29,0.0041165,,2/17/20 13:20,65.41752625,,2/17/20 13:19,0.0041834,,2/17/20 13:20,65.41752625,,2/17/20 13:20,3.204591036
2/17/20 13:29,0.0350415,,2/17/20 13:29,0.0144029,,2/17/20 13:39,0.0022258,,2/17/20 13:39,0.3651594,,2/17/20 13:39,0.026635,,2/17/20 13:39,0.0122373,,2/17/20 13:29,0.0050353,,2/17/20 13:29,0.3675492,,2/17/20 13:39,0.0040556,,2/17/20 13:29,65.55361595,,2/17/20 13:29,0.0046914,,2/17/20 13:29,65.55361595,,2/17/20 13:29,3.204884052
2/17/20 13:39,0.0319976,,2/17/20 13:39,0.0132751,,2/17/20 13:49,0.0031563,,2/17/20 13:49,0.3611226,,2/17/20 13:49,0.0290643,,2/17/20 13:49,0.0130805,,2/17/20 13:39,0.0026201,,2/17/20 13:39,0.3643924,,2/17/20 13:49,0.0039683,,2/17/20 13:39,65.4515358,,2/17/20 13:39,0.0043152,,2/17/20 13:39,65.4515358,,2/17/20 13:39,3.203711987
2/17/20 13:49,0.0387198,,2/17/20 13:49,0.0148727,,2/17/20 13:59,0.0047905,,2/17/20 13:59,0.346686,,2/17/20 13:59,0.029767,,2/17/20 13:59,0.0156534,,2/17/20 13:49,0.0027511,,2/17/20 13:49,0.3769165,,2/17/20 13:59,0.0048056,,2/17/20 13:49,65.85980835,,2/17/20 13:49,0.0045934,,2/17/20 13:49,65.85980835,,2/17/20 13:49,3.204493284
2/17/20 13:59,0.0363417,,2/17/20 13:59,0.0122162,,2/17/20 14:08,0.0026863,,2/17/20 14:08,0.367059,,2/17/20 14:08,0.0284439,,2/17/20 14:08,0.0119358,,2/17/20 13:59,0.0045751,,2/17/20 13:59,0.3631042,,2/17/20 14:08,0.0038765,,2/17/20 13:59,65.62163849,,2/17/20 13:59,0.0042428,,2/17/20 13:59,65.62163849,,2/17/20 13:59,3.204395533
2/17/20 14:08,0.0362518,,2/17/20 14:08,0.0153913,,2/17/20 14:18,0.0023549,,2/17/20 14:18,0.3580087,,2/17/20 14:18,0.0310021,,2/17/20 14:18,0.0109372,,2/17/20 14:08,0.0040162,,2/17/20 14:08,0.3546833,,2/17/20 14:18,0.0035221,,2/17/20 14:09,65.62163849,,2/17/20 14:08,0.0050189,,2/17/20 14:09,65.62163849,,2/17/20 14:09,3.204297781
2/17/20 14:18,0.0307696,,2/17/20 14:18,0.0154546,,2/17/20 14:29,0.0038008,,2/17/20 14:29,0.3643839,,2/17/20 14:29,0.0298924,,2/17/20 14:29,0.012881,,2/17/20 14:18,0.0059563,,2/17/20 14:18,0.3558061,,2/17/20 14:29,0.0046531,,2/17/20 14:19,65.62163849,,2/17/20 14:18,0.0051154,,2/17/20 14:19,65.62163849,,2/17/20 14:19,3.203907251
2/17/20 14:29,0.0368617,,2/17/20 14:29,0.0173047,,2/17/20 14:39,0.0025529,,2/17/20 14:39,0.3518259,,2/17/20 14:39,0.0279402,,2/17/20 14:39,0.0130335,,2/17/20 14:29,0.0022612,,2/17/20 14:29,0.3498153,,2/17/20 14:39,0.0040407,,2/17/20 14:29,65.85980835,,2/17/20 14:29,0.0051448,,2/17/20 14:29,65.85980835,,2/17/20 14:29,3.203711987
2/17/20 14:39,0.0371436,,2/17/20 14:39,0.0135544,,2/17/20 14:49,0.0029008,,2/17/20 14:49,0.3526675,,2/17/20 14:49,0.031298,,2/17/20 14:49,0.0130043,,2/17/20 14:39,0.0033913,,2/17/20 14:39,0.3729678,,2/17/20 14:49,0.0042689,,2/17/20 14:39,65.72372208,,2/17/20 14:39,0.0045065,,2/17/20 14:39,65.72372208,,2/17/20 14:39,3.20332098
2/17/20 14:49,0.0307207,,2/17/20 14:49,0.0133823,,2/17/20 14:59,0.0035464,,2/17/20 14:59,0.3722289,,2/17/20 14:59,0.0285761,,2/17/20 14:59,0.0155148,,2/17/20 14:49,0.0030938,,2/17/20 14:49,0.3662013,,2/17/20 14:59,0.0045246,,2/17/20 14:49,65.8257576,,2/17/20 14:49,0.0046495,,2/17/20 14:49,65.8257576,,2/17/20 14:49,3.20332098
2/17/20 14:59,0.0343903,,2/17/20 14:59,0.0127986,,2/17/20 15:09,0.0040211,,2/17/20 15:09,0.3490966,,2/17/20 15:09,0.0280798,,2/17/20 15:09,0.0125769,,2/17/20 14:59,0.0043395,,2/17/20 14:59,0.3576531,,2/17/20 15:09,0.0046592,,2/17/20 14:59,65.96184731,,2/17/20 14:59,0.0047615,,2/17/20 14:59,65.96184731,,2/17/20 14:59,3.203223467
2/17/20 15:09,0.0333829,,2/17/20 15:09,0.0111286,,2/17/20 15:18,0.0069206,,2/17/20 15:18,0.3750242,,2/17/20 15:18,0.0286342,,2/17/20 15:18,0.0140951,,2/17/20 15:09,0.0028363,,2/17/20 15:09,0.3652793,,2/17/20 15:18,0.0052202,,2/17/20 15:09,65.96184731,,2/17/20 15:09,0.0036451,,2/17/20 15:09,65.96184731,,2/17/20 15:09,3.20293045
2/17/20 15:18,0.0321732,,2/17/20 15:18,0.010011,,2/17/20 15:28,0.0031862,,2/17/20 15:28,0.3549338,,2/17/20 15:28,0.0296555,,2/17/20 15:28,0.0134181,,2/17/20 15:18,0.002892,,2/17/20 15:18,0.3692713,,2/17/20 15:28,0.0042356,,2/17/20 15:19,65.72372208,,2/17/20 15:18,0.0036017,,2/17/20 15:19,65.72372208,,2/17/20 15:19,3.203614235
2/17/20 15:28,0.0307676,,2/17/20 15:28,0.0104852,,2/17/20 15:39,0.0032936,,2/17/20 15:39,0.3639751,,2/17/20 15:39,0.0346359,,2/17/20 15:39,0.0170107,,2/17/20 15:28,0.0039827,,2/17/20 15:28,0.3726857,,2/17/20 15:39,0.0046141,,2/17/20 15:28,65.89382477,,2/17/20 15:28,0.0038014,,2/17/20 15:28,65.89382477,,2/17/20 15:28,3.203418732
2/17/20 15:39,0.0337986,,2/17/20 15:39,0.0164254,,2/17/20 15:49,0.0033356,,2/17/20 15:49,0.3678014,,2/17/20 15:49,0.0262504,,2/17/20 15:49,0.0155186,,2/17/20 15:39,0.0042734,,2/17/20 15:39,0.3719155,,2/17/20 15:49,0.0043231,,2/17/20 15:40,65.79174461,,2/17/20 15:39,0.0049704,,2/17/20 15:40,65.79174461,,2/17/20 15:40,3.203223467
2/17/20 15:49,0.0307006,,2/17/20 15:49,0.0130597,,2/17/20 15:59,0.0033559,,2/17/20 15:59,0.3642396,,2/17/20 15:59,0.0361207,,2/17/20 15:59,0.011485,,2/17/20 15:49,0.0032721,,2/17/20 15:49,0.3787389,,2/17/20 15:59,0.0039705,,2/17/20 15:50,66.06392746,,2/17/20 15:49,0.0045711,,2/17/20 15:50,66.06392746,,2/17/20 15:50,3.202637434
2/17/20 15:59,0.0305117,,2/17/20 15:59,0.0152606,,2/17/20 16:09,0.0023108,,2/17/20 16:09,0.36549,,2/17/20 16:09,0.0306303,,2/17/20 16:09,0.0117018,,2/17/20 15:59,0.0049578,,2/17/20 15:59,0.3518466,,2/17/20 16:09,0.0038974,,2/17/20 16:00,65.85980835,,2/17/20 15:59,0.0049964,,2/17/20 16:00,65.85980835,,2/17/20 16:00,3.20293045
2/17/20 16:09,0.0330299,,2/17/20 16:09,0.0137089,,2/17/20 16:19,0.0046977,,2/17/20 16:19,0.3751234,,2/17/20 16:19,0.0304499,,2/17/20 16:19,0.0132366,,2/17/20 16:09,0.0016351,,2/17/20 16:09,0.368371,,2/17/20 16:19,0.0046939,,2/17/20 16:10,65.68970566,,2/17/20 16:09,0.003981,,2/17/20 16:10,65.68970566,,2/17/20 16:10,3.202539682
2/17/20 16:19,0.0321506,,2/17/20 16:19,0.0211366,,2/17/20 16:28,0.0056426,,2/17/20 16:28,0.3679096,,2/17/20 16:28,0.0317213,,2/17/20 16:28,0.0160026,,2/17/20 16:19,0.00424,,2/17/20 16:19,0.3593616,,2/17/20 16:28,0.0049901,,2/17/20 16:19,65.79174461,,2/17/20 16:19,0.0049212,,2/17/20 16:19,65.79174461,,2/17/20 16:19,3.202735186
