Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,
2/24/20 1:19,0.0052282,,2/24/20 1:19,0.9758644,,2/24/20 1:19,0.0442285,,2/24/20 1:19,0.0151249,,2/24/20 1:29,0.040529,,2/24/20 1:29,0.0156035,,2/24/20 1:19,0.0054258,,2/24/20 1:09,62.93665543,,2/24/20 1:29,0.0045487,,2/24/20 1:09,62.93665543,,2/24/20 1:29,0.0026498,,2/24/20 1:29,1.0554327,,2/24/20 1:09,3.119413853
2/24/20 1:29,0.0047116,,2/24/20 1:29,1.0028238,,2/24/20 1:29,0.0438278,,2/24/20 1:29,0.0193338,,2/24/20 1:39,0.0419953,,2/24/20 1:39,0.0160204,,2/24/20 1:29,0.0051694,,2/24/20 1:19,62.93665543,,2/24/20 1:39,0.0047318,,2/24/20 1:19,62.93665543,,2/24/20 1:39,0.0024744,,2/24/20 1:39,1.0263718,,2/24/20 1:19,3.119804621
2/24/20 1:39,0.0061494,,2/24/20 1:39,1.0034711,,2/24/20 1:39,0.0436636,,2/24/20 1:39,0.0144385,,2/24/20 1:49,0.0556027,,2/24/20 1:49,0.0161062,,2/24/20 1:39,0.0053761,,2/24/20 1:29,63.11998978,,2/24/20 1:49,0.0047679,,2/24/20 1:29,63.11998978,,2/24/20 1:49,0.0052058,,2/24/20 1:49,1.0314557,,2/24/20 1:29,3.119804621
2/24/20 1:49,0.0046307,,2/24/20 1:49,0.9681169,,2/24/20 1:49,0.0461549,,2/24/20 1:49,0.0159236,,2/24/20 1:59,0.0405445,,2/24/20 1:59,0.0142744,,2/24/20 1:49,0.0048855,,2/24/20 1:39,63.26666756,,2/24/20 1:59,0.0051054,,2/24/20 1:39,63.26666756,,2/24/20 1:59,0.0057291,,2/24/20 1:59,1.0696057,,2/24/20 1:39,3.119511604
2/24/20 1:59,0.0035622,,2/24/20 1:59,0.9799156,,2/24/20 1:59,0.047373,,2/24/20 1:59,0.0178371,,2/24/20 2:09,0.0446253,,2/24/20 2:09,0.0150357,,2/24/20 1:59,0.005215,,2/24/20 1:50,63.08333321,,2/24/20 2:09,0.0042847,,2/24/20 1:50,63.08333321,,2/24/20 2:09,0.0055162,,2/24/20 2:09,1.0364028,,2/24/20 1:50,3.119316101
2/24/20 2:09,0.0043641,,2/24/20 2:09,0.9963084,,2/24/20 2:09,0.0507538,,2/24/20 2:09,0.0205656,,2/24/20 2:19,0.0404944,,2/24/20 2:19,0.017396,,2/24/20 2:09,0.0052518,,2/24/20 2:00,62.86334229,,2/24/20 2:19,0.0053872,,2/24/20 2:00,62.86334229,,2/24/20 2:19,0.0035523,,2/24/20 2:19,1.0313912,,2/24/20 2:00,3.119707108
2/24/20 2:19,0.0048027,,2/24/20 2:19,0.9639822,,2/24/20 2:19,0.0411091,,2/24/20 2:19,0.0154025,,2/24/20 2:29,0.0426312,,2/24/20 2:29,0.0157045,,2/24/20 2:19,0.005248,,2/24/20 2:09,62.78998108,,2/24/20 2:29,0.0048768,,2/24/20 2:09,62.78998108,,2/24/20 2:29,0.0032071,,2/24/20 2:29,1.0046736,,2/24/20 2:09,3.119609118
2/24/20 2:29,0.0034948,,2/24/20 2:29,0.9900227,,2/24/20 2:29,0.0481427,,2/24/20 2:29,0.0196879,,2/24/20 2:39,0.0419378,,2/24/20 2:39,0.016424,,2/24/20 2:29,0.0053509,,2/24/20 2:19,63.01001663,,2/24/20 2:39,0.0054495,,2/24/20 2:19,63.01001663,,2/24/20 2:39,0.0049224,,2/24/20 2:39,1.0465784,,2/24/20 2:19,3.119804621
2/24/20 2:39,0.0039798,,2/24/20 2:39,0.9797276,,2/24/20 2:39,0.0507114,,2/24/20 2:39,0.0190366,,2/24/20 2:49,0.0507762,,2/24/20 2:49,0.0146128,,2/24/20 2:39,0.005508,,2/24/20 2:29,62.82668228,,2/24/20 2:49,0.0046892,,2/24/20 2:29,62.82668228,,2/24/20 2:49,0.0041974,,2/24/20 2:49,1.0656598,,2/24/20 2:29,3.119316101
2/24/20 2:49,0.0038983,,2/24/20 2:49,1.0187363,,2/24/20 2:49,0.0436911,,2/24/20 2:49,0.0159903,,2/24/20 2:59,0.0525425,,2/24/20 2:59,0.0148634,,2/24/20 2:49,0.0049435,,2/24/20 2:39,62.78998108,,2/24/20 2:59,0.0044482,,2/24/20 2:39,62.78998108,,2/24/20 2:59,0.0021833,,2/24/20 2:59,1.058452,,2/24/20 2:39,3.119218588
2/24/20 2:59,0.0047088,,2/24/20 2:59,0.978057,,2/24/20 2:59,0.0471621,,2/24/20 2:59,0.0145941,,2/24/20 3:09,0.0450141,,2/24/20 3:09,0.0134686,,2/24/20 2:59,0.0054978,,2/24/20 2:50,62.64335136,,2/24/20 3:09,0.0047484,,2/24/20 2:50,62.64335136,,2/24/20 3:09,0.0044713,,2/24/20 3:09,1.0145472,,2/24/20 2:50,3.119120836
2/24/20 3:09,0.0038595,,2/24/20 3:09,0.9891039,,2/24/20 3:09,0.0494213,,2/24/20 3:09,0.0194086,,2/24/20 3:19,0.0399484,,2/24/20 3:19,0.0153851,,2/24/20 3:09,0.0052679,,2/24/20 3:00,62.64335136,,2/24/20 3:19,0.0049466,,2/24/20 3:00,62.64335136,,2/24/20 3:19,0.0043264,,2/24/20 3:19,1.0276931,,2/24/20 3:00,3.118925571
2/24/20 3:19,0.0035677,,2/24/20 3:19,1.0072509,,2/24/20 3:19,0.0467277,,2/24/20 3:19,0.015776,,2/24/20 3:29,0.0437845,,2/24/20 3:29,0.0131432,,2/24/20 3:19,0.0039268,,2/24/20 3:10,62.75332451,,2/24/20 3:29,0.0049182,,2/24/20 3:10,62.75332451,,2/24/20 3:29,0.0035095,,2/24/20 3:29,1.0233008,,2/24/20 3:10,3.119316101
2/24/20 3:29,0.0021017,,2/24/20 3:29,0.9717922,,2/24/20 3:29,0.046375,,2/24/20 3:29,0.0128953,,2/24/20 3:39,0.0420327,,2/24/20 3:39,0.0128983,,2/24/20 3:29,0.0036114,,2/24/20 3:20,62.93665543,,2/24/20 3:39,0.0047554,,2/24/20 3:20,62.93665543,,2/24/20 3:39,0.0030563,,2/24/20 3:39,1.0251253,,2/24/20 3:20,3.119316101
2/24/20 3:39,0.0044558,,2/24/20 3:39,0.9650681,,2/24/20 3:39,0.0515536,,2/24/20 3:39,0.0172984,,2/24/20 3:49,0.039428,,2/24/20 3:49,0.0138919,,2/24/20 3:39,0.0051994,,2/24/20 3:30,62.71666794,,2/24/20 3:49,0.0049862,,2/24/20 3:30,62.71666794,,2/24/20 3:49,0.0047466,,2/24/20 3:49,1.027595,,2/24/20 3:30,3.118925571
2/24/20 3:49,0.0032519,,2/24/20 3:49,0.9973943,,2/24/20 3:49,0.0478549,,2/24/20 3:49,0.018673,,2/24/20 3:59,0.0425735,,2/24/20 3:59,0.017053,,2/24/20 3:49,0.0056164,,2/24/20 3:40,62.75332451,,2/24/20 3:59,0.0049641,,2/24/20 3:40,62.75332451,,2/24/20 3:59,0.0031921,,2/24/20 3:59,1.013084,,2/24/20 3:40,3.118925571
2/24/20 3:59,0.005338,,2/24/20 3:59,1.0010696,,2/24/20 3:59,0.0420135,,2/24/20 3:59,0.0162268,,2/24/20 4:09,0.0476981,,2/24/20 4:09,0.0169395,,2/24/20 3:59,0.0049993,,2/24/20 3:50,62.56999359,,2/24/20 4:09,0.0045414,,2/24/20 3:50,62.56999359,,2/24/20 4:09,0.0034851,,2/24/20 4:09,1.0604675,,2/24/20 3:50,3.119316101
2/24/20 4:09,0.0029338,,2/24/20 4:09,0.9922781,,2/24/20 4:09,0.0466774,,2/24/20 4:09,0.0170603,,2/24/20 4:19,0.0418211,,2/24/20 4:19,0.0167618,,2/24/20 4:09,0.0043317,,2/24/20 3:59,62.68000793,,2/24/20 4:19,0.0055855,,2/24/20 3:59,62.68000793,,2/24/20 4:19,0.0042805,,2/24/20 4:19,1.0165369,,2/24/20 3:59,3.118925571
2/24/20 4:19,0.0044817,,2/24/20 4:19,0.9741937,,2/24/20 4:19,0.0497448,,2/24/20 4:19,0.0153359,,2/24/20 4:29,0.0476285,,2/24/20 4:29,0.0150479,,2/24/20 4:19,0.0050177,,2/24/20 4:10,62.82668228,,2/24/20 4:29,0.0054335,,2/24/20 4:10,62.82668228,,2/24/20 4:29,0.0030273,,2/24/20 4:29,1.017853,,2/24/20 4:10,3.118632317
2/24/20 4:29,0.0036337,,2/24/20 4:29,0.9890621,,2/24/20 4:29,0.0557191,,2/24/20 4:29,0.0169006,,2/24/20 4:39,0.0435242,,2/24/20 4:39,0.0176794,,2/24/20 4:29,0.0051878,,2/24/20 4:20,62.75332451,,2/24/20 4:39,0.004605,,2/24/20 4:20,62.75332451,,2/24/20 4:39,0.0035179,,2/24/20 4:39,1.0385835,,2/24/20 4:20,3.118437052
2/24/20 4:39,0.0048916,,2/24/20 4:39,0.9625621,,2/24/20 4:39,0.0482326,,2/24/20 4:39,0.0183335,,2/24/20 4:49,0.0463573,,2/24/20 4:49,0.0140778,,2/24/20 4:39,0.0055075,,2/24/20 4:30,62.38665924,,2/24/20 4:49,0.0051554,,2/24/20 4:30,62.38665924,,2/24/20 4:49,0.0043471,,2/24/20 4:49,1.0257292,,2/24/20 4:30,3.119218588
2/24/20 4:49,0.0034872,,2/24/20 4:49,0.9809806,,2/24/20 4:49,0.0419788,,2/24/20 4:49,0.0157291,,2/24/20 4:59,0.0443521,,2/24/20 4:59,0.0164208,,2/24/20 4:49,0.0053729,,2/24/20 4:40,62.42331581,,2/24/20 4:59,0.0045454,,2/24/20 4:40,62.42331581,,2/24/20 4:59,0.0022133,,2/24/20 4:59,1.0215872,,2/24/20 4:40,3.11882782
2/24/20 4:59,0.0028686,,2/24/20 4:59,1.0040767,,2/24/20 4:59,0.0481419,,2/24/20 4:59,0.0134218,,2/24/20 5:09,0.0449862,,2/24/20 5:09,0.0128698,,2/24/20 4:59,0.0047239,,2/24/20 4:49,62.64335136,,2/24/20 5:09,0.0044227,,2/24/20 4:49,62.64335136,,2/24/20 5:09,0.0032675,,2/24/20 5:09,1.0386687,,2/24/20 4:49,3.118632317
2/24/20 5:09,0.0035831,,2/24/20 5:09,0.9779735,,2/24/20 5:09,0.0518135,,2/24/20 5:09,0.0156041,,2/24/20 5:19,0.0435514,,2/24/20 5:19,0.0140441,,2/24/20 5:09,0.0050433,,2/24/20 4:59,62.60664673,,2/24/20 5:19,0.0054455,,2/24/20 4:59,62.60664673,,2/24/20 5:19,0.0078041,,2/24/20 5:19,1.0585733,,2/24/20 4:59,3.119023323
2/24/20 5:19,0.0037468,,2/24/20 5:19,1.036215,,2/24/20 5:19,0.0452791,,2/24/20 5:19,0.016329,,2/24/20 5:29,0.0440555,,2/24/20 5:29,0.0159421,,2/24/20 5:19,0.0057377,,2/24/20 5:09,62.60664673,,2/24/20 5:29,0.0046817,,2/24/20 5:09,62.60664673,,2/24/20 5:29,0.0040923,,2/24/20 5:29,1.0398429,,2/24/20 5:09,3.118632317
2/24/20 5:29,0.0032083,,2/24/20 5:29,0.9948884,,2/24/20 5:29,0.0513488,,2/24/20 5:29,0.0136791,,2/24/20 5:39,0.0422576,,2/24/20 5:39,0.0122988,,2/24/20 5:29,0.0048975,,2/24/20 5:20,63.01001663,,2/24/20 5:39,0.004326,,2/24/20 5:20,63.01001663,,2/24/20 5:39,0.004863,,2/24/20 5:39,1.0723851,,2/24/20 5:20,3.118437052
2/24/20 5:39,0.0042729,,2/24/20 5:39,0.9883104,,2/24/20 5:39,0.0446128,,2/24/20 5:39,0.019669,,2/24/20 5:49,0.0538819,,2/24/20 5:49,0.0142575,,2/24/20 5:39,0.0058068,,2/24/20 5:30,62.31334267,,2/24/20 5:49,0.0043976,,2/24/20 5:30,62.31334267,,2/24/20 5:49,0.0038353,,2/24/20 5:49,1.0309938,,2/24/20 5:30,3.1183393
2/24/20 5:49,0.0025874,,2/24/20 5:49,0.9950555,,2/24/20 5:49,0.0475688,,2/24/20 5:49,0.0172986,,2/24/20 5:59,0.0511295,,2/24/20 5:59,0.0151243,,2/24/20 5:49,0.0047815,,2/24/20 5:40,62.49667358,,2/24/20 5:59,0.0042882,,2/24/20 5:40,62.49667358,,2/24/20 5:59,0.0041678,,2/24/20 5:59,1.0401809,,2/24/20 5:40,3.11882782
2/24/20 5:59,0.0043943,,2/24/20 5:59,0.9775558,,2/24/20 5:59,0.0483926,,2/24/20 5:59,0.0192966,,2/24/20 6:09,0.040163,,2/24/20 6:09,0.0138607,,2/24/20 5:59,0.0053823,,2/24/20 5:49,62.78998108,,2/24/20 6:09,0.0049402,,2/24/20 5:49,62.78998108,,2/24/20 6:09,0.0033354,,2/24/20 6:09,1.0491539,,2/24/20 5:49,3.118437052
2/24/20 6:09,0.0041834,,2/24/20 6:09,1.0181934,,2/24/20 6:09,0.050351,,2/24/20 6:09,0.0136326,,2/24/20 6:19,0.0458452,,2/24/20 6:19,0.0172547,,2/24/20 6:09,0.0049702,,2/24/20 5:59,62.56999359,,2/24/20 6:19,0.0056512,,2/24/20 5:59,62.56999359,,2/24/20 6:19,0.0043085,,2/24/20 6:19,1.0400261,,2/24/20 5:59,3.118241787
2/24/20 6:19,0.0037439,,2/24/20 6:19,0.9852198,,2/24/20 6:19,0.0480111,,2/24/20 6:19,0.0167828,,2/24/20 6:29,0.0551487,,2/24/20 6:29,0.0203286,,2/24/20 6:19,0.0048922,,2/24/20 6:09,62.90000229,,2/24/20 6:29,0.0047542,,2/24/20 6:09,62.90000229,,2/24/20 6:29,0.0045275,,2/24/20 6:29,1.0035561,,2/24/20 6:09,3.118046522
2/24/20 6:29,0.0057916,,2/24/20 6:29,0.9921737,,2/24/20 6:29,0.0431031,,2/24/20 6:29,0.021482,,2/24/20 6:39,0.0496543,,2/24/20 6:39,0.0115306,,2/24/20 6:29,0.0064267,,2/24/20 6:19,62.68000793,,2/24/20 6:39,0.0040302,,2/24/20 6:19,62.68000793,,2/24/20 6:39,0.0021134,,2/24/20 6:39,1.04695,,2/24/20 6:19,3.1183393
2/24/20 6:39,0.0052948,,2/24/20 6:39,1.0081071,,2/24/20 6:39,0.049017,,2/24/20 6:39,0.0145409,,2/24/20 6:49,0.0419003,,2/24/20 6:49,0.0107488,,2/24/20 6:39,0.0051226,,2/24/20 6:30,62.49667358,,2/24/20 6:49,0.0041047,,2/24/20 6:30,62.49667358,,2/24/20 6:49,0.0039384,,2/24/20 6:49,1.0432674,,2/24/20 6:30,3.118241787
2/24/20 6:49,0.0057637,,2/24/20 6:49,0.9619148,,2/24/20 6:49,0.0503189,,2/24/20 6:49,0.0168278,,2/24/20 6:59,0.0454833,,2/24/20 6:59,0.0152854,,2/24/20 6:49,0.0054012,,2/24/20 6:39,62.46002045,,2/24/20 6:59,0.0048536,,2/24/20 6:39,62.46002045,,2/24/20 6:59,0.0039232,,2/24/20 6:59,1.0464442,,2/24/20 6:39,3.1183393
2/24/20 6:59,0.0048351,,2/24/20 6:59,0.9616642,,2/24/20 6:59,0.0479017,,2/24/20 6:59,0.0159063,,2/24/20 7:09,0.0434041,,2/24/20 7:09,0.0176233,,2/24/20 6:59,0.005257,,2/24/20 6:49,62.64335136,,2/24/20 7:09,0.0051965,,2/24/20 6:49,62.64335136,,2/24/20 7:09,0.0029648,,2/24/20 7:09,1.04999,,2/24/20 6:49,3.118046522
2/24/20 7:09,0.0044233,,2/24/20 7:09,0.9915889,,2/24/20 7:09,0.0523472,,2/24/20 7:09,0.0164273,,2/24/20 7:19,0.0435333,,2/24/20 7:19,0.0157835,,2/24/20 7:09,0.0050513,,2/24/20 6:59,62.49667358,,2/24/20 7:19,0.0048776,,2/24/20 6:59,62.49667358,,2/24/20 7:19,0.0031393,,2/24/20 7:19,1.025035,,2/24/20 6:59,3.118241787
2/24/20 7:19,0.0049393,,2/24/20 7:19,0.9832986,,2/24/20 7:19,0.0506815,,2/24/20 7:19,0.0176882,,2/24/20 7:29,0.0406903,,2/24/20 7:29,0.0134432,,2/24/20 7:19,0.0053099,,2/24/20 7:09,62.49667358,,2/24/20 7:29,0.0040918,,2/24/20 7:09,62.49667358,,2/24/20 7:29,0.0035255,,2/24/20 7:29,1.0535359,,2/24/20 7:09,3.118046522
2/24/20 7:29,0.0042793,,2/24/20 7:29,0.9951181,,2/24/20 7:29,0.0513171,,2/24/20 7:29,0.0215989,,2/24/20 7:49,0.0484395,,2/24/20 7:49,0.0147245,,2/24/20 7:29,0.0060873,,2/24/20 7:19,62.53333359,,2/24/20 7:49,0.0050733,,2/24/20 7:19,62.53333359,,2/24/20 7:49,0.0049903,,2/24/20 7:49,1.0406274,,2/24/20 7:19,3.118437052
2/24/20 7:38,0.003508,,2/24/20 7:38,0.9850945,,2/24/20 7:38,0.0511592,,2/24/20 7:38,0.0167456,,2/24/20 7:59,0.0391146,,2/24/20 7:59,0.0127943,,2/24/20 7:38,0.0050563,,2/24/20 7:30,62.53333359,,2/24/20 7:59,0.0046896,,2/24/20 7:30,62.53333359,,2/24/20 7:59,0.0031809,,2/24/20 7:59,1.0411048,,2/24/20 7:30,3.117948771
2/24/20 7:49,0.0051946,,2/24/20 7:49,0.9989187,,2/24/20 7:49,0.0483594,,2/24/20 7:49,0.018707,,2/24/20 8:09,0.0411942,,2/24/20 8:09,0.0178959,,2/24/20 7:49,0.0057071,,2/24/20 7:40,62.60664673,,2/24/20 8:09,0.0054914,,2/24/20 7:40,62.60664673,,2/24/20 8:09,0.0061943,,2/24/20 8:09,1.0428855,,2/24/20 7:40,3.118144035
2/24/20 7:59,0.0034316,,2/24/20 7:59,0.987308,,2/24/20 7:59,0.0498463,,2/24/20 7:59,0.0196441,,2/24/20 8:19,0.0461628,,2/24/20 8:19,0.0130394,,2/24/20 7:59,0.0053282,,2/24/20 7:50,62.64335136,,2/24/20 8:19,0.0045227,,2/24/20 7:50,62.64335136,,2/24/20 8:19,0.0044767,,2/24/20 8:19,1.038279,,2/24/20 7:50,3.118144035
2/24/20 8:09,0.0051892,,2/24/20 8:09,0.9874751,,2/24/20 8:09,0.0428467,,2/24/20 8:09,0.0221319,,2/24/20 8:29,0.0466369,,2/24/20 8:29,0.0168491,,2/24/20 8:09,0.0057635,,2/24/20 8:00,62.60664673,,2/24/20 8:29,0.0052106,,2/24/20 8:00,62.60664673,,2/24/20 8:29,0.0048877,,2/24/20 8:29,1.0409913,,2/24/20 8:00,3.117948771
2/24/20 8:19,0.0021792,,2/24/20 8:19,1.0038053,,2/24/20 8:19,0.0530169,,2/24/20 8:19,0.0132412,,2/24/20 8:39,0.0439215,,2/24/20 8:39,0.0139396,,2/24/20 8:19,0.0042045,,2/24/20 8:10,62.2766861,,2/24/20 8:39,0.0046497,,2/24/20 8:10,62.2766861,,2/24/20 8:39,0.0037318,,2/24/20 8:39,1.0278454,,2/24/20 8:10,3.117851019
2/24/20 8:29,0.0038712,,2/24/20 8:29,1.0295744,,2/24/20 8:29,0.0466969,,2/24/20 8:29,0.0151641,,2/24/20 8:59,0.0468693,,2/24/20 8:59,0.0124539,,2/24/20 8:29,0.0052099,,2/24/20 8:20,62.38665924,,2/24/20 8:59,0.0046118,,2/24/20 8:20,62.38665924,,2/24/20 8:59,0.0036851,,2/24/20 8:59,1.0485036,,2/24/20 8:20,3.118144035
2/24/20 8:39,0.0038065,,2/24/20 8:39,0.9949928,,2/24/20 8:39,0.0436801,,2/24/20 8:39,0.0188886,,2/24/20 9:09,0.039569,,2/24/20 9:09,0.0185981,,2/24/20 8:39,0.0056181,,2/24/20 8:30,62.53333359,,2/24/20 9:09,0.0051046,,2/24/20 8:30,62.53333359,,2/24/20 9:09,0.0046392,,2/24/20 9:09,1.0110194,,2/24/20 8:30,3.118241787
2/24/20 8:49,0.0037132,,2/24/20 8:49,1.0001508,,2/24/20 8:49,0.0499443,,2/24/20 8:49,0.0151574,,2/24/20 9:19,0.0418912,,2/24/20 9:19,0.0190326,,2/24/20 8:49,0.0041153,,2/24/20 8:39,62.34999924,,2/24/20 9:19,0.0043053,,2/24/20 8:39,62.34999924,,2/24/20 9:19,0.0036398,,2/24/20 9:19,1.0565449,,2/24/20 8:39,3.118144035
2/24/20 8:59,0.0040445,,2/24/20 8:59,0.9922572,,2/24/20 8:59,0.0489669,,2/24/20 8:59,0.0131056,,2/24/20 9:29,0.0488102,,2/24/20 9:29,0.0157825,,2/24/20 8:59,0.0046777,,2/24/20 8:50,62.42331581,,2/24/20 9:29,0.0052364,,2/24/20 8:50,62.42331581,,2/24/20 9:29,0.003939,,2/24/20 9:29,1.0243176,,2/24/20 8:50,3.117655516
2/24/20 9:09,0.0036369,,2/24/20 9:09,0.9914219,,2/24/20 9:09,0.046495,,2/24/20 9:09,0.0169352,,2/24/20 9:39,0.0434228,,2/24/20 9:39,0.0201497,,2/24/20 9:09,0.0050327,,2/24/20 9:00,62.56999359,,2/24/20 9:39,0.005641,,2/24/20 9:00,62.56999359,,2/24/20 9:39,0.0034678,,2/24/20 9:39,1.0257447,,2/24/20 9:00,3.117655516
2/24/20 9:19,0.0035181,,2/24/20 9:19,1.0067288,,2/24/20 9:19,0.0420073,,2/24/20 9:19,0.0147136,,2/24/20 9:49,0.0430514,,2/24/20 9:49,0.0141484,,2/24/20 9:19,0.0049606,,2/24/20 9:10,62.42331581,,2/24/20 9:49,0.004416,,2/24/20 9:10,62.42331581,,2/24/20 9:49,0.0032667,,2/24/20 9:49,1.0334325,,2/24/20 9:10,3.117655516
2/24/20 9:29,0.002085,,2/24/20 9:29,0.9960578,,2/24/20 9:29,0.0448954,,2/24/20 9:29,0.0142246,,2/24/20 9:59,0.0478387,,2/24/20 9:59,0.0129135,,2/24/20 9:29,0.0043189,,2/24/20 9:20,62.49667358,,2/24/20 9:59,0.0046323,,2/24/20 9:20,62.49667358,,2/24/20 9:59,0.0036549,,2/24/20 9:59,1.0519178,,2/24/20 9:20,3.117460251
2/24/20 9:39,0.0043743,,2/24/20 9:39,0.9608915,,2/24/20 9:39,0.0471948,,2/24/20 9:39,0.0202373,,2/24/20 10:09,0.0413514,,2/24/20 10:09,0.0139674,,2/24/20 9:39,0.0062999,,2/24/20 9:30,62.38665924,,2/24/20 10:09,0.0048482,,2/24/20 9:30,62.38665924,,2/24/20 10:09,0.002881,,2/24/20 10:09,0.9865728,,2/24/20 9:30,3.117948771
2/24/20 9:49,0.0025688,,2/24/20 9:49,0.9895216,,2/24/20 9:49,0.0450323,,2/24/20 9:49,0.017802,,2/24/20 10:19,0.039899,,2/24/20 10:19,0.017764,,2/24/20 9:49,0.00528,,2/24/20 9:39,62.56999359,,2/24/20 10:19,0.0058412,,2/24/20 9:39,62.56999359,,2/24/20 10:19,0.007083,,2/24/20 10:19,1.0167279,,2/24/20 9:39,3.117264986
2/24/20 9:59,0.0040012,,2/24/20 9:59,1.0062485,,2/24/20 9:59,0.042431,,2/24/20 9:59,0.0157342,,2/24/20 10:29,0.0422375,,2/24/20 10:29,0.0120452,,2/24/20 9:59,0.0048749,,2/24/20 9:49,62.49667358,,2/24/20 10:29,0.0042895,,2/24/20 9:49,62.49667358,,2/24/20 10:29,0.0044061,,2/24/20 10:29,1.0323667,,2/24/20 9:49,3.117069721
2/24/20 10:09,0.0038285,,2/24/20 10:09,0.9716461,,2/24/20 10:09,0.0520543,,2/24/20 10:09,0.0157263,,2/24/20 10:39,0.0424116,,2/24/20 10:39,0.0162617,,2/24/20 10:09,0.0049787,,2/24/20 9:59,62.34999924,,2/24/20 10:39,0.0051495,,2/24/20 9:59,62.34999924,,2/24/20 10:39,0.0040646,,2/24/20 10:39,0.9959612,,2/24/20 9:59,3.117655516
2/24/20 10:19,0.0041717,,2/24/20 10:19,1.000109,,2/24/20 10:19,0.0561812,,2/24/20 10:19,0.0182311,,2/24/20 10:49,0.0454079,,2/24/20 10:49,0.0147163,,2/24/20 10:19,0.0054619,,2/24/20 10:10,62.42331581,,2/24/20 10:49,0.0045321,,2/24/20 10:10,62.42331581,,2/24/20 10:49,0.0029966,,2/24/20 10:49,1.0569036,,2/24/20 10:10,3.117460251
2/24/20 10:29,0.0029075,,2/24/20 10:29,0.9959952,,2/24/20 10:29,0.049424,,2/24/20 10:29,0.0151946,,2/24/20 10:59,0.0393788,,2/24/20 10:59,0.0176823,,2/24/20 10:29,0.0046141,,2/24/20 10:20,62.42331581,,2/24/20 10:59,0.0054492,,2/24/20 10:20,62.42331581,,2/24/20 10:59,0.003972,,2/24/20 10:59,1.0307409,,2/24/20 10:20,3.117362499
2/24/20 10:39,0.0055368,,2/24/20 10:39,0.9835909,,2/24/20 10:39,0.0488353,,2/24/20 10:39,0.0194622,,2/24/20 11:09,0.0465672,,2/24/20 11:09,0.0193726,,2/24/20 10:39,0.0048638,,2/24/20 10:30,62.53333359,,2/24/20 11:09,0.0058329,,2/24/20 10:30,62.53333359,,2/24/20 11:09,0.0067124,,2/24/20 11:09,1.0628314,,2/24/20 10:30,3.117264986
2/24/20 10:49,0.0056956,,2/24/20 10:49,0.945689,,2/24/20 10:49,0.0465774,,2/24/20 10:49,0.01842,,2/24/20 11:19,0.047526,,2/24/20 11:19,0.0155294,,2/24/20 10:49,0.0050057,,2/24/20 10:39,62.68000793,,2/24/20 11:19,0.0053166,,2/24/20 10:39,62.68000793,,2/24/20 11:19,0.0040651,,2/24/20 11:19,1.0534868,,2/24/20 10:39,3.117558002
2/24/20 10:59,0.0019831,,2/24/20 10:59,1.0004432,,2/24/20 10:59,0.0506265,,2/24/20 10:59,0.0157467,,2/24/20 11:29,0.0463098,,2/24/20 11:29,0.0163477,,2/24/20 10:59,0.0045242,,2/24/20 10:49,62.20332489,,2/24/20 11:29,0.0048726,,2/24/20 10:49,62.20332489,,2/24/20 11:29,0.0033691,,2/24/20 11:29,1.0171795,,2/24/20 10:49,3.117167234
2/24/20 11:09,0.0086249,,2/24/20 11:09,0.9950137,,2/24/20 11:09,0.046076,,2/24/20 11:09,0.0221668,,2/24/20 11:39,0.0430275,,2/24/20 11:39,0.0173428,,2/24/20 11:09,0.0064666,,2/24/20 10:59,62.56999359,,2/24/20 11:39,0.0055011,,2/24/20 10:59,62.56999359,,2/24/20 11:39,0.0038065,,2/24/20 11:39,1.0310299,,2/24/20 10:59,3.11697197
2/24/20 11:19,0.0028123,,2/24/20 11:19,0.9519956,,2/24/20 11:19,0.0456473,,2/24/20 11:19,0.018689,,2/24/20 11:49,0.0426539,,2/24/20 11:49,0.0129743,,2/24/20 11:19,0.0055056,,2/24/20 11:09,62.56999359,,2/24/20 11:49,0.0047979,,2/24/20 11:09,62.56999359,,2/24/20 11:49,0.0030047,,2/24/20 11:49,1.0446274,,2/24/20 11:09,3.117264986
