Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,,,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Band 1,,,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,,,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,,,Machines > Drill Press > MIB > Y-Radial > Temperature,,,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,,,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,,,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,,,Machines > Drill Press > MIB > X-Horizontal > Temperature,,,Machines > Drill Press > MIB > Y-Radial > Band 1,,,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,,,Machines > Drill Press > MIB > Battery Voltage,
2/23/20 17:09,0.0420303,,2/23/20 17:09,0.0137323,,2/23/20 17:09,0.0053233,,2/23/20 17:09,0.3660847,,2/23/20 17:09,0.0047387,,2/23/20 16:59,65.99586029,,2/23/20 17:09,0.0313481,,2/23/20 17:09,0.0149994,,2/23/20 17:09,0.0046178,,2/23/20 16:59,65.99586029,,2/23/20 17:09,0.0048246,,2/23/20 17:09,0.3616937,,2/23/20 16:59,3.14686203
2/23/20 17:20,0.0340099,,2/23/20 17:20,0.012015,,2/23/20 17:20,0.0036737,,2/23/20 17:20,0.3653063,,2/23/20 17:20,0.0037273,,2/23/20 17:09,66.16596298,,2/23/20 17:20,0.0301002,,2/23/20 17:20,0.0118062,,2/23/20 17:20,0.0043526,,2/23/20 17:09,66.16596298,,2/23/20 17:20,0.0028636,,2/23/20 17:20,0.3725776,,2/23/20 17:09,3.146959543
2/23/20 17:30,0.0359265,,2/23/20 17:30,0.0163697,,2/23/20 17:30,0.0041181,,2/23/20 17:30,0.3594078,,2/23/20 17:30,0.0044954,,2/23/20 17:20,65.89382477,,2/23/20 17:30,0.0287638,,2/23/20 17:30,0.0183945,,2/23/20 17:30,0.004722,,2/23/20 17:20,65.89382477,,2/23/20 17:30,0.0028557,,2/23/20 17:30,0.3469205,,2/23/20 17:20,3.147057533
2/23/20 17:39,0.0341346,,2/23/20 17:39,0.0132827,,2/23/20 17:39,0.0044894,,2/23/20 17:39,0.3618349,,2/23/20 17:39,0.0049279,,2/23/20 17:30,66.20001717,,2/23/20 17:39,0.0318935,,2/23/20 17:39,0.0140164,,2/23/20 17:39,0.0046541,,2/23/20 17:30,66.20001717,,2/23/20 17:39,0.0034427,,2/23/20 17:39,0.3619462,,2/23/20 17:30,3.147155046
2/23/20 17:49,0.0302095,,2/23/20 17:49,0.0142911,,2/23/20 17:49,0.0042914,,2/23/20 17:49,0.362502,,2/23/20 17:49,0.0038294,,2/23/20 17:40,66.23403015,,2/23/20 17:49,0.0290993,,2/23/20 17:49,0.012737,,2/23/20 17:49,0.0043876,,2/23/20 17:40,66.23403015,,2/23/20 17:49,0.0023225,,2/23/20 17:49,0.3636595,,2/23/20 17:40,3.146959543
2/23/20 17:59,0.0448084,,2/23/20 17:59,0.0180854,,2/23/20 17:59,0.0023403,,2/23/20 17:59,0.3519876,,2/23/20 17:59,0.0049056,,2/23/20 17:50,66.09793701,,2/23/20 17:59,0.0298395,,2/23/20 17:59,0.0133696,,2/23/20 17:59,0.0050414,,2/23/20 17:50,66.09793701,,2/23/20 17:59,0.0047612,,2/23/20 17:59,0.3576179,,2/23/20 17:50,3.147252798
2/23/20 18:09,0.0337635,,2/23/20 18:09,0.0134,,2/23/20 18:09,0.0052835,,2/23/20 18:09,0.3607067,,2/23/20 18:09,0.0039903,,2/23/20 18:00,66.30205269,,2/23/20 18:09,0.0313537,,2/23/20 18:09,0.013226,,2/23/20 18:09,0.0048335,,2/23/20 18:00,66.30205269,,2/23/20 18:09,0.0035395,,2/23/20 18:09,0.3635483,,2/23/20 18:00,3.146764278
2/23/20 18:20,0.0328368,,2/23/20 18:20,0.0155423,,2/23/20 18:20,0.0037763,,2/23/20 18:20,0.3669987,,2/23/20 18:20,0.0044512,,2/23/20 18:10,66.02991104,,2/23/20 18:20,0.0322728,,2/23/20 18:20,0.0127798,,2/23/20 18:20,0.0049643,,2/23/20 18:10,66.02991104,,2/23/20 18:20,0.003945,,2/23/20 18:20,0.3504552,,2/23/20 18:10,3.147252798
2/23/20 18:30,0.0358391,,2/23/20 18:30,0.0161657,,2/23/20 18:30,0.0030396,,2/23/20 18:30,0.3544366,,2/23/20 18:30,0.0045917,,2/23/20 18:21,65.96184731,,2/23/20 18:30,0.0292357,,2/23/20 18:30,0.0160639,,2/23/20 18:30,0.0049689,,2/23/20 18:21,65.96184731,,2/23/20 18:30,0.0042832,,2/23/20 18:30,0.3605455,,2/23/20 18:21,3.147057533
2/23/20 18:40,0.0329257,,2/23/20 18:40,0.0129796,,2/23/20 18:40,0.0041932,,2/23/20 18:40,0.3658352,,2/23/20 18:40,0.0042202,,2/23/20 18:30,66.33606567,,2/23/20 18:40,0.0302125,,2/23/20 18:40,0.0148212,,2/23/20 18:40,0.0042383,,2/23/20 18:30,66.33606567,,2/23/20 18:40,0.0036757,,2/23/20 18:40,0.335177,,2/23/20 18:30,3.146373749
2/23/20 18:49,0.0344397,,2/23/20 18:49,0.0133023,,2/23/20 18:49,0.0054571,,2/23/20 18:49,0.366082,,2/23/20 18:49,0.0037417,,2/23/20 18:40,66.33606567,,2/23/20 18:49,0.0277892,,2/23/20 18:49,0.0132692,,2/23/20 18:49,0.0046423,,2/23/20 18:40,66.33606567,,2/23/20 18:49,0.0026638,,2/23/20 18:49,0.3722048,,2/23/20 18:40,3.146666527
2/23/20 18:59,0.0304061,,2/23/20 18:59,0.0144641,,2/23/20 18:59,0.0029616,,2/23/20 18:59,0.3520418,,2/23/20 18:59,0.0035353,,2/23/20 18:50,66.33606567,,2/23/20 18:59,0.0281589,,2/23/20 18:59,0.0105287,,2/23/20 18:59,0.0046827,,2/23/20 18:50,66.33606567,,2/23/20 18:59,0.0016859,,2/23/20 18:59,0.3686791,,2/23/20 18:50,3.146666527
2/23/20 19:09,0.0354995,,2/23/20 19:09,0.019206,,2/23/20 19:09,0.0046403,,2/23/20 19:09,0.3617563,,2/23/20 19:09,0.0043312,,2/23/20 19:00,66.2680397,,2/23/20 19:09,0.0331404,,2/23/20 19:09,0.0146893,,2/23/20 19:09,0.0055601,,2/23/20 19:00,66.2680397,,2/23/20 19:09,0.0053531,,2/23/20 19:09,0.3808524,,2/23/20 19:00,3.147057533
2/23/20 19:19,0.0334715,,2/23/20 19:19,0.0119275,,2/23/20 19:19,0.0039581,,2/23/20 19:19,0.3568015,,2/23/20 19:19,0.0054122,,2/23/20 19:10,66.02991104,,2/23/20 19:19,0.0307126,,2/23/20 19:19,0.020873,,2/23/20 19:19,0.0046142,,2/23/20 19:10,66.02991104,,2/23/20 19:19,0.0025245,,2/23/20 19:19,0.3598963,,2/23/20 19:10,3.146764278
2/23/20 19:30,0.0448066,,2/23/20 19:30,0.0134523,,2/23/20 19:30,0.0047331,,2/23/20 19:30,0.3709148,,2/23/20 19:30,0.0037514,,2/23/20 19:20,66.60824509,,2/23/20 19:30,0.0310604,,2/23/20 19:30,0.0112109,,2/23/20 19:30,0.0048137,,2/23/20 19:20,66.60824509,,2/23/20 19:30,0.0021474,,2/23/20 19:30,0.360284,,2/23/20 19:20,3.146666527
2/23/20 19:40,0.0346907,,2/23/20 19:40,0.0103044,,2/23/20 19:40,0.0028158,,2/23/20 19:40,0.3657918,,2/23/20 19:40,0.0043211,,2/23/20 19:30,66.30205269,,2/23/20 19:40,0.0382912,,2/23/20 19:40,0.0150939,,2/23/20 19:40,0.0040399,,2/23/20 19:30,66.30205269,,2/23/20 19:40,0.0038906,,2/23/20 19:40,0.3733951,,2/23/20 19:30,3.146569014
2/23/20 19:49,0.0348596,,2/23/20 19:49,0.0124184,,2/23/20 19:49,0.0018552,,2/23/20 19:49,0.3621658,,2/23/20 19:49,0.0045549,,2/23/20 19:40,66.4381424,,2/23/20 19:49,0.0314074,,2/23/20 19:49,0.013086,,2/23/20 19:49,0.0041002,,2/23/20 19:40,66.4381424,,2/23/20 19:49,0.0027901,,2/23/20 19:49,0.3690007,,2/23/20 19:40,3.146569014
2/23/20 19:59,0.0310732,,2/23/20 19:59,0.0122716,,2/23/20 19:59,0.0043045,,2/23/20 19:59,0.3677635,,2/23/20 19:59,0.004315,,2/23/20 19:50,66.50616837,,2/23/20 19:59,0.0298099,,2/23/20 19:59,0.0123088,,2/23/20 19:59,0.0045196,,2/23/20 19:50,66.50616837,,2/23/20 19:59,0.0037669,,2/23/20 19:59,0.3494453,,2/23/20 19:50,3.146471262
2/23/20 20:09,0.0341672,,2/23/20 20:09,0.014026,,2/23/20 20:09,0.0032994,,2/23/20 20:09,0.3639124,,2/23/20 20:09,0.0040725,,2/23/20 20:00,66.20001717,,2/23/20 20:09,0.0297774,,2/23/20 20:09,0.0110877,,2/23/20 20:09,0.0045534,,2/23/20 20:00,66.20001717,,2/23/20 20:09,0.0031846,,2/23/20 20:09,0.363933,,2/23/20 20:00,3.146275997
2/23/20 20:19,0.0330302,,2/23/20 20:19,0.0134369,,2/23/20 20:19,0.0031086,,2/23/20 20:19,0.3750425,,2/23/20 20:19,0.0038804,,2/23/20 20:10,66.8123642,,2/23/20 20:19,0.0281381,,2/23/20 20:19,0.0126837,,2/23/20 20:19,0.0043511,,2/23/20 20:10,66.8123642,,2/23/20 20:19,0.0028221,,2/23/20 20:19,0.354516,,2/23/20 20:10,3.146666527
2/23/20 20:30,0.0362204,,2/23/20 20:30,0.0133766,,2/23/20 20:30,0.0033106,,2/23/20 20:30,0.3498669,,2/23/20 20:30,0.0037596,,2/23/20 20:19,66.67627106,,2/23/20 20:30,0.0369026,,2/23/20 20:30,0.0126841,,2/23/20 20:30,0.0042045,,2/23/20 20:19,66.67627106,,2/23/20 20:30,0.0026772,,2/23/20 20:30,0.3631515,,2/23/20 20:19,3.146373749
2/23/20 20:40,0.037668,,2/23/20 20:40,0.0137951,,2/23/20 20:40,0.0034449,,2/23/20 20:40,0.3769247,,2/23/20 20:40,0.0043832,,2/23/20 20:30,66.71032524,,2/23/20 20:40,0.0292227,,2/23/20 20:40,0.0148169,,2/23/20 20:40,0.0042737,,2/23/20 20:30,66.71032524,,2/23/20 20:40,0.0036749,,2/23/20 20:40,0.4014658,,2/23/20 20:30,3.146080732
2/23/20 20:49,0.0342535,,2/23/20 20:49,0.0158392,,2/23/20 20:49,0.0026222,,2/23/20 20:49,0.3665566,,2/23/20 20:50,0.00481,,2/23/20 20:40,66.64226151,,2/23/20 20:50,0.0281373,,2/23/20 20:50,0.0155609,,2/23/20 20:49,0.0050114,,2/23/20 20:40,66.64226151,,2/23/20 20:50,0.0036039,,2/23/20 20:50,0.3625925,,2/23/20 20:40,3.146275997
2/23/20 20:59,0.0301246,,2/23/20 20:59,0.0138118,,2/23/20 20:59,0.0032124,,2/23/20 20:59,0.3747468,,2/23/20 20:59,0.0045992,,2/23/20 20:50,66.64226151,,2/23/20 20:59,0.0322137,,2/23/20 20:59,0.0141107,,2/23/20 20:59,0.0041738,,2/23/20 20:50,66.64226151,,2/23/20 20:59,0.0035166,,2/23/20 20:59,0.3661483,,2/23/20 20:50,3.146373749
2/23/20 21:09,0.0369754,,2/23/20 21:09,0.0131318,,2/23/20 21:09,0.0026041,,2/23/20 21:09,0.3623801,,2/23/20 21:09,0.0039927,,2/23/20 21:00,66.67627106,,2/23/20 21:09,0.0314187,,2/23/20 21:09,0.0130996,,2/23/20 21:09,0.0045262,,2/23/20 21:00,66.67627106,,2/23/20 21:09,0.0034879,,2/23/20 21:09,0.3593463,,2/23/20 21:00,3.146275997
2/23/20 21:19,0.0326452,,2/23/20 21:19,0.0169806,,2/23/20 21:19,0.0035853,,2/23/20 21:19,0.3768894,,2/23/20 21:19,0.0047463,,2/23/20 21:09,66.60824509,,2/23/20 21:19,0.0318713,,2/23/20 21:19,0.014254,,2/23/20 21:19,0.0048452,,2/23/20 21:09,66.60824509,,2/23/20 21:19,0.0029402,,2/23/20 21:19,0.368631,,2/23/20 21:09,3.146373749
2/23/20 21:30,0.0323049,,2/23/20 21:30,0.0144863,,2/23/20 21:30,0.0019367,,2/23/20 21:30,0.3679831,,2/23/20 21:30,0.0049112,,2/23/20 21:19,66.91444092,,2/23/20 21:30,0.0289464,,2/23/20 21:30,0.0132948,,2/23/20 21:30,0.0046592,,2/23/20 21:19,66.91444092,,2/23/20 21:30,0.0030491,,2/23/20 21:30,0.3434278,,2/23/20 21:19,3.146471262
2/23/20 21:40,0.0403346,,2/23/20 21:40,0.0150905,,2/23/20 21:40,0.0063752,,2/23/20 21:40,0.3707087,,2/23/20 21:40,0.0050471,,2/23/20 21:30,66.40413284,,2/23/20 21:40,0.0316358,,2/23/20 21:40,0.0147544,,2/23/20 21:40,0.0046168,,2/23/20 21:30,66.40413284,,2/23/20 21:40,0.0042538,,2/23/20 21:40,0.3663737,,2/23/20 21:30,3.146569014
2/23/20 21:50,0.0364484,,2/23/20 21:50,0.0156468,,2/23/20 21:50,0.0058937,,2/23/20 21:50,0.3702178,,2/23/20 21:50,0.0043899,,2/23/20 21:40,66.30205269,,2/23/20 21:50,0.0353618,,2/23/20 21:50,0.0145078,,2/23/20 21:50,0.0051965,,2/23/20 21:40,66.30205269,,2/23/20 21:50,0.0036601,,2/23/20 21:50,0.3734643,,2/23/20 21:40,3.146569014
2/23/20 21:59,0.0308047,,2/23/20 21:59,0.0133506,,2/23/20 21:59,0.0027341,,2/23/20 21:59,0.3675845,,2/23/20 21:59,0.0041061,,2/23/20 21:50,66.57423553,,2/23/20 21:59,0.0295759,,2/23/20 21:59,0.0158126,,2/23/20 21:59,0.0045667,,2/23/20 21:50,66.57423553,,2/23/20 21:59,0.0020166,,2/23/20 21:59,0.3688384,,2/23/20 21:50,3.146569014
2/23/20 22:09,0.0329707,,2/23/20 22:09,0.0145013,,2/23/20 22:09,0.0043312,,2/23/20 22:09,0.3750859,,2/23/20 22:09,0.0045404,,2/23/20 21:59,66.84637375,,2/23/20 22:09,0.0304638,,2/23/20 22:09,0.01382,,2/23/20 22:09,0.004826,,2/23/20 21:59,66.84637375,,2/23/20 22:09,0.002923,,2/23/20 22:09,0.3680599,,2/23/20 21:59,3.146373749
2/23/20 22:19,0.0369373,,2/23/20 22:19,0.0141797,,2/23/20 22:19,0.002878,,2/23/20 22:19,0.3600396,,2/23/20 22:19,0.0040939,,2/23/20 22:09,66.40413284,,2/23/20 22:19,0.0278311,,2/23/20 22:19,0.0122764,,2/23/20 22:19,0.0042088,,2/23/20 22:09,66.40413284,,2/23/20 22:19,0.0036055,,2/23/20 22:19,0.3643057,,2/23/20 22:09,3.145982742
2/23/20 22:29,0.0340902,,2/23/20 22:29,0.0144657,,2/23/20 22:29,0.0034075,,2/23/20 22:29,0.3502384,,2/23/20 22:29,0.0050543,,2/23/20 22:20,66.77835121,,2/23/20 22:29,0.0307285,,2/23/20 22:29,0.0175515,,2/23/20 22:29,0.0053101,,2/23/20 22:20,66.77835121,,2/23/20 22:29,0.0031039,,2/23/20 22:29,0.3544499,,2/23/20 22:20,3.146080732
2/23/20 22:40,0.0395365,,2/23/20 22:40,0.0157173,,2/23/20 22:40,0.0034913,,2/23/20 22:40,0.3612654,,2/23/20 22:40,0.0055594,,2/23/20 22:30,66.60824509,,2/23/20 22:40,0.0360097,,2/23/20 22:40,0.0164563,,2/23/20 22:40,0.0045189,,2/23/20 22:30,66.60824509,,2/23/20 22:40,0.0067829,,2/23/20 22:40,0.3526134,,2/23/20 22:30,3.145982742
2/23/20 22:50,0.0318279,,2/23/20 22:50,0.0129892,,2/23/20 22:50,0.0049765,,2/23/20 22:50,0.3480145,,2/23/20 22:50,0.004315,,2/23/20 22:41,66.64226151,,2/23/20 22:50,0.0331862,,2/23/20 22:50,0.0131673,,2/23/20 22:50,0.0040775,,2/23/20 22:41,66.64226151,,2/23/20 22:50,0.0026521,,2/23/20 22:50,0.3613571,,2/23/20 22:41,3.145982742
2/23/20 22:59,0.030789,,2/23/20 22:59,0.0142694,,2/23/20 22:59,0.0024407,,2/23/20 22:59,0.3635707,,2/23/20 22:59,0.0050877,,2/23/20 22:51,67.22063675,,2/23/20 22:59,0.0323893,,2/23/20 22:59,0.0180989,,2/23/20 22:59,0.0044176,,2/23/20 22:51,67.22063675,,2/23/20 22:59,0.0036648,,2/23/20 22:59,0.3825296,,2/23/20 22:51,3.146080732
2/23/20 23:09,0.0295394,,2/23/20 23:09,0.0134603,,2/23/20 23:09,0.0026536,,2/23/20 23:09,0.3477514,,2/23/20 23:09,0.0048083,,2/23/20 23:00,66.67627106,,2/23/20 23:09,0.0310556,,2/23/20 23:09,0.0134847,,2/23/20 23:09,0.0041267,,2/23/20 23:00,66.67627106,,2/23/20 23:09,0.003439,,2/23/20 23:09,0.3677353,,2/23/20 23:00,3.146275997
2/23/20 23:19,0.0332715,,2/23/20 23:19,0.0156166,,2/23/20 23:19,0.0038094,,2/23/20 23:19,0.3544583,,2/23/20 23:19,0.0045472,,2/23/20 23:10,66.54022255,,2/23/20 23:19,0.0321736,,2/23/20 23:19,0.0146873,,2/23/20 23:19,0.0048929,,2/23/20 23:10,66.54022255,,2/23/20 23:19,0.003626,,2/23/20 23:19,0.362863,,2/23/20 23:10,3.145885229
2/23/20 23:29,0.0328528,,2/23/20 23:29,0.0137595,,2/23/20 23:29,0.0030631,,2/23/20 23:29,0.3855759,,2/23/20 23:29,0.0038524,,2/23/20 23:20,66.57423553,,2/23/20 23:29,0.0300735,,2/23/20 23:29,0.0129541,,2/23/20 23:29,0.0041307,,2/23/20 23:20,66.57423553,,2/23/20 23:29,0.0032572,,2/23/20 23:29,0.3617569,,2/23/20 23:20,3.145982742
2/23/20 23:40,0.0319227,,2/23/20 23:40,0.0145956,,2/23/20 23:40,0.0044234,,2/23/20 23:40,0.37194,,2/23/20 23:40,0.0039784,,2/23/20 23:30,66.57423553,,2/23/20 23:40,0.0351216,,2/23/20 23:40,0.0157168,,2/23/20 23:40,0.0051066,,2/23/20 23:30,66.57423553,,2/23/20 23:40,0.0032506,,2/23/20 23:40,0.3601458,,2/23/20 23:30,3.146569014
2/23/20 23:50,0.0350434,,2/23/20 23:50,0.014921,,2/23/20 23:50,0.0033428,,2/23/20 23:50,0.3496852,,2/23/20 23:50,0.0039302,,2/23/20 23:41,66.8123642,,2/23/20 23:50,0.0321552,,2/23/20 23:50,0.0129329,,2/23/20 23:50,0.0048089,,2/23/20 23:41,66.8123642,,2/23/20 23:50,0.0026522,,2/23/20 23:50,0.3796411,,2/23/20 23:41,3.146373749
2/24/20 0:00,0.035728,,2/24/20 0:00,0.0145336,,2/24/20 0:00,0.0053693,,2/24/20 0:00,0.3593317,,2/24/20 0:00,0.00482,,2/23/20 23:50,66.33606567,,2/24/20 0:00,0.0299667,,2/24/20 0:00,0.0127952,,2/24/20 0:00,0.0051852,,2/23/20 23:50,66.33606567,,2/24/20 0:00,0.0048675,,2/24/20 0:00,0.3520242,,2/23/20 23:50,3.145982742
2/24/20 0:09,0.0279183,,2/24/20 0:09,0.0129423,,2/24/20 0:09,0.0037079,,2/24/20 0:09,0.3643869,,2/24/20 0:09,0.0045158,,2/24/20 0:00,66.50616837,,2/24/20 0:09,0.0300653,,2/24/20 0:09,0.013304,,2/24/20 0:09,0.0041038,,2/24/20 0:00,66.50616837,,2/24/20 0:09,0.0027173,,2/24/20 0:09,0.3521204,,2/24/20 0:00,3.146275997
2/24/20 0:19,0.0358992,,2/24/20 0:19,0.0182699,,2/24/20 0:19,0.005214,,2/24/20 0:19,0.3664834,,2/24/20 0:19,0.0043272,,2/24/20 0:10,66.50616837,,2/24/20 0:19,0.0299496,,2/24/20 0:19,0.0121993,,2/24/20 0:19,0.004905,,2/24/20 0:10,66.50616837,,2/24/20 0:19,0.0029586,,2/24/20 0:19,0.3438246,,2/24/20 0:10,3.146471262
2/24/20 0:29,0.0287392,,2/24/20 0:29,0.0156836,,2/24/20 0:29,0.0055375,,2/24/20 0:29,0.3748174,,2/24/20 0:29,0.0067204,,2/24/20 0:20,66.71032524,,2/24/20 0:29,0.0346939,,2/24/20 0:29,0.01782,,2/24/20 0:29,0.0055872,,2/24/20 0:20,66.71032524,,2/24/20 0:29,0.0074167,,2/24/20 0:29,0.3607169,,2/24/20 0:20,3.145885229
2/24/20 0:39,0.0309047,,2/24/20 0:39,0.0134647,,2/24/20 0:39,0.0039249,,2/24/20 0:39,0.3588707,,2/24/20 0:39,0.0045967,,2/24/20 0:30,66.88043137,,2/24/20 0:39,0.0289412,,2/24/20 0:39,0.0127975,,2/24/20 0:39,0.004971,,2/24/20 0:30,66.88043137,,2/24/20 0:39,0.0039058,,2/24/20 0:39,0.3562353,,2/24/20 0:30,3.145982742
2/24/20 0:50,0.0353247,,2/24/20 0:50,0.0123257,,2/24/20 0:50,0.0035422,,2/24/20 0:50,0.3570455,,2/24/20 0:50,0.0048706,,2/24/20 0:39,66.64226151,,2/24/20 0:50,0.0284601,,2/24/20 0:50,0.0170861,,2/24/20 0:50,0.0037193,,2/24/20 0:39,66.64226151,,2/24/20 0:50,0.0027758,,2/24/20 0:50,0.351366,,2/24/20 0:39,3.145299196
2/24/20 1:00,0.040375,,2/24/20 1:00,0.014093,,2/24/20 1:00,0.0041252,,2/24/20 1:00,0.3461866,,2/24/20 1:00,0.0045692,,2/24/20 0:50,66.8123642,,2/24/20 1:00,0.0298601,,2/24/20 1:00,0.0150092,,2/24/20 1:00,0.0042038,,2/24/20 0:50,66.8123642,,2/24/20 1:00,0.0031183,,2/24/20 1:00,0.3626105,,2/24/20 0:50,3.145689726
2/24/20 1:10,0.0322117,,2/24/20 1:10,0.0138488,,2/24/20 1:10,0.0044683,,2/24/20 1:10,0.3416195,,2/24/20 1:10,0.0040726,,2/24/20 1:00,66.60824509,,2/24/20 1:10,0.0379647,,2/24/20 1:10,0.0137023,,2/24/20 1:10,0.0049982,,2/24/20 1:00,66.60824509,,2/24/20 1:10,0.002644,,2/24/20 1:10,0.3676872,,2/24/20 1:00,3.145299196
2/24/20 1:19,0.0369937,,2/24/20 1:19,0.0146875,,2/24/20 1:19,0.0043554,,2/24/20 1:19,0.3625401,,2/24/20 1:19,0.004527,,2/24/20 1:10,66.67627106,,2/24/20 1:19,0.0326523,,2/24/20 1:19,0.0150892,,2/24/20 1:19,0.00481,,2/24/20 1:10,66.67627106,,2/24/20 1:19,0.004444,,2/24/20 1:19,0.3667284,,2/24/20 1:10,3.145592213
2/24/20 1:29,0.0361814,,2/24/20 1:29,0.0166663,,2/24/20 1:29,0.0026076,,2/24/20 1:29,0.3809764,,2/24/20 1:29,0.0040287,,2/24/20 1:20,66.47215881,,2/24/20 1:29,0.0327633,,2/24/20 1:29,0.0127283,,2/24/20 1:29,0.0043268,,2/24/20 1:20,66.47215881,,2/24/20 1:29,0.0030334,,2/24/20 1:29,0.3451381,,2/24/20 1:20,3.145396948
2/24/20 1:39,0.0343556,,2/24/20 1:39,0.0146471,,2/24/20 1:39,0.0043729,,2/24/20 1:39,0.364745,,2/24/20 1:39,0.0038852,,2/24/20 1:30,66.40413284,,2/24/20 1:39,0.0304708,,2/24/20 1:39,0.0129671,,2/24/20 1:39,0.0041604,,2/24/20 1:30,66.40413284,,2/24/20 1:39,0.0032952,,2/24/20 1:39,0.381189,,2/24/20 1:30,3.145592213
2/24/20 1:50,0.0305298,,2/24/20 1:50,0.0142139,,2/24/20 1:50,0.0052646,,2/24/20 1:50,0.370169,,2/24/20 1:50,0.0042034,,2/24/20 1:39,66.74433823,,2/24/20 1:50,0.0281471,,2/24/20 1:50,0.0131703,,2/24/20 1:50,0.004785,,2/24/20 1:39,66.74433823,,2/24/20 1:50,0.0041929,,2/24/20 1:50,0.353461,,2/24/20 1:39,3.145689726
2/24/20 2:00,0.0374449,,2/24/20 2:00,0.0124171,,2/24/20 2:00,0.003358,,2/24/20 2:00,0.3709528,,2/24/20 2:00,0.0038169,,2/24/20 1:50,66.74433823,,2/24/20 2:00,0.0318621,,2/24/20 2:00,0.0124725,,2/24/20 2:00,0.0047807,,2/24/20 1:50,66.74433823,,2/24/20 2:00,0.0032205,,2/24/20 2:00,0.3591539,,2/24/20 1:50,3.145299196
2/24/20 2:10,0.0391518,,2/24/20 2:10,0.0159594,,2/24/20 2:10,0.0038056,,2/24/20 2:10,0.3595949,,2/24/20 2:10,0.005028,,2/24/20 2:00,66.77835121,,2/24/20 2:10,0.0293265,,2/24/20 2:10,0.0163906,,2/24/20 2:10,0.0054011,,2/24/20 2:00,66.77835121,,2/24/20 2:10,0.0045891,,2/24/20 2:10,0.363413,,2/24/20 2:00,3.144712925
2/24/20 2:19,0.0303717,,2/24/20 2:19,0.0149765,,2/24/20 2:19,0.00376,,2/24/20 2:19,0.3594403,,2/24/20 2:19,0.0045611,,2/24/20 2:10,66.91444092,,2/24/20 2:19,0.0269753,,2/24/20 2:19,0.0127632,,2/24/20 2:19,0.0047983,,2/24/20 2:10,66.91444092,,2/24/20 2:19,0.0023217,,2/24/20 2:19,0.3456461,,2/24/20 2:10,3.145103931
2/24/20 2:29,0.032587,,2/24/20 2:29,0.0128691,,2/24/20 2:29,0.0038111,,2/24/20 2:29,0.3653715,,2/24/20 2:29,0.0043789,,2/24/20 2:20,66.33606567,,2/24/20 2:29,0.0292935,,2/24/20 2:29,0.0136167,,2/24/20 2:29,0.0041326,,2/24/20 2:20,66.33606567,,2/24/20 2:29,0.0049095,,2/24/20 2:29,0.3762776,,2/24/20 2:20,3.145299196
2/24/20 2:39,0.0340691,,2/24/20 2:39,0.0165186,,2/24/20 2:39,0.0026678,,2/24/20 2:39,0.3780718,,2/24/20 2:39,0.0037245,,2/24/20 2:29,66.88043137,,2/24/20 2:39,0.0379276,,2/24/20 2:39,0.0125354,,2/24/20 2:39,0.0052881,,2/24/20 2:29,66.88043137,,2/24/20 2:39,0.0027295,,2/24/20 2:39,0.3740714,,2/24/20 2:29,3.145201445
2/24/20 2:49,0.0328457,,2/24/20 2:49,0.0129132,,2/24/20 2:49,0.0046475,,2/24/20 2:49,0.3654935,,2/24/20 2:49,0.0045805,,2/24/20 2:39,66.40413284,,2/24/20 2:49,0.0297619,,2/24/20 2:49,0.0122476,,2/24/20 2:49,0.004261,,2/24/20 2:39,66.40413284,,2/24/20 2:49,0.0052542,,2/24/20 2:49,0.3714053,,2/24/20 2:39,3.145201445
2/24/20 3:00,0.034473,,2/24/20 3:00,0.0183127,,2/24/20 3:00,0.0076273,,2/24/20 3:00,0.3766263,,2/24/20 3:00,0.0042733,,2/24/20 2:50,66.4381424,,2/24/20 3:00,0.0295652,,2/24/20 3:00,0.0129297,,2/24/20 3:00,0.0055629,,2/24/20 2:50,66.4381424,,2/24/20 3:00,0.0046706,,2/24/20 3:00,0.3475817,,2/24/20 2:50,3.145689726
2/24/20 3:10,0.0351471,,2/24/20 3:10,0.0167218,,2/24/20 3:10,0.0026286,,2/24/20 3:10,0.3551146,,2/24/20 3:10,0.0035944,,2/24/20 3:01,66.64226151,,2/24/20 3:10,0.0314675,,2/24/20 3:10,0.011528,,2/24/20 3:10,0.0047489,,2/24/20 3:01,66.64226151,,2/24/20 3:10,0.002903,,2/24/20 3:10,0.3758688,,2/24/20 3:01,3.145689726
2/24/20 3:20,0.0395198,,2/24/20 3:20,0.0149935,,2/24/20 3:20,0.0063397,,2/24/20 3:20,0.3477948,,2/24/20 3:20,0.0039296,,2/24/20 3:11,66.47215881,,2/24/20 3:20,0.0298423,,2/24/20 3:20,0.0113937,,2/24/20 3:20,0.0049358,,2/24/20 3:11,66.47215881,,2/24/20 3:20,0.0039537,,2/24/20 3:20,0.3747477,,2/24/20 3:11,3.145396948
