Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage,
2/23/20 17:23,0.0390928,,2/23/20 17:23,0.010168,,2/23/20 17:23,0.0011066,,2/23/20 17:23,0.959032,,2/23/20 17:23,0.0029162,,2/23/20 17:03,62.14841385,,2/23/20 17:23,0.0492509,,2/23/20 17:23,0.0116152,,2/23/20 17:23,0.0029464,,2/23/20 17:03,62.14841385,,2/23/20 17:23,0.0021354,,2/23/20 17:23,1.0129787,,2/23/20 17:03,3.11179471
2/23/20 17:33,0.0407579,,2/23/20 17:33,0.0126518,,2/23/20 17:33,0.0028032,,2/23/20 17:33,1.0715421,,2/23/20 17:33,0.0033457,,2/23/20 17:13,62.35979424,,2/23/20 17:33,0.0417194,,2/23/20 17:33,0.0099942,,2/23/20 17:33,0.0035571,,2/23/20 17:13,62.35979424,,2/23/20 17:33,0.0022702,,2/23/20 17:33,0.9975403,,2/23/20 17:13,3.110817909
2/23/20 17:43,0.0450118,,2/23/20 17:43,0.0086145,,2/23/20 17:43,0.0025711,,2/23/20 17:43,0.9711525,,2/23/20 17:43,0.0030485,,2/23/20 17:23,62.32457275,,2/23/20 17:43,0.0467272,,2/23/20 17:43,0.0092841,,2/23/20 17:43,0.0031152,,2/23/20 17:23,62.32457275,,2/23/20 17:43,0.0017761,,2/23/20 17:43,1.0160676,,2/23/20 17:23,3.110915899
2/23/20 17:53,0.0429881,,2/23/20 17:53,0.0096422,,2/23/20 17:53,0.0025619,,2/23/20 17:53,0.9917538,,2/23/20 17:53,0.0034657,,2/23/20 17:33,62.00747986,,2/23/20 17:53,0.0452498,,2/23/20 17:53,0.011154,,2/23/20 17:53,0.0034724,,2/23/20 17:33,62.00747986,,2/23/20 17:53,0.0021761,,2/23/20 17:53,1.0085177,,2/23/20 17:33,3.111013412
2/23/20 18:02,0.0386907,,2/23/20 18:02,0.0087286,,2/23/20 18:02,0.0032678,,2/23/20 18:02,0.96243,,2/23/20 18:02,0.003819,,2/23/20 17:43,62.39501572,,2/23/20 18:02,0.0410764,,2/23/20 18:02,0.0120013,,2/23/20 18:02,0.0031644,,2/23/20 17:43,62.39501572,,2/23/20 18:02,0.0027064,,2/23/20 18:02,0.9712355,,2/23/20 17:43,3.111013412
2/23/20 18:12,0.0449622,,2/23/20 18:12,0.0091892,,2/23/20 18:12,0.0017033,,2/23/20 18:12,1.0376801,,2/23/20 18:12,0.0031303,,2/23/20 17:53,62.04270477,,2/23/20 18:12,0.0442345,,2/23/20 18:12,0.0105669,,2/23/20 18:12,0.0031614,,2/23/20 17:53,62.04270477,,2/23/20 18:12,0.0020207,,2/23/20 18:12,1.0499398,,2/23/20 17:53,3.111697197
2/23/20 18:23,0.0451301,,2/23/20 18:23,0.0093629,,2/23/20 18:23,0.0028393,,2/23/20 18:23,1.029188,,2/23/20 18:23,0.0035641,,2/23/20 18:03,62.18363876,,2/23/20 18:23,0.0453277,,2/23/20 18:23,0.0108817,,2/23/20 18:23,0.0033055,,2/23/20 18:03,62.18363876,,2/23/20 18:23,0.0032918,,2/23/20 18:23,0.9808699,,2/23/20 18:03,3.111111164
2/23/20 18:33,0.0445613,,2/23/20 18:33,0.0115488,,2/23/20 18:33,0.00337,,2/23/20 18:33,0.9753817,,2/23/20 18:33,0.003268,,2/23/20 18:13,62.14841385,,2/23/20 18:33,0.0456184,,2/23/20 18:33,0.0095352,,2/23/20 18:33,0.0033372,,2/23/20 18:13,62.14841385,,2/23/20 18:33,0.0027969,,2/23/20 18:33,1.009341,,2/23/20 18:13,3.11179471
2/23/20 18:43,0.0467906,,2/23/20 18:43,0.0087795,,2/23/20 18:43,0.0021628,,2/23/20 18:43,1.00215,,2/23/20 18:43,0.0027485,,2/23/20 18:24,62.39501572,,2/23/20 18:43,0.0501153,,2/23/20 18:43,0.0083528,,2/23/20 18:43,0.0028768,,2/23/20 18:24,62.39501572,,2/23/20 18:43,0.0022389,,2/23/20 18:43,1.0118518,,2/23/20 18:24,3.111111164
2/23/20 18:53,0.0432171,,2/23/20 18:53,0.0075127,,2/23/20 18:53,0.0017904,,2/23/20 18:53,1.0200555,,2/23/20 18:53,0.0034637,,2/23/20 18:34,62.46546555,,2/23/20 18:53,0.0438648,,2/23/20 18:53,0.0100886,,2/23/20 18:53,0.0027101,,2/23/20 18:34,62.46546555,,2/23/20 18:53,0.0015087,,2/23/20 18:53,1.0470495,,2/23/20 18:34,3.111013412
2/23/20 19:02,0.0451221,,2/23/20 19:02,0.0105907,,2/23/20 19:02,0.0036324,,2/23/20 19:02,1.0125743,,2/23/20 19:02,0.003498,,2/23/20 18:44,62.04270477,,2/23/20 19:02,0.052901,,2/23/20 19:02,0.0098359,,2/23/20 19:02,0.0036771,,2/23/20 18:44,62.04270477,,2/23/20 19:02,0.0039579,,2/23/20 19:02,0.9902474,,2/23/20 18:44,3.111306429
2/23/20 19:12,0.0479649,,2/23/20 19:12,0.0109426,,2/23/20 19:12,0.0017714,,2/23/20 19:12,1.0244083,,2/23/20 19:12,0.0029283,,2/23/20 18:53,62.50072823,,2/23/20 19:12,0.0409998,,2/23/20 19:12,0.0085098,,2/23/20 19:12,0.003829,,2/23/20 18:53,62.50072823,,2/23/20 19:12,0.0032769,,2/23/20 19:12,0.9619339,,2/23/20 18:53,3.110720396
2/23/20 19:23,0.0427586,,2/23/20 19:23,0.0095096,,2/23/20 19:23,0.0039124,,2/23/20 19:23,0.9562069,,2/23/20 19:23,0.0035947,,2/23/20 19:03,62.35979424,,2/23/20 19:23,0.045383,,2/23/20 19:23,0.0099427,,2/23/20 19:23,0.0032116,,2/23/20 19:03,62.35979424,,2/23/20 19:23,0.0017698,,2/23/20 19:23,1.0429446,,2/23/20 19:03,3.111208916
2/23/20 19:33,0.0464906,,2/23/20 19:33,0.0079459,,2/23/20 19:33,0.0023987,,2/23/20 19:33,1.0020995,,2/23/20 19:33,0.0032218,,2/23/20 19:13,62.43024063,,2/23/20 19:33,0.0396115,,2/23/20 19:33,0.0092979,,2/23/20 19:33,0.0027805,,2/23/20 19:13,62.43024063,,2/23/20 19:33,0.001477,,2/23/20 19:33,1.0140473,,2/23/20 19:13,3.110622644
2/23/20 19:43,0.040626,,2/23/20 19:43,0.0093509,,2/23/20 19:43,0.0025618,,2/23/20 19:43,1.0312941,,2/23/20 19:43,0.0028655,,2/23/20 19:24,62.78255157,,2/23/20 19:43,0.0480613,,2/23/20 19:43,0.0089031,,2/23/20 19:43,0.0027722,,2/23/20 19:24,62.78255157,,2/23/20 19:43,0.0013689,,2/23/20 19:43,0.993307,,2/23/20 19:24,3.110720396
2/23/20 19:53,0.0412155,,2/23/20 19:53,0.0109055,,2/23/20 19:53,0.0020154,,2/23/20 19:53,0.9957977,,2/23/20 19:53,0.0027672,,2/23/20 19:34,62.50072823,,2/23/20 19:53,0.0505376,,2/23/20 19:53,0.007489,,2/23/20 19:53,0.0024752,,2/23/20 19:34,62.50072823,,2/23/20 19:53,0.0016222,,2/23/20 19:53,1.005569,,2/23/20 19:34,3.110622644
2/23/20 20:03,0.0408523,,2/23/20 20:03,0.0093657,,2/23/20 20:03,0.0027946,,2/23/20 20:03,0.9818969,,2/23/20 20:03,0.0031555,,2/23/20 19:43,62.50072823,,2/23/20 20:03,0.0485224,,2/23/20 20:03,0.0104985,,2/23/20 20:03,0.0030675,,2/23/20 19:43,62.50072823,,2/23/20 20:03,0.0022428,,2/23/20 20:03,0.9799006,,2/23/20 19:43,3.11042738
2/23/20 20:12,0.043539,,2/23/20 20:12,0.0078438,,2/23/20 20:12,0.0022271,,2/23/20 20:12,0.9903216,,2/23/20 20:12,0.003354,,2/23/20 19:53,62.39501572,,2/23/20 20:12,0.0450597,,2/23/20 20:12,0.0097494,,2/23/20 20:12,0.0030161,,2/23/20 19:53,62.39501572,,2/23/20 20:12,0.0030833,,2/23/20 20:12,0.9880461,,2/23/20 19:53,3.110524893
2/23/20 20:22,0.0388931,,2/23/20 20:22,0.0104012,,2/23/20 20:22,0.0018156,,2/23/20 20:22,1.0141132,,2/23/20 20:22,0.0031688,,2/23/20 20:03,62.8530426,,2/23/20 20:22,0.0434944,,2/23/20 20:22,0.0114507,,2/23/20 20:22,0.0029029,,2/23/20 20:03,62.8530426,,2/23/20 20:22,0.0017288,,2/23/20 20:22,0.9586348,,2/23/20 20:03,3.110817909
2/23/20 20:33,0.0446676,,2/23/20 20:33,0.0102089,,2/23/20 20:33,0.0017688,,2/23/20 20:33,0.9622727,,2/23/20 20:33,0.0033866,,2/23/20 20:13,62.39501572,,2/23/20 20:33,0.0452333,,2/23/20 20:33,0.0118073,,2/23/20 20:33,0.0030997,,2/23/20 20:13,62.39501572,,2/23/20 20:33,0.0022307,,2/23/20 20:33,1.0611624,,2/23/20 20:13,3.111013412
2/23/20 20:43,0.0454057,,2/23/20 20:43,0.0082292,,2/23/20 20:43,0.0023356,,2/23/20 20:43,0.9804309,,2/23/20 20:43,0.0032102,,2/23/20 20:23,62.6768837,,2/23/20 20:43,0.0463367,,2/23/20 20:43,0.0095881,,2/23/20 20:43,0.0022532,,2/23/20 20:23,62.6768837,,2/23/20 20:43,0.0015075,,2/23/20 20:43,0.9982118,,2/23/20 20:23,3.110134363
2/23/20 20:53,0.0468318,,2/23/20 20:53,0.010613,,2/23/20 20:53,0.0021227,,2/23/20 20:53,0.965081,,2/23/20 20:53,0.0027485,,2/23/20 20:33,62.6063961,,2/23/20 20:53,0.05634,,2/23/20 20:53,0.0076329,,2/23/20 20:53,0.0030445,,2/23/20 20:33,62.6063961,,2/23/20 20:53,0.0024472,,2/23/20 20:53,1.0457707,,2/23/20 20:33,3.11042738
2/23/20 21:03,0.0449328,,2/23/20 21:03,0.0091489,,2/23/20 21:03,0.0038281,,2/23/20 21:03,1.0145682,,2/23/20 21:03,0.0037165,,2/23/20 20:43,62.71210861,,2/23/20 21:03,0.0486149,,2/23/20 21:03,0.0101203,,2/23/20 21:03,0.0031741,,2/23/20 20:43,62.71210861,,2/23/20 21:03,0.0028052,,2/23/20 21:03,0.9694371,,2/23/20 20:43,3.110232115
2/23/20 21:12,0.0513308,,2/23/20 21:12,0.0084382,,2/23/20 21:12,0.0025517,,2/23/20 21:12,1.0151073,,2/23/20 21:12,0.003189,,2/23/20 20:53,62.78255157,,2/23/20 21:12,0.0473004,,2/23/20 21:12,0.0101955,,2/23/20 21:12,0.003127,,2/23/20 20:53,62.78255157,,2/23/20 21:12,0.0021293,,2/23/20 21:12,1.0136969,,2/23/20 20:53,3.110720396
2/23/20 21:22,0.0478656,,2/23/20 21:22,0.0095798,,2/23/20 21:22,0.0016567,,2/23/20 21:22,1.047846,,2/23/20 21:22,0.0028964,,2/23/20 21:03,63.09964447,,2/23/20 21:22,0.0444228,,2/23/20 21:22,0.0092431,,2/23/20 21:22,0.0026826,,2/23/20 21:03,63.09964447,,2/23/20 21:22,0.0019844,,2/23/20 21:22,0.9893657,,2/23/20 21:03,3.110329628
2/23/20 21:33,0.0458658,,2/23/20 21:33,0.0111169,,2/23/20 21:33,0.0016028,,2/23/20 21:33,0.9946969,,2/23/20 21:33,0.0029244,,2/23/20 21:13,62.88826408,,2/23/20 21:33,0.0453855,,2/23/20 21:33,0.0097826,,2/23/20 21:33,0.0030104,,2/23/20 21:13,62.88826408,,2/23/20 21:33,0.0030232,,2/23/20 21:33,0.9832697,,2/23/20 21:13,3.110036612
2/23/20 21:43,0.0410779,,2/23/20 21:43,0.0076941,,2/23/20 21:43,0.0023706,,2/23/20 21:43,0.9677938,,2/23/20 21:43,0.0032167,,2/23/20 21:22,62.81777649,,2/23/20 21:43,0.0502607,,2/23/20 21:43,0.0088394,,2/23/20 21:43,0.0027285,,2/23/20 21:22,62.81777649,,2/23/20 21:43,0.0023353,,2/23/20 21:43,0.9979315,,2/23/20 21:22,3.110036612
2/23/20 21:53,0.0471423,,2/23/20 21:53,0.0079852,,2/23/20 21:53,0.0012891,,2/23/20 21:53,1.0179942,,2/23/20 21:53,0.0028158,,2/23/20 21:33,62.95871048,,2/23/20 21:53,0.0432016,,2/23/20 21:53,0.0089602,,2/23/20 21:53,0.0025323,,2/23/20 21:33,62.95871048,,2/23/20 21:53,0.0015181,,2/23/20 21:53,1.0505237,,2/23/20 21:33,3.109548092
2/23/20 22:03,0.0446013,,2/23/20 22:03,0.0143154,,2/23/20 22:03,0.0015271,,2/23/20 22:03,0.9848455,,2/23/20 22:03,0.0033176,,2/23/20 21:43,62.88826408,,2/23/20 22:03,0.0502445,,2/23/20 22:03,0.0107802,,2/23/20 22:03,0.0031336,,2/23/20 21:43,62.88826408,,2/23/20 22:03,0.0026206,,2/23/20 22:03,0.9932545,,2/23/20 21:43,3.110524893
2/23/20 22:13,0.042199,,2/23/20 22:13,0.0107168,,2/23/20 22:12,0.0029504,,2/23/20 22:12,0.9950957,,2/23/20 22:12,0.0034255,,2/23/20 21:53,62.50072823,,2/23/20 22:12,0.040498,,2/23/20 22:12,0.0102034,,2/23/20 22:13,0.0030186,,2/23/20 21:53,62.50072823,,2/23/20 22:13,0.0017366,,2/23/20 22:13,1.0472947,,2/23/20 21:53,3.111111164
2/23/20 22:22,0.0440125,,2/23/20 22:22,0.0101655,,2/23/20 22:22,0.0030209,,2/23/20 22:22,0.935583,,2/23/20 22:22,0.0032694,,2/23/20 22:03,62.74733009,,2/23/20 22:22,0.043281,,2/23/20 22:22,0.0116628,,2/23/20 22:22,0.0029785,,2/23/20 22:03,62.74733009,,2/23/20 22:22,0.0018192,,2/23/20 22:22,1.003899,,2/23/20 22:03,3.110134363
2/23/20 22:33,0.04118,,2/23/20 22:33,0.0083603,,2/23/20 22:33,0.0034348,,2/23/20 22:33,1.0004482,,2/23/20 22:33,0.0031738,,2/23/20 22:13,62.46546555,,2/23/20 22:33,0.0453514,,2/23/20 22:33,0.0099717,,2/23/20 22:33,0.0029867,,2/23/20 22:13,62.46546555,,2/23/20 22:33,0.0025098,,2/23/20 22:33,1.0336547,,2/23/20 22:13,3.11042738
2/23/20 22:43,0.0454524,,2/23/20 22:43,0.0099431,,2/23/20 22:43,0.0032208,,2/23/20 22:43,0.9883222,,2/23/20 22:43,0.003383,,2/23/20 22:23,62.81777649,,2/23/20 22:43,0.0487599,,2/23/20 22:43,0.011986,,2/23/20 22:43,0.0030839,,2/23/20 22:23,62.81777649,,2/23/20 22:43,0.0023988,,2/23/20 22:43,0.9848404,,2/23/20 22:23,3.109352827
2/23/20 22:53,0.0379848,,2/23/20 22:53,0.0119749,,2/23/20 22:53,0.0024482,,2/23/20 22:53,1.0155623,,2/23/20 22:53,0.0030473,,2/23/20 22:34,62.71210861,,2/23/20 22:53,0.0377763,,2/23/20 22:53,0.0097103,,2/23/20 22:53,0.0033694,,2/23/20 22:34,62.71210861,,2/23/20 22:53,0.0026149,,2/23/20 22:53,0.9669088,,2/23/20 22:34,3.110524893
2/23/20 23:03,0.0432851,,2/23/20 23:03,0.0094228,,2/23/20 23:03,0.0036563,,2/23/20 23:03,0.9597509,,2/23/20 23:03,0.0036478,,2/23/20 22:44,62.57117462,,2/23/20 23:03,0.047821,,2/23/20 23:03,0.0113216,,2/23/20 23:03,0.00308,,2/23/20 22:44,62.57117462,,2/23/20 23:03,0.0029216,,2/23/20 23:03,0.9710428,,2/23/20 22:44,3.109450579
2/23/20 23:13,0.0415421,,2/23/20 23:13,0.0090909,,2/23/20 23:13,0.0027327,,2/23/20 23:13,1.0314346,,2/23/20 23:13,0.0030103,,2/23/20 22:54,62.81777649,,2/23/20 23:13,0.0413315,,2/23/20 23:13,0.0073069,,2/23/20 23:13,0.0030956,,2/23/20 22:54,62.81777649,,2/23/20 23:13,0.0030032,,2/23/20 23:13,1.0158457,,2/23/20 22:54,3.110036612
2/23/20 23:22,0.0431771,,2/23/20 23:22,0.0110328,,2/23/20 23:22,0.0019768,,2/23/20 23:22,0.9917145,,2/23/20 23:22,0.0035552,,2/23/20 23:04,62.6768837,,2/23/20 23:22,0.0406072,,2/23/20 23:22,0.0100852,,2/23/20 23:22,0.0030235,,2/23/20 23:04,62.6768837,,2/23/20 23:22,0.0018648,,2/23/20 23:22,0.9574437,,2/23/20 23:04,3.109743595
2/23/20 23:32,0.0403079,,2/23/20 23:32,0.0073617,,2/23/20 23:32,0.0024781,,2/23/20 23:32,1.0090134,,2/23/20 23:32,0.0032588,,2/23/20 23:13,62.71210861,,2/23/20 23:32,0.0425055,,2/23/20 23:32,0.0112798,,2/23/20 23:32,0.0028232,,2/23/20 23:13,62.71210861,,2/23/20 23:32,0.0024789,,2/23/20 23:32,1.0208439,,2/23/20 23:13,3.109743595
2/23/20 23:43,0.0515621,,2/23/20 23:43,0.0103218,,2/23/20 23:43,0.0019269,,2/23/20 23:43,0.9911136,,2/23/20 23:43,0.0032356,,2/23/20 23:23,63.02919807,,2/23/20 23:43,0.0477418,,2/23/20 23:43,0.0120665,,2/23/20 23:43,0.0031575,,2/23/20 23:23,63.02919807,,2/23/20 23:43,0.0028238,,2/23/20 23:43,1.0422615,,2/23/20 23:23,3.109645844
2/23/20 23:53,0.0423724,,2/23/20 23:53,0.0074534,,2/23/20 23:53,0.0028877,,2/23/20 23:53,1.0088337,,2/23/20 23:53,0.0031616,,2/23/20 23:33,62.8530426,,2/23/20 23:53,0.0414748,,2/23/20 23:53,0.0105275,,2/23/20 23:53,0.0029019,,2/23/20 23:33,62.8530426,,2/23/20 23:53,0.0027901,,2/23/20 23:53,0.9993387,,2/23/20 23:33,3.109255314
2/24/20 0:03,0.0391682,,2/24/20 0:03,0.0075903,,2/24/20 0:03,0.0023375,,2/24/20 0:03,1.0145232,,2/24/20 0:03,0.0033635,,2/23/20 23:44,62.74733009,,2/24/20 0:03,0.0493009,,2/24/20 0:03,0.0095703,,2/24/20 0:03,0.0029809,,2/23/20 23:44,62.74733009,,2/24/20 0:03,0.0023315,,2/24/20 0:03,0.9758191,,2/23/20 23:44,3.109548092
2/24/20 0:13,0.0440157,,2/24/20 0:13,0.00962,,2/24/20 0:13,0.0019536,,2/24/20 0:13,0.967249,,2/24/20 0:13,0.0031795,,2/23/20 23:54,62.71210861,,2/24/20 0:13,0.0388093,,2/24/20 0:13,0.0098273,,2/24/20 0:13,0.0027985,,2/23/20 23:54,62.71210861,,2/24/20 0:13,0.0016724,,2/24/20 0:13,1.0058551,,2/23/20 23:54,3.109352827
2/24/20 0:23,0.0456398,,2/24/20 0:23,0.009127,,2/24/20 0:23,0.0018599,,2/24/20 0:23,0.9740618,,2/24/20 0:23,0.002977,,2/24/20 0:03,62.6768837,,2/24/20 0:23,0.0465606,,2/24/20 0:23,0.0093918,,2/24/20 0:23,0.003123,,2/24/20 0:03,62.6768837,,2/24/20 0:23,0.0028132,,2/24/20 0:23,0.9869717,,2/24/20 0:03,3.109352827
2/24/20 0:32,0.0452371,,2/24/20 0:32,0.010094,,2/24/20 0:32,0.0038697,,2/24/20 0:32,1.0262674,,2/24/20 0:32,0.0035355,,2/24/20 0:13,62.71210861,,2/24/20 0:32,0.0405899,,2/24/20 0:32,0.0099255,,2/24/20 0:32,0.0026212,,2/24/20 0:13,62.71210861,,2/24/20 0:32,0.002615,,2/24/20 0:32,1.0304316,,2/24/20 0:13,3.109352827
2/24/20 0:42,0.0407534,,2/24/20 0:42,0.0076932,,2/24/20 0:42,0.0016644,,2/24/20 0:42,1.0027735,,2/24/20 0:42,0.0033833,,2/24/20 0:23,62.78255157,,2/24/20 0:42,0.0424867,,2/24/20 0:42,0.0092389,,2/24/20 0:42,0.0027564,,2/24/20 0:23,62.78255157,,2/24/20 0:42,0.0032257,,2/24/20 0:42,1.0604325,,2/24/20 0:23,3.109450579
2/24/20 0:53,0.0474905,,2/24/20 0:53,0.010399,,2/24/20 0:53,0.0016019,,2/24/20 0:53,1.0084012,,2/24/20 0:53,0.0032096,,2/24/20 0:33,62.74733009,,2/24/20 0:53,0.0476198,,2/24/20 0:53,0.010381,,2/24/20 0:53,0.002828,,2/24/20 0:33,62.74733009,,2/24/20 0:53,0.0019914,,2/24/20 0:53,1.0403696,,2/24/20 0:33,3.109450579
2/24/20 1:03,0.0429916,,2/24/20 1:03,0.0074555,,2/24/20 1:03,0.0039863,,2/24/20 1:03,0.9638791,,2/24/20 1:03,0.0033335,,2/24/20 0:44,62.78255157,,2/24/20 1:03,0.0441899,,2/24/20 1:03,0.0111649,,2/24/20 1:03,0.0024229,,2/24/20 0:44,62.78255157,,2/24/20 1:03,0.0018956,,2/24/20 1:03,0.9389923,,2/24/20 0:44,3.109352827
2/24/20 1:13,0.046399,,2/24/20 1:13,0.0118224,,2/24/20 1:13,0.0027774,,2/24/20 1:13,0.9690519,,2/24/20 1:13,0.0030519,,2/24/20 0:53,62.74733009,,2/24/20 1:13,0.0448132,,2/24/20 1:13,0.0089769,,2/24/20 1:13,0.0035262,,2/24/20 0:53,62.74733009,,2/24/20 1:13,0.0026103,,2/24/20 1:13,1.0349218,,2/24/20 0:53,3.109548092
2/24/20 1:23,0.040272,,2/24/20 1:23,0.009409,,2/24/20 1:23,0.0019004,,2/24/20 1:23,0.9541737,,2/24/20 1:23,0.0028035,,2/24/20 1:03,62.71210861,,2/24/20 1:23,0.0421286,,2/24/20 1:23,0.0099529,,2/24/20 1:23,0.003178,,2/24/20 1:03,62.71210861,,2/24/20 1:23,0.0021576,,2/24/20 1:23,1.0024276,,2/24/20 1:03,3.109157562
2/24/20 1:32,0.0446342,,2/24/20 1:32,0.0113514,,2/24/20 1:32,0.0039036,,2/24/20 1:32,1.015961,,2/24/20 1:32,0.0034027,,2/24/20 1:13,62.64161758,,2/24/20 1:32,0.0425292,,2/24/20 1:32,0.0097364,,2/24/20 1:32,0.0033009,,2/24/20 1:13,62.64161758,,2/24/20 1:32,0.0036425,,2/24/20 1:32,0.9918297,,2/24/20 1:13,3.109059811
2/24/20 1:42,0.0410991,,2/24/20 1:42,0.0111776,,2/24/20 1:42,0.0027687,,2/24/20 1:42,0.9815149,,2/24/20 1:42,0.0032278,,2/24/20 1:23,62.74733009,,2/24/20 1:42,0.043825,,2/24/20 1:42,0.0096426,,2/24/20 1:42,0.0034357,,2/24/20 1:23,62.74733009,,2/24/20 1:42,0.004654,,2/24/20 1:42,1.0334387,,2/24/20 1:23,3.109743595
2/24/20 1:53,0.0414403,,2/24/20 1:53,0.0094581,,2/24/20 1:53,0.0042084,,2/24/20 1:53,0.9913045,,2/24/20 1:53,0.0038403,,2/24/20 1:33,63.06441956,,2/24/20 1:53,0.0494124,,2/24/20 1:53,0.0120732,,2/24/20 1:53,0.0031598,,2/24/20 1:33,63.06441956,,2/24/20 1:53,0.0028061,,2/24/20 1:53,1.0386062,,2/24/20 1:33,3.108766794
2/24/20 2:03,0.0497753,,2/24/20 2:03,0.0110321,,2/24/20 2:03,0.0025246,,2/24/20 2:03,1.000319,,2/24/20 2:03,0.0035586,,2/24/20 1:43,62.6063961,,2/24/20 2:03,0.0466199,,2/24/20 2:03,0.0102617,,2/24/20 2:03,0.0033777,,2/24/20 1:43,62.6063961,,2/24/20 2:03,0.0021535,,2/24/20 2:03,1.0360137,,2/24/20 1:43,3.109352827
2/24/20 2:13,0.0456521,,2/24/20 2:13,0.0094241,,2/24/20 2:13,0.0021329,,2/24/20 2:13,0.9921526,,2/24/20 2:13,0.0030847,,2/24/20 1:53,62.71210861,,2/24/20 2:13,0.0485767,,2/24/20 2:13,0.0096151,,2/24/20 2:13,0.0033537,,2/24/20 1:53,62.71210861,,2/24/20 2:13,0.0025697,,2/24/20 2:13,0.991713,,2/24/20 1:53,3.109255314
2/24/20 2:23,0.0488632,,2/24/20 2:23,0.0114224,,2/24/20 2:23,0.0033881,,2/24/20 2:23,0.9736069,,2/24/20 2:23,0.0031179,,2/24/20 2:03,62.57117462,,2/24/20 2:23,0.0475418,,2/24/20 2:23,0.0088179,,2/24/20 2:23,0.0034249,,2/24/20 2:03,62.57117462,,2/24/20 2:23,0.0025999,,2/24/20 2:23,1.0223212,,2/24/20 2:03,3.108669043
2/24/20 2:33,0.0453424,,2/24/20 2:33,0.0081954,,2/24/20 2:33,0.0031072,,2/24/20 2:33,0.9882828,,2/24/20 2:33,0.0031482,,2/24/20 2:13,62.78255157,,2/24/20 2:33,0.0566902,,2/24/20 2:33,0.0109587,,2/24/20 2:33,0.0029259,,2/24/20 2:13,62.78255157,,2/24/20 2:33,0.0037294,,2/24/20 2:33,1.0021064,,2/24/20 2:13,3.108669043
2/24/20 2:42,0.0483827,,2/24/20 2:42,0.0090922,,2/24/20 2:42,0.0044893,,2/24/20 2:42,1.0153826,,2/24/20 2:42,0.0039687,,2/24/20 2:23,62.53594971,,2/24/20 2:42,0.0497312,,2/24/20 2:42,0.0108147,,2/24/20 2:42,0.0032489,,2/24/20 2:23,62.53594971,,2/24/20 2:42,0.0035485,,2/24/20 2:42,1.0172704,,2/24/20 2:23,3.109157562
2/24/20 2:52,0.041575,,2/24/20 2:52,0.0100478,,2/24/20 2:52,0.0031027,,2/24/20 2:52,1.0512047,,2/24/20 2:52,0.0031855,,2/24/20 2:33,62.78255157,,2/24/20 2:52,0.0452125,,2/24/20 2:52,0.0083688,,2/24/20 2:52,0.0032949,,2/24/20 2:33,62.78255157,,2/24/20 2:52,0.0024275,,2/24/20 2:52,1.0202308,,2/24/20 2:33,3.109255314
2/24/20 3:03,0.0393827,,2/24/20 3:03,0.0094051,,2/24/20 3:03,0.0029842,,2/24/20 3:03,1.0123047,,2/24/20 3:03,0.0029488,,2/24/20 2:42,62.35979424,,2/24/20 3:03,0.0563074,,2/24/20 3:03,0.0082497,,2/24/20 3:03,0.0027377,,2/24/20 2:42,62.35979424,,2/24/20 3:03,0.0036622,,2/24/20 3:03,0.9756206,,2/24/20 2:42,3.109157562
2/24/20 3:13,0.0449386,,2/24/20 3:13,0.0102783,,2/24/20 3:13,0.0024909,,2/24/20 3:13,1.0150736,,2/24/20 3:13,0.0032468,,2/24/20 2:53,62.57117462,,2/24/20 3:13,0.0390438,,2/24/20 3:13,0.010055,,2/24/20 3:13,0.0028315,,2/24/20 2:53,62.57117462,,2/24/20 3:13,0.0023774,,2/24/20 3:13,1.0036947,,2/24/20 2:53,3.108766794
2/24/20 3:23,0.0440937,,2/24/20 3:23,0.0077073,,2/24/20 3:23,0.0024485,,2/24/20 3:23,0.9977298,,2/24/20 3:23,0.0035881,,2/24/20 3:04,62.35979424,,2/24/20 3:23,0.0505562,,2/24/20 3:23,0.0118303,,2/24/20 3:23,0.0026685,,2/24/20 3:04,62.35979424,,2/24/20 3:23,0.0020855,,2/24/20 3:23,1.0237459,,2/24/20 3:04,3.108571291
