Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/24/20 13:10,0.049182,,2/24/20 13:10,0.0179353,,2/24/20 13:10,0.0042304,,2/24/20 13:10,0.9913531,,2/24/20 13:30,0.0039883,,2/24/20 13:11,65.77721519,,2/24/20 13:10,0.0047836,,2/24/20 13:11,65.77721519,,2/24/20 13:30,0.003418,,2/24/20 13:30,1.0084646,,2/24/20 13:30,0.0503485,,2/24/20 13:30,0.0139274,,2/24/20 13:11,3.105445623
2/24/20 13:20,0.0489151,,2/24/20 13:20,0.0142721,,2/24/20 13:20,0.00253,,2/24/20 13:20,1.00117,,2/24/20 13:41,0.0039918,,2/24/20 13:21,65.84770279,,2/24/20 13:20,0.0051524,,2/24/20 13:21,65.84770279,,2/24/20 13:41,0.0029954,,2/24/20 13:41,0.9645247,,2/24/20 13:41,0.0420921,,2/24/20 13:41,0.0120944,,2/24/20 13:21,3.105543375
2/24/20 13:30,0.042233,,2/24/20 13:30,0.0169612,,2/24/20 13:30,0.0037267,,2/24/20 13:30,0.9829975,,2/24/20 13:50,0.0041909,,2/24/20 13:31,66.09430466,,2/24/20 13:30,0.0045185,,2/24/20 13:31,66.09430466,,2/24/20 13:50,0.0032253,,2/24/20 13:50,1.0128644,,2/24/20 13:50,0.0457878,,2/24/20 13:50,0.0123416,,2/24/20 13:31,3.105836391
2/24/20 13:41,0.043569,,2/24/20 13:41,0.0139953,,2/24/20 13:41,0.0022665,,2/24/20 13:41,1.0189669,,2/24/20 14:00,0.0047433,,2/24/20 13:41,66.12952957,,2/24/20 13:41,0.0041792,,2/24/20 13:41,66.12952957,,2/24/20 14:00,0.0025792,,2/24/20 14:00,0.9801493,,2/24/20 14:00,0.0424013,,2/24/20 14:00,0.0152025,,2/24/20 13:41,3.10534811
2/24/20 13:50,0.0527141,,2/24/20 13:50,0.0164803,,2/24/20 13:50,0.0039034,,2/24/20 13:50,0.9967452,,2/24/20 14:10,0.0043672,,2/24/20 13:51,65.53061333,,2/24/20 13:50,0.0047863,,2/24/20 13:51,65.53061333,,2/24/20 14:10,0.004437,,2/24/20 14:10,0.9667662,,2/24/20 14:10,0.0437555,,2/24/20 14:10,0.0126393,,2/24/20 13:51,3.105152607
2/24/20 14:00,0.0510922,,2/24/20 14:00,0.0153985,,2/24/20 14:00,0.0036888,,2/24/20 14:00,0.9798428,,2/24/20 14:20,0.0045513,,2/24/20 14:01,65.74199371,,2/24/20 14:00,0.0058184,,2/24/20 14:01,65.74199371,,2/24/20 14:20,0.0038258,,2/24/20 14:20,1.003076,,2/24/20 14:20,0.0475796,,2/24/20 14:20,0.0142342,,2/24/20 14:01,3.105640888
2/24/20 14:10,0.0492245,,2/24/20 14:10,0.014735,,2/24/20 14:10,0.0030494,,2/24/20 14:10,1.0086993,,2/24/20 14:30,0.0049547,,2/24/20 14:11,65.91814919,,2/24/20 14:10,0.0047883,,2/24/20 14:11,65.91814919,,2/24/20 14:30,0.0031841,,2/24/20 14:30,1.0103709,,2/24/20 14:30,0.0468504,,2/24/20 14:30,0.0147824,,2/24/20 14:11,3.10573864
2/24/20 14:20,0.0486598,,2/24/20 14:20,0.0154528,,2/24/20 14:20,0.0017972,,2/24/20 14:20,1.0159237,,2/24/20 14:40,0.0054382,,2/24/20 14:21,65.7067688,,2/24/20 14:20,0.0042887,,2/24/20 14:21,65.7067688,,2/24/20 14:40,0.0055449,,2/24/20 14:40,1.0153165,,2/24/20 14:40,0.0402677,,2/24/20 14:40,0.0173836,,2/24/20 14:21,3.105836391
2/24/20 14:30,0.0551381,,2/24/20 14:30,0.0164949,,2/24/20 14:30,0.0035566,,2/24/20 14:30,1.0043474,,2/24/20 14:50,0.0047789,,2/24/20 14:31,65.84770279,,2/24/20 14:30,0.005017,,2/24/20 14:31,65.84770279,,2/24/20 14:50,0.0030569,,2/24/20 14:50,1.0075445,,2/24/20 14:50,0.0494374,,2/24/20 14:50,0.0154406,,2/24/20 14:31,3.105445623
2/24/20 14:40,0.0435107,,2/24/20 14:40,0.0157301,,2/24/20 14:40,0.0028533,,2/24/20 14:40,1.0036305,,2/24/20 15:01,0.0050345,,2/24/20 14:40,65.77721519,,2/24/20 14:40,0.0053663,,2/24/20 14:40,65.77721519,,2/24/20 15:01,0.0048569,,2/24/20 15:01,1.0567848,,2/24/20 15:01,0.0449873,,2/24/20 15:01,0.014522,,2/24/20 14:40,3.104859591
2/24/20 14:50,0.0469344,,2/24/20 14:50,0.0140789,,2/24/20 14:50,0.0035664,,2/24/20 14:50,0.9926824,,2/24/20 15:10,0.0051183,,2/24/20 14:50,66.02386169,,2/24/20 14:50,0.005056,,2/24/20 14:50,66.02386169,,2/24/20 15:10,0.0022934,,2/24/20 15:10,1.0109826,,2/24/20 15:10,0.0408536,,2/24/20 15:10,0.0183215,,2/24/20 14:50,3.105152607
2/24/20 15:01,0.0645426,,2/24/20 15:01,0.0144042,,2/24/20 15:01,0.0033416,,2/24/20 15:01,1.0239311,,2/24/20 15:20,0.0048431,,2/24/20 15:01,66.30568504,,2/24/20 15:01,0.0049174,,2/24/20 15:01,66.30568504,,2/24/20 15:20,0.0035141,,2/24/20 15:20,0.9798165,,2/24/20 15:20,0.0494487,,2/24/20 15:20,0.019008,,2/24/20 15:01,3.105250359
2/24/20 15:10,0.0506788,,2/24/20 15:10,0.0138419,,2/24/20 15:10,0.0053448,,2/24/20 15:10,0.9916832,,2/24/20 15:30,0.0046539,,2/24/20 15:11,66.37617264,,2/24/20 15:10,0.0054591,,2/24/20 15:11,66.37617264,,2/24/20 15:30,0.0045916,,2/24/20 15:30,1.0019651,,2/24/20 15:30,0.0448607,,2/24/20 15:30,0.0144463,,2/24/20 15:11,3.105152607
2/24/20 15:20,0.0473703,,2/24/20 15:20,0.0173302,,2/24/20 15:20,0.0051001,,2/24/20 15:20,1.0285948,,2/24/20 15:40,0.0045312,,2/24/20 15:21,65.84770279,,2/24/20 15:20,0.0051492,,2/24/20 15:21,65.84770279,,2/24/20 15:40,0.0024785,,2/24/20 15:40,0.9939485,,2/24/20 15:40,0.0433463,,2/24/20 15:40,0.0134069,,2/24/20 15:21,3.105445623
2/24/20 15:30,0.0472429,,2/24/20 15:30,0.0189913,,2/24/20 15:30,0.0041302,,2/24/20 15:30,1.0084194,,2/24/20 15:50,0.0041343,,2/24/20 15:30,66.05908318,,2/24/20 15:30,0.004906,,2/24/20 15:30,66.05908318,,2/24/20 15:50,0.0021301,,2/24/20 15:50,0.9935276,,2/24/20 15:50,0.0464876,,2/24/20 15:50,0.0171889,,2/24/20 15:30,3.105152607
2/24/20 15:40,0.0458945,,2/24/20 15:40,0.0141607,,2/24/20 15:40,0.0031136,,2/24/20 15:40,1.01952,,2/24/20 16:00,0.0047957,,2/24/20 15:40,66.27046356,,2/24/20 15:40,0.0049235,,2/24/20 15:40,66.27046356,,2/24/20 16:00,0.004231,,2/24/20 16:00,0.9837221,,2/24/20 16:00,0.0404032,,2/24/20 16:00,0.0129271,,2/24/20 15:40,3.105055094
2/24/20 15:50,0.0475268,,2/24/20 15:50,0.012752,,2/24/20 15:50,0.0043231,,2/24/20 15:50,0.9982406,,2/24/20 16:11,0.0046975,,2/24/20 15:50,66.30568504,,2/24/20 15:50,0.0046522,,2/24/20 15:50,66.30568504,,2/24/20 16:11,0.0025999,,2/24/20 16:11,1.0107673,,2/24/20 16:11,0.0494301,,2/24/20 16:11,0.0153281,,2/24/20 15:50,3.104957104
2/24/20 16:00,0.0526877,,2/24/20 16:00,0.0123856,,2/24/20 16:00,0.0052226,,2/24/20 16:00,0.9972027,,2/24/20 16:20,0.004913,,2/24/20 16:00,66.23523865,,2/24/20 16:00,0.0049156,,2/24/20 16:00,66.23523865,,2/24/20 16:20,0.0053838,,2/24/20 16:20,1.0003452,,2/24/20 16:20,0.0440173,,2/24/20 16:20,0.0150366,,2/24/20 16:00,3.104761839
2/24/20 16:11,0.054776,,2/24/20 16:11,0.0162361,,2/24/20 16:11,0.0035462,,2/24/20 16:11,1.0011313,,2/24/20 16:30,0.0055485,,2/24/20 16:11,65.67154732,,2/24/20 16:11,0.0049657,,2/24/20 16:11,65.67154732,,2/24/20 16:30,0.005149,,2/24/20 16:30,1.0211111,,2/24/20 16:30,0.0501319,,2/24/20 16:30,0.0162055,,2/24/20 16:11,3.10534811
2/24/20 16:20,0.0543631,,2/24/20 16:20,0.0154306,,2/24/20 16:20,0.0046497,,2/24/20 16:20,1.0359512,,2/24/20 16:40,0.0040969,,2/24/20 16:20,66.34090652,,2/24/20 16:20,0.004902,,2/24/20 16:20,66.34090652,,2/24/20 16:40,0.0030005,,2/24/20 16:40,1.0092281,,2/24/20 16:40,0.0411712,,2/24/20 16:40,0.0128314,,2/24/20 16:20,3.104664087
2/24/20 16:30,0.0510693,,2/24/20 16:30,0.0177981,,2/24/20 16:30,0.0061651,,2/24/20 16:30,0.9885876,,2/24/20 16:50,0.0042325,,2/24/20 16:30,66.55233154,,2/24/20 16:30,0.0059798,,2/24/20 16:30,66.55233154,,2/24/20 16:50,0.002016,,2/24/20 16:50,1.0081024,,2/24/20 16:50,0.0416848,,2/24/20 16:50,0.0136822,,2/24/20 16:30,3.104566574
2/24/20 16:40,0.0427561,,2/24/20 16:40,0.0179129,,2/24/20 16:40,0.002441,,2/24/20 16:40,0.9804323,,2/24/20 17:00,0.0049228,,2/24/20 16:51,66.37617264,,2/24/20 16:40,0.0046342,,2/24/20 16:51,66.37617264,,2/24/20 17:00,0.0072186,,2/24/20 17:00,1.0223152,,2/24/20 17:00,0.0416021,,2/24/20 17:00,0.0181028,,2/24/20 16:51,3.104468822
2/24/20 16:50,0.0480922,,2/24/20 16:50,0.0153909,,2/24/20 16:50,0.0038616,,2/24/20 16:50,0.9875611,,2/24/20 17:10,0.0047322,,2/24/20 17:01,66.41139755,,2/24/20 16:50,0.0047394,,2/24/20 17:01,66.41139755,,2/24/20 17:10,0.0034747,,2/24/20 17:10,1.0273855,,2/24/20 17:10,0.0417242,,2/24/20 17:10,0.0150403,,2/24/20 17:01,3.104175806
2/24/20 17:00,0.051121,,2/24/20 17:00,0.0183549,,2/24/20 17:00,0.0047963,,2/24/20 17:00,1.027145,,2/24/20 17:21,0.00424,,2/24/20 17:11,66.72848701,,2/24/20 17:00,0.0049623,,2/24/20 17:11,66.72848701,,2/24/20 17:21,0.0022572,,2/24/20 17:21,0.9901285,,2/24/20 17:21,0.0430871,,2/24/20 17:21,0.0171803,,2/24/20 17:11,3.104468822
2/24/20 17:10,0.0501542,,2/24/20 17:10,0.0172119,,2/24/20 17:10,0.0047394,,2/24/20 17:10,0.9730782,,2/24/20 17:30,0.0047611,,2/24/20 17:21,66.51706543,,2/24/20 17:10,0.0052435,,2/24/20 17:21,66.51706543,,2/24/20 17:30,0.0037453,,2/24/20 17:30,0.975622,,2/24/20 17:30,0.0427654,,2/24/20 17:30,0.0135785,,2/24/20 17:21,3.104566574
2/24/20 17:21,0.0416143,,2/24/20 17:21,0.0151809,,2/24/20 17:21,0.002795,,2/24/20 17:21,0.979597,,2/24/20 17:40,0.004766,,2/24/20 17:31,66.72848701,,2/24/20 17:21,0.0050614,,2/24/20 17:31,66.72848701,,2/24/20 17:40,0.0045502,,2/24/20 17:40,1.0136305,,2/24/20 17:40,0.0485048,,2/24/20 17:40,0.0189057,,2/24/20 17:31,3.104078293
2/24/20 17:30,0.0540637,,2/24/20 17:30,0.0117825,,2/24/20 17:30,0.0033633,,2/24/20 17:30,0.9937544,,2/24/20 17:50,0.0046859,,2/24/20 17:41,66.86937637,,2/24/20 17:30,0.004675,,2/24/20 17:41,66.86937637,,2/24/20 17:50,0.0047616,,2/24/20 17:50,1.0001739,,2/24/20 17:50,0.0473304,,2/24/20 17:50,0.0146797,,2/24/20 17:41,3.103980303
2/24/20 17:40,0.049725,,2/24/20 17:40,0.0143687,,2/24/20 17:40,0.0040448,,2/24/20 17:40,0.9916217,,2/24/20 18:00,0.003402,,2/24/20 17:51,66.7637085,,2/24/20 17:40,0.0053068,,2/24/20 17:51,66.7637085,,2/24/20 18:00,0.0023962,,2/24/20 18:00,0.9747559,,2/24/20 18:00,0.0472437,,2/24/20 18:00,0.0095062,,2/24/20 17:51,3.103785038
2/24/20 17:50,0.0437208,,2/24/20 17:50,0.0167891,,2/24/20 17:50,0.0030634,,2/24/20 17:50,0.9972323,,2/24/20 18:10,0.0041705,,2/24/20 18:01,67.01031036,,2/24/20 17:50,0.0044364,,2/24/20 18:01,67.01031036,,2/24/20 18:10,0.0026711,,2/24/20 18:10,1.0168312,,2/24/20 18:10,0.0474223,,2/24/20 18:10,0.0122469,,2/24/20 18:01,3.104371309
2/24/20 18:00,0.0441045,,2/24/20 18:00,0.0134972,,2/24/20 18:00,0.002208,,2/24/20 18:00,0.9929282,,2/24/20 18:20,0.00438,,2/24/20 18:11,66.58755302,,2/24/20 18:00,0.0045295,,2/24/20 18:11,66.58755302,,2/24/20 18:20,0.0030099,,2/24/20 18:20,0.9727983,,2/24/20 18:20,0.0459738,,2/24/20 18:20,0.0135475,,2/24/20 18:11,3.103980303
2/24/20 18:10,0.0526726,,2/24/20 18:10,0.016053,,2/24/20 18:10,0.004197,,2/24/20 18:10,1.0142508,,2/24/20 18:31,0.0044558,,2/24/20 18:20,66.90464249,,2/24/20 18:10,0.0055309,,2/24/20 18:20,66.90464249,,2/24/20 18:31,0.0027724,,2/24/20 18:31,0.9943106,,2/24/20 18:31,0.0415881,,2/24/20 18:31,0.0140942,,2/24/20 18:20,3.104078293
2/24/20 18:20,0.0458242,,2/24/20 18:20,0.0158138,,2/24/20 18:20,0.0031992,,2/24/20 18:20,0.9925071,,2/24/20 18:40,0.0044726,,2/24/20 18:31,67.08080139,,2/24/20 18:20,0.004935,,2/24/20 18:31,67.08080139,,2/24/20 18:40,0.0044345,,2/24/20 18:40,1.0161557,,2/24/20 18:40,0.0453044,,2/24/20 18:40,0.0150443,,2/24/20 18:31,3.104371309
2/24/20 18:31,0.0510406,,2/24/20 18:31,0.016368,,2/24/20 18:31,0.0050709,,2/24/20 18:31,1.0016297,,2/24/20 18:50,0.0048169,,2/24/20 18:41,66.7637085,,2/24/20 18:31,0.0046342,,2/24/20 18:41,66.7637085,,2/24/20 18:50,0.0047992,,2/24/20 18:50,0.9777023,,2/24/20 18:50,0.0440497,,2/24/20 18:50,0.0152651,,2/24/20 18:41,3.10388279
2/24/20 18:40,0.0485501,,2/24/20 18:40,0.01442,,2/24/20 18:40,0.0050038,,2/24/20 18:40,1.0075567,,2/24/20 19:00,0.0043183,,2/24/20 18:51,67.89109459,,2/24/20 18:40,0.0048825,,2/24/20 18:51,67.89109459,,2/24/20 19:00,0.0035083,,2/24/20 19:00,0.9982921,,2/24/20 19:00,0.0437579,,2/24/20 19:00,0.0136112,,2/24/20 18:51,3.104371309
2/24/20 18:50,0.0449223,,2/24/20 18:50,0.017719,,2/24/20 18:50,0.0050369,,2/24/20 18:50,1.0200321,,2/24/20 19:10,0.0042372,,2/24/20 19:01,68.8071003,,2/24/20 18:50,0.0052488,,2/24/20 19:01,68.8071003,,2/24/20 19:10,0.0034579,,2/24/20 19:10,1.0301385,,2/24/20 19:10,0.0584304,,2/24/20 19:10,0.0151625,,2/24/20 19:01,3.103785038
2/24/20 19:00,0.0506802,,2/24/20 19:00,0.0162636,,2/24/20 19:00,0.0038119,,2/24/20 19:00,0.9783315,,2/24/20 19:20,0.0045437,,2/24/20 19:11,71.13240128,,2/24/20 19:00,0.0045085,,2/24/20 19:11,71.13240128,,2/24/20 19:20,0.0035083,,2/24/20 19:20,0.9856724,,2/24/20 19:20,0.0459681,,2/24/20 19:20,0.0130509,,2/24/20 19:11,3.103101492
2/24/20 19:10,0.0498822,,2/24/20 19:10,0.0172033,,2/24/20 19:10,0.0036282,,2/24/20 19:10,0.9964288,,2/24/20 19:30,0.0046594,,2/24/20 19:20,71.59038353,,2/24/20 19:10,0.0053163,,2/24/20 19:20,71.59038353,,2/24/20 19:30,0.0041178,,2/24/20 19:30,1.0212433,,2/24/20 19:30,0.0470587,,2/24/20 19:30,0.0182265,,2/24/20 19:20,3.103003502
2/24/20 19:20,0.0449721,,2/24/20 19:20,0.0200469,,2/24/20 19:20,0.0077152,,2/24/20 19:20,0.981707,,2/24/20 19:41,0.0058707,,2/24/20 19:30,71.73131752,,2/24/20 19:20,0.0055699,,2/24/20 19:30,71.73131752,,2/24/20 19:41,0.0071035,,2/24/20 19:41,0.9960187,,2/24/20 19:41,0.0467254,,2/24/20 19:41,0.0214923,,2/24/20 19:30,3.102710485
2/24/20 19:30,0.0563602,,2/24/20 19:30,0.0164737,,2/24/20 19:30,0.0043075,,2/24/20 19:30,0.976044,,2/24/20 19:50,0.0045837,,2/24/20 19:41,72.18934097,,2/24/20 19:30,0.0046033,,2/24/20 19:41,72.18934097,,2/24/20 19:50,0.0033881,,2/24/20 19:50,1.0003721,,2/24/20 19:50,0.0470018,,2/24/20 19:50,0.0154663,,2/24/20 19:41,3.102612972
2/24/20 19:41,0.0580229,,2/24/20 19:41,0.0172582,,2/24/20 19:41,0.0024199,,2/24/20 19:41,0.9847501,,2/24/20 20:00,0.005049,,2/24/20 19:51,71.90747299,,2/24/20 19:41,0.0043897,,2/24/20 19:51,71.90747299,,2/24/20 20:00,0.0037889,,2/24/20 20:00,0.9958499,,2/24/20 20:00,0.0433273,,2/24/20 20:00,0.0179097,,2/24/20 19:51,3.103492022
2/24/20 19:50,0.0439069,,2/24/20 19:50,0.018689,,2/24/20 19:50,0.0029801,,2/24/20 19:50,1.0024287,,2/24/20 20:10,0.0037957,,2/24/20 20:01,71.97791939,,2/24/20 19:50,0.0057357,,2/24/20 20:01,71.97791939,,2/24/20 20:10,0.002378,,2/24/20 20:10,1.0059513,,2/24/20 20:10,0.0420697,,2/24/20 20:10,0.0114401,,2/24/20 20:01,3.103296757
2/24/20 20:00,0.0458219,,2/24/20 20:00,0.0165713,,2/24/20 20:00,0.0046491,,2/24/20 20:00,0.9982133,,2/24/20 20:20,0.0045813,,2/24/20 20:11,71.97791939,,2/24/20 20:00,0.0054806,,2/24/20 20:11,71.97791939,,2/24/20 20:20,0.0042883,,2/24/20 20:20,0.9985465,,2/24/20 20:20,0.0444201,,2/24/20 20:20,0.0154772,,2/24/20 20:11,3.103101492
2/24/20 20:10,0.0483935,,2/24/20 20:10,0.0136547,,2/24/20 20:10,0.0040385,,2/24/20 20:10,0.9848958,,2/24/20 20:30,0.0047722,,2/24/20 20:20,71.41422806,,2/24/20 20:10,0.0044307,,2/24/20 20:20,71.41422806,,2/24/20 20:30,0.0019743,,2/24/20 20:30,1.0015221,,2/24/20 20:30,0.0516139,,2/24/20 20:30,0.0193481,,2/24/20 20:20,3.103296757
2/24/20 20:20,0.0517844,,2/24/20 20:20,0.0129257,,2/24/20 20:20,0.0058303,,2/24/20 20:20,0.998771,,2/24/20 20:40,0.03306,,2/24/20 20:30,71.55516205,,2/24/20 20:20,0.0047654,,2/24/20 20:30,71.55516205,,2/24/20 20:40,0.0376037,,2/24/20 20:40,28.3648241,,2/24/20 20:40,0.54377,,2/24/20 20:40,0.1033239,,2/24/20 20:30,3.103589773
2/24/20 20:30,0.0454343,,2/24/20 20:30,0.0128094,,2/24/20 20:30,0.0022127,,2/24/20 20:30,1.0078185,,2/24/20 20:51,0.0311047,,2/24/20 20:40,71.0266922,,2/24/20 20:30,0.0048788,,2/24/20 20:40,71.0266922,,2/24/20 20:51,0.0408872,,2/24/20 20:51,27.2281736,,2/24/20 20:51,0.5430785,,2/24/20 20:51,0.0819097,,2/24/20 20:40,3.103394508
2/24/20 20:40,0.7975504,,2/24/20 20:40,0.2293227,,2/24/20 20:40,0.0527578,,2/24/20 20:40,31.6032579,,2/24/20 21:00,0.0042131,,2/24/20 20:51,71.97791939,,2/24/20 20:40,0.0545358,,2/24/20 20:51,71.97791939,,2/24/20 21:00,0.0031989,,2/24/20 21:00,1.0133221,,2/24/20 21:00,0.0517275,,2/24/20 21:00,0.0141637,,2/24/20 20:51,3.103589773
2/24/20 20:51,0.7219548,,2/24/20 20:51,0.1477872,,2/24/20 20:51,0.0455728,,2/24/20 20:51,31.0439766,,2/24/20 21:10,0.0044326,,2/24/20 21:01,73.73948441,,2/24/20 20:51,0.0468697,,2/24/20 21:01,73.73948441,,2/24/20 21:10,0.0031245,,2/24/20 21:10,1.0402768,,2/24/20 21:10,0.0425857,,2/24/20 21:10,0.0153272,,2/24/20 21:01,3.103199005
2/24/20 21:00,0.0542631,,2/24/20 21:00,0.0152317,,2/24/20 21:00,0.0037317,,2/24/20 21:00,0.9968522,,2/24/20 21:20,0.0047321,,2/24/20 21:10,74.90213318,,2/24/20 21:00,0.0053403,,2/24/20 21:10,74.90213318,,2/24/20 21:20,0.003152,,2/24/20 21:20,1.0070355,,2/24/20 21:20,0.0474626,,2/24/20 21:20,0.0155421,,2/24/20 21:10,3.102710485
2/24/20 21:10,0.0510167,,2/24/20 21:10,0.0167136,,2/24/20 21:10,0.0038468,,2/24/20 21:10,0.9910094,,2/24/20 21:30,0.0051384,,2/24/20 21:20,75.7829174,,2/24/20 21:10,0.0054964,,2/24/20 21:20,75.7829174,,2/24/20 21:30,0.0055318,,2/24/20 21:30,1.0009251,,2/24/20 21:30,0.0492492,,2/24/20 21:30,0.0187991,,2/24/20 21:20,3.103101492
2/24/20 21:20,0.0544841,,2/24/20 21:20,0.0128568,,2/24/20 21:20,0.0051125,,2/24/20 21:20,1.0251443,,2/24/20 21:40,0.0051584,,2/24/20 21:30,76.31138725,,2/24/20 21:20,0.0045941,,2/24/20 21:30,76.31138725,,2/24/20 21:40,0.0037092,,2/24/20 21:40,1.017766,,2/24/20 21:40,0.0457808,,2/24/20 21:40,0.0145362,,2/24/20 21:30,3.103101492
2/24/20 21:30,0.0503534,,2/24/20 21:30,0.0143041,,2/24/20 21:30,0.001933,,2/24/20 21:30,1.013461,,2/24/20 21:50,0.0043885,,2/24/20 21:40,76.13523178,,2/24/20 21:30,0.0045391,,2/24/20 21:40,76.13523178,,2/24/20 21:50,0.003363,,2/24/20 21:50,0.9955465,,2/24/20 21:50,0.0461112,,2/24/20 21:50,0.0146585,,2/24/20 21:40,3.103101492
2/24/20 21:40,0.0536728,,2/24/20 21:40,0.0154379,,2/24/20 21:40,0.0032249,,2/24/20 21:40,0.9942734,,2/24/20 22:01,0.0049477,,2/24/20 21:51,76.06478539,,2/24/20 21:40,0.004601,,2/24/20 21:51,76.06478539,,2/24/20 22:01,0.002729,,2/24/20 22:01,0.9914475,,2/24/20 22:01,0.0456918,,2/24/20 22:01,0.0170623,,2/24/20 21:51,3.103296757
2/24/20 21:50,0.0450014,,2/24/20 21:50,0.0159385,,2/24/20 21:50,0.0040648,,2/24/20 21:50,0.9965495,,2/24/20 22:11,0.0302678,,2/24/20 22:02,76.27616577,,2/24/20 21:50,0.0044997,,2/24/20 22:02,76.27616577,,2/24/20 22:11,0.0369514,,2/24/20 22:11,26.4442193,,2/24/20 22:11,0.5781802,,2/24/20 22:11,0.0788337,,2/24/20 22:02,3.103101492
2/24/20 22:10,0.7248322,,2/24/20 22:10,0.1668978,,2/24/20 22:10,0.0290354,,2/24/20 22:10,31.2702197,,2/24/20 22:20,0.0312491,,2/24/20 22:11,76.48754272,,2/24/20 22:10,0.0445904,,2/24/20 22:11,76.48754272,,2/24/20 22:20,0.0333638,,2/24/20 22:20,25.4466271,,2/24/20 22:20,0.5469393,,2/24/20 22:20,0.0872494,,2/24/20 22:11,3.103296757
2/24/20 22:20,0.7354508,,2/24/20 22:20,0.1743201,,2/24/20 22:20,0.0609224,,2/24/20 22:20,30.0302836,,2/24/20 22:30,0.0308469,,2/24/20 22:21,77.75586281,,2/24/20 22:20,0.0537414,,2/24/20 22:21,77.75586281,,2/24/20 22:30,0.0367489,,2/24/20 22:30,25.592077,,2/24/20 22:30,0.5441506,,2/24/20 22:30,0.0740389,,2/24/20 22:21,3.103296757
2/24/20 22:30,0.7407472,,2/24/20 22:30,0.1339073,,2/24/20 22:30,0.0528951,,2/24/20 22:30,29.6514956,,2/24/20 22:40,0.032292,,2/24/20 22:31,79.02418289,,2/24/20 22:30,0.0443434,,2/24/20 22:31,79.02418289,,2/24/20 22:40,0.0353526,,2/24/20 22:40,26.8536003,,2/24/20 22:40,0.5258404,,2/24/20 22:40,0.0805447,,2/24/20 22:31,3.101831436
2/24/20 22:40,0.702316,,2/24/20 22:40,0.1252296,,2/24/20 22:40,0.0425552,,2/24/20 22:40,29.341223,,2/24/20 22:50,0.0040726,,2/24/20 22:41,80.15161018,,2/24/20 22:40,0.0414337,,2/24/20 22:41,80.15161018,,2/24/20 22:50,0.0029037,,2/24/20 22:50,1.0054105,,2/24/20 22:50,0.0388741,,2/24/20 22:50,0.013622,,2/24/20 22:41,3.102515221
2/24/20 22:50,0.0541744,,2/24/20 22:50,0.0141653,,2/24/20 22:50,0.0023209,,2/24/20 22:50,1.0162606,,2/24/20 23:00,0.0043903,,2/24/20 22:51,82.47686996,,2/24/20 22:50,0.0045783,,2/24/20 22:51,82.47686996,,2/24/20 23:00,0.0055058,,2/24/20 23:00,1.0139534,,2/24/20 23:00,0.0432236,,2/24/20 23:00,0.0151353,,2/24/20 22:51,3.102710485
2/24/20 23:00,0.047246,,2/24/20 23:00,0.0153411,,2/24/20 23:00,0.0045493,,2/24/20 23:00,0.9986936,,2/24/20 23:11,0.033755,,2/24/20 23:01,84.7669014,,2/24/20 23:00,0.0047035,,2/24/20 23:01,84.7669014,,2/24/20 23:11,0.0404267,,2/24/20 23:11,26.0558323,,2/24/20 23:11,0.6581292,,2/24/20 23:11,0.0905363,,2/24/20 23:01,3.102808237
2/24/20 23:11,0.8232,,2/24/20 23:11,0.1590149,,2/24/20 23:11,0.0607001,,2/24/20 23:11,27.8336003,,2/24/20 23:21,0.0044363,,2/24/20 23:11,85.78861961,,2/24/20 23:11,0.0509181,,2/24/20 23:11,85.78861961,,2/24/20 23:21,0.0058397,,2/24/20 23:21,0.9895877,,2/24/20 23:21,0.0486273,,2/24/20 23:21,0.0178975,,2/24/20 23:11,3.102515221
2/24/20 23:21,0.0488897,,2/24/20 23:21,0.0131937,,2/24/20 23:21,0.0035528,,2/24/20 23:21,1.0129216,,2/24/20 23:30,0.0049403,,2/24/20 23:21,86.63418236,,2/24/20 23:21,0.0048332,,2/24/20 23:21,86.63418236,,2/24/20 23:30,0.0038385,,2/24/20 23:30,1.016792,,2/24/20 23:30,0.0459563,,2/24/20 23:30,0.0174077,,2/24/20 23:21,3.103101492
2/24/20 23:30,0.0490526,,2/24/20 23:30,0.0170982,,2/24/20 23:30,0.0023881,,2/24/20 23:30,1.0111644,,2/24/20 23:40,0.0041398,,2/24/20 23:31,87.12738609,,2/24/20 23:30,0.0056239,,2/24/20 23:31,87.12738609,,2/24/20 23:40,0.0027079,,2/24/20 23:40,1.0251709,,2/24/20 23:40,0.0444776,,2/24/20 23:40,0.0139081,,2/24/20 23:31,3.103199005
