Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/16/20 18:08,0.0049171,,2/16/20 17:59,65.46012573,,2/16/20 18:08,0.0058493,,2/16/20 18:08,1.0134836,,2/16/20 17:59,0.0443159,,2/16/20 17:59,0.0189998,,2/16/20 17:59,0.0024016,,2/16/20 17:59,0.9752997,,2/16/20 17:59,0.0050128,,2/16/20 17:59,65.46012573,,2/16/20 18:08,0.045907,,2/16/20 18:08,0.0177619,,2/16/20 17:59,3.187399387
2/16/20 18:18,0.0047523,,2/16/20 18:08,65.77721519,,2/16/20 18:18,0.0044817,,2/16/20 18:18,0.9796183,,2/16/20 18:08,0.0455478,,2/16/20 18:08,0.0163506,,2/16/20 18:08,0.0026905,,2/16/20 18:08,1.0256017,,2/16/20 18:08,0.0052611,,2/16/20 18:08,65.77721519,,2/16/20 18:18,0.0454522,,2/16/20 18:18,0.0188869,,2/16/20 18:08,3.187203884
2/16/20 18:28,0.0055783,,2/16/20 18:18,65.53061333,,2/16/20 18:28,0.0063056,,2/16/20 18:28,1.0215295,,2/16/20 18:18,0.0466224,,2/16/20 18:18,0.0136673,,2/16/20 18:18,0.0047898,,2/16/20 18:18,1.0053626,,2/16/20 18:18,0.004692,,2/16/20 18:18,65.53061333,,2/16/20 18:28,0.0422981,,2/16/20 18:28,0.0161475,,2/16/20 18:18,3.186910868
2/16/20 18:39,0.005249,,2/16/20 18:29,65.6362812,,2/16/20 18:39,0.0068091,,2/16/20 18:39,1.0249899,,2/16/20 18:28,0.0482604,,2/16/20 18:28,0.017274,,2/16/20 18:28,0.0052093,,2/16/20 18:28,1.0304112,,2/16/20 18:28,0.0054926,,2/16/20 18:29,65.6362812,,2/16/20 18:39,0.0464047,,2/16/20 18:39,0.0212425,,2/16/20 18:29,3.18612957
2/16/20 18:49,0.0041688,,2/16/20 18:40,65.53061333,,2/16/20 18:49,0.0056011,,2/16/20 18:49,0.9987546,,2/16/20 18:39,0.0553931,,2/16/20 18:39,0.016141,,2/16/20 18:39,0.0060664,,2/16/20 18:39,0.9861795,,2/16/20 18:39,0.0059275,,2/16/20 18:40,65.53061333,,2/16/20 18:49,0.0527988,,2/16/20 18:49,0.0141132,,2/16/20 18:40,3.1865201
2/16/20 18:59,0.0036802,,2/16/20 18:50,65.67154732,,2/16/20 18:59,0.0026563,,2/16/20 18:59,1.0173769,,2/16/20 18:49,0.0540145,,2/16/20 18:49,0.0166783,,2/16/20 18:49,0.0044635,,2/16/20 18:49,1.0118335,,2/16/20 18:49,0.0051754,,2/16/20 18:50,65.67154732,,2/16/20 18:59,0.0445789,,2/16/20 18:59,0.0115668,,2/16/20 18:50,3.185934067
2/16/20 19:09,0.0037645,,2/16/20 19:00,65.7067688,,2/16/20 19:09,0.0025925,,2/16/20 19:09,1.0210939,,2/16/20 18:59,0.0486664,,2/16/20 18:59,0.0216587,,2/16/20 18:59,0.0038954,,2/16/20 18:59,1.0058542,,2/16/20 18:59,0.0061532,,2/16/20 19:00,65.7067688,,2/16/20 19:09,0.0442749,,2/16/20 19:09,0.010911,,2/16/20 19:00,3.18612957
2/16/20 19:18,0.0053685,,2/16/20 19:09,65.38967934,,2/16/20 19:18,0.0044672,,2/16/20 19:18,0.990963,,2/16/20 19:09,0.0497185,,2/16/20 19:09,0.014409,,2/16/20 19:09,0.0034598,,2/16/20 19:09,0.9993969,,2/16/20 19:09,0.0049165,,2/16/20 19:09,65.38967934,,2/16/20 19:18,0.0440288,,2/16/20 19:18,0.0187021,,2/16/20 19:09,3.186617851
2/16/20 19:28,0.0041609,,2/16/20 19:19,65.67154732,,2/16/20 19:28,0.0033307,,2/16/20 19:28,1.0026308,,2/16/20 19:18,0.0464417,,2/16/20 19:18,0.0132961,,2/16/20 19:18,0.0025833,,2/16/20 19:18,0.9972573,,2/16/20 19:18,0.0045084,,2/16/20 19:19,65.67154732,,2/16/20 19:28,0.0500482,,2/16/20 19:28,0.0123387,,2/16/20 19:19,3.18603158
2/16/20 19:38,0.0036813,,2/16/20 19:29,65.46012573,,2/16/20 19:38,0.0028851,,2/16/20 19:38,1.0178663,,2/16/20 19:28,0.0503252,,2/16/20 19:28,0.0143117,,2/16/20 19:28,0.0036376,,2/16/20 19:28,0.9823807,,2/16/20 19:28,0.0049862,,2/16/20 19:29,65.46012573,,2/16/20 19:38,0.0445392,,2/16/20 19:38,0.0142597,,2/16/20 19:29,3.18612957
2/16/20 19:49,0.0043991,,2/16/20 19:39,65.21352386,,2/16/20 19:49,0.0046283,,2/16/20 19:49,0.9956541,,2/16/20 19:38,0.0518425,,2/16/20 19:38,0.0144618,,2/16/20 19:38,0.0049581,,2/16/20 19:38,1.015357,,2/16/20 19:38,0.0047961,,2/16/20 19:39,65.21352386,,2/16/20 19:49,0.041299,,2/16/20 19:49,0.0135658,,2/16/20 19:39,3.185543299
2/16/20 19:59,0.0052922,,2/16/20 19:50,65.6362812,,2/16/20 19:59,0.0037354,,2/16/20 19:59,1.010251,,2/16/20 19:49,0.0467943,,2/16/20 19:49,0.0172924,,2/16/20 19:49,0.0032115,,2/16/20 19:49,1.0161923,,2/16/20 19:49,0.0055122,,2/16/20 19:50,65.6362812,,2/16/20 19:59,0.0462638,,2/16/20 19:59,0.0148397,,2/16/20 19:50,3.18564105
2/16/20 20:09,0.0049275,,2/16/20 20:00,65.42490082,,2/16/20 20:09,0.0064638,,2/16/20 20:09,1.0063845,,2/16/20 19:59,0.0528,,2/16/20 19:59,0.0161775,,2/16/20 19:59,0.0046538,,2/16/20 19:59,0.9878479,,2/16/20 19:59,0.0047545,,2/16/20 20:00,65.42490082,,2/16/20 20:09,0.0412779,,2/16/20 20:09,0.0165102,,2/16/20 20:00,3.185445786
2/16/20 20:19,0.004237,,2/16/20 20:09,65.28396683,,2/16/20 20:19,0.0028575,,2/16/20 20:19,1.0045811,,2/16/20 20:09,0.0455915,,2/16/20 20:09,0.0155312,,2/16/20 20:09,0.0048451,,2/16/20 20:09,1.0039832,,2/16/20 20:09,0.0051873,,2/16/20 20:09,65.28396683,,2/16/20 20:19,0.0473818,,2/16/20 20:19,0.0142554,,2/16/20 20:09,3.185738564
2/16/20 20:28,0.0042657,,2/16/20 20:19,65.42490082,,2/16/20 20:28,0.002933,,2/16/20 20:28,1.0039155,,2/16/20 20:19,0.0534396,,2/16/20 20:19,0.0166893,,2/16/20 20:19,0.0038481,,2/16/20 20:19,0.9818412,,2/16/20 20:19,0.0051069,,2/16/20 20:19,65.42490082,,2/16/20 20:28,0.0431506,,2/16/20 20:28,0.0136667,,2/16/20 20:19,3.185348034
2/16/20 20:38,0.0049284,,2/16/20 20:29,65.31923294,,2/16/20 20:38,0.0031473,,2/16/20 20:38,1.0229538,,2/16/20 20:28,0.0444625,,2/16/20 20:28,0.0184331,,2/16/20 20:28,0.0037057,,2/16/20 20:28,1.0060659,,2/16/20 20:28,0.0054753,,2/16/20 20:29,65.31923294,,2/16/20 20:38,0.0504,,2/16/20 20:38,0.0148305,,2/16/20 20:29,3.185054779
2/16/20 20:48,0.0048488,,2/16/20 20:39,65.10781136,,2/16/20 20:48,0.0042721,,2/16/20 20:48,1.0053862,,2/16/20 20:38,0.0483724,,2/16/20 20:38,0.0155439,,2/16/20 20:38,0.0042776,,2/16/20 20:38,0.9839648,,2/16/20 20:38,0.0044162,,2/16/20 20:39,65.10781136,,2/16/20 20:48,0.04243,,2/16/20 20:48,0.0132938,,2/16/20 20:39,3.185152769
2/16/20 20:59,0.0045843,,2/16/20 20:49,65.53061333,,2/16/20 20:59,0.0028482,,2/16/20 20:59,0.9781819,,2/16/20 20:48,0.0530878,,2/16/20 20:48,0.0130252,,2/16/20 20:48,0.0039301,,2/16/20 20:48,0.9865573,,2/16/20 20:48,0.0047457,,2/16/20 20:49,65.53061333,,2/16/20 20:59,0.04599,,2/16/20 20:59,0.0183785,,2/16/20 20:49,3.185348034
2/16/20 21:09,0.0041909,,2/16/20 20:59,65.42490082,,2/16/20 21:09,0.0043055,,2/16/20 21:09,0.9815907,,2/16/20 20:59,0.0494183,,2/16/20 20:59,0.0151477,,2/16/20 20:59,0.0051101,,2/16/20 20:59,0.9996381,,2/16/20 20:59,0.005263,,2/16/20 20:59,65.42490082,,2/16/20 21:09,0.0516567,,2/16/20 21:09,0.0134366,,2/16/20 20:59,3.184664249
2/16/20 21:19,0.0040802,,2/16/20 21:09,65.24874535,,2/16/20 21:19,0.003132,,2/16/20 21:19,0.9848943,,2/16/20 21:09,0.0441081,,2/16/20 21:09,0.0137577,,2/16/20 21:09,0.0041884,,2/16/20 21:09,1.0120953,,2/16/20 21:09,0.0048526,,2/16/20 21:09,65.24874535,,2/16/20 21:19,0.0428504,,2/16/20 21:19,0.014758,,2/16/20 21:09,3.184371233
2/16/20 21:29,0.0040478,,2/16/20 21:19,65.56583481,,2/16/20 21:29,0.0025197,,2/16/20 21:29,0.9960872,,2/16/20 21:19,0.0480143,,2/16/20 21:19,0.0177972,,2/16/20 21:19,0.0040837,,2/16/20 21:19,1.0006078,,2/16/20 21:19,0.005668,,2/16/20 21:19,65.56583481,,2/16/20 21:29,0.0548065,,2/16/20 21:29,0.01462,,2/16/20 21:19,3.184566498
2/16/20 21:38,0.0044881,,2/16/20 21:29,65.56583481,,2/16/20 21:38,0.0049184,,2/16/20 21:38,1.0175213,,2/16/20 21:29,0.0471574,,2/16/20 21:29,0.0138031,,2/16/20 21:29,0.0029414,,2/16/20 21:29,0.9795287,,2/16/20 21:29,0.0048687,,2/16/20 21:29,65.56583481,,2/16/20 21:38,0.0446963,,2/16/20 21:38,0.0169377,,2/16/20 21:29,3.183980465
2/16/20 21:48,0.0040567,,2/16/20 21:39,65.60105972,,2/16/20 21:48,0.0034927,,2/16/20 21:48,1.0066391,,2/16/20 21:38,0.0512071,,2/16/20 21:38,0.0173029,,2/16/20 21:38,0.004516,,2/16/20 21:38,1.000494,,2/16/20 21:38,0.0050929,,2/16/20 21:39,65.60105972,,2/16/20 21:48,0.0414649,,2/16/20 21:48,0.0126986,,2/16/20 21:39,3.184859514
2/16/20 21:58,0.0048456,,2/16/20 21:49,65.28396683,,2/16/20 21:58,0.004261,,2/16/20 21:58,1.0147634,,2/16/20 21:48,0.0457369,,2/16/20 21:48,0.0160615,,2/16/20 21:48,0.0028856,,2/16/20 21:48,1.0026267,,2/16/20 21:48,0.0051341,,2/16/20 21:49,65.28396683,,2/16/20 21:58,0.0436378,,2/16/20 21:58,0.0145447,,2/16/20 21:49,3.183980465
2/16/20 22:09,0.003857,,2/16/20 21:58,65.31923294,,2/16/20 22:09,0.0041452,,2/16/20 22:09,1.0145041,,2/16/20 21:58,0.0498804,,2/16/20 21:58,0.0130722,,2/16/20 21:58,0.0041369,,2/16/20 21:58,1.0019757,,2/16/20 21:58,0.0048711,,2/16/20 21:58,65.31923294,,2/16/20 22:09,0.0400492,,2/16/20 22:09,0.010202,,2/16/20 21:58,3.183589697
2/16/20 22:19,0.0037936,,2/16/20 22:09,65.53061333,,2/16/20 22:19,0.0026289,,2/16/20 22:19,1.002325,,2/16/20 22:09,0.048865,,2/16/20 22:09,0.0137671,,2/16/20 22:09,0.003902,,2/16/20 22:09,0.9844565,,2/16/20 22:09,0.0051006,,2/16/20 22:09,65.53061333,,2/16/20 22:19,0.0425928,,2/16/20 22:19,0.0129169,,2/16/20 22:09,3.183980465
2/16/20 22:29,0.0042906,,2/16/20 22:19,65.6362812,,2/16/20 22:29,0.0042801,,2/16/20 22:29,1.0155391,,2/16/20 22:19,0.0468535,,2/16/20 22:19,0.0150611,,2/16/20 22:19,0.0021523,,2/16/20 22:19,0.9938932,,2/16/20 22:19,0.0049522,,2/16/20 22:19,65.6362812,,2/16/20 22:29,0.0508071,,2/16/20 22:29,0.0128916,,2/16/20 22:19,3.183199167
2/16/20 22:39,0.0043287,,2/16/20 22:29,65.46012573,,2/16/20 22:39,0.0030941,,2/16/20 22:39,1.0220924,,2/16/20 22:29,0.0426526,,2/16/20 22:29,0.0121143,,2/16/20 22:29,0.0057799,,2/16/20 22:29,1.0012155,,2/16/20 22:29,0.0045011,,2/16/20 22:29,65.46012573,,2/16/20 22:39,0.0482253,,2/16/20 22:39,0.0139555,,2/16/20 22:29,3.18329668
2/16/20 22:48,0.0046456,,2/16/20 22:39,65.53061333,,2/16/20 22:48,0.0021342,,2/16/20 22:48,1.0266171,,2/16/20 22:39,0.0480525,,2/16/20 22:39,0.0184822,,2/16/20 22:39,0.0048387,,2/16/20 22:39,0.9899669,,2/16/20 22:39,0.0050338,,2/16/20 22:39,65.53061333,,2/16/20 22:48,0.0414526,,2/16/20 22:48,0.0148154,,2/16/20 22:39,3.183199167
2/16/20 22:58,0.0050328,,2/16/20 22:49,65.81243668,,2/16/20 22:58,0.0040515,,2/16/20 22:58,1.0084646,,2/16/20 22:48,0.0479216,,2/16/20 22:48,0.0203007,,2/16/20 22:48,0.0056645,,2/16/20 22:48,0.9732307,,2/16/20 22:48,0.0056737,,2/16/20 22:49,65.81243668,,2/16/20 22:58,0.0477164,,2/16/20 22:58,0.0149669,,2/16/20 22:49,3.183199167
2/16/20 23:08,0.0044572,,2/16/20 22:59,65.49539185,,2/16/20 23:08,0.002591,,2/16/20 23:08,0.9976438,,2/16/20 22:58,0.0496496,,2/16/20 22:58,0.0240477,,2/16/20 22:58,0.0075308,,2/16/20 22:58,0.9959417,,2/16/20 22:58,0.0055123,,2/16/20 22:59,65.49539185,,2/16/20 23:08,0.0457675,,2/16/20 23:08,0.0136481,,2/16/20 22:59,3.183003664
2/16/20 23:19,0.0044932,,2/16/20 23:09,65.56583481,,2/16/20 23:19,0.0031737,,2/16/20 23:19,0.9892403,,2/16/20 23:08,0.0459104,,2/16/20 23:08,0.0129166,,2/16/20 23:08,0.0028562,,2/16/20 23:08,0.9856879,,2/16/20 23:08,0.0046728,,2/16/20 23:09,65.56583481,,2/16/20 23:19,0.0410122,,2/16/20 23:19,0.0142979,,2/16/20 23:09,3.183003664
2/16/20 23:29,0.0052512,,2/16/20 23:20,65.67154732,,2/16/20 23:29,0.0042534,,2/16/20 23:29,1.013645,,2/16/20 23:19,0.0447038,,2/16/20 23:19,0.0152796,,2/16/20 23:19,0.005272,,2/16/20 23:19,0.9794877,,2/16/20 23:19,0.005676,,2/16/20 23:20,65.67154732,,2/16/20 23:29,0.0478977,,2/16/20 23:29,0.016211,,2/16/20 23:20,3.182710648
2/16/20 23:39,0.0046911,,2/16/20 23:30,65.60105972,,2/16/20 23:39,0.003102,,2/16/20 23:39,1.0177807,,2/16/20 23:29,0.0562518,,2/16/20 23:29,0.0173758,,2/16/20 23:29,0.0045882,,2/16/20 23:29,0.9837236,,2/16/20 23:29,0.005962,,2/16/20 23:30,65.60105972,,2/16/20 23:39,0.0497538,,2/16/20 23:39,0.0159227,,2/16/20 23:30,3.182612896
2/16/20 23:49,0.0046204,,2/16/20 23:40,65.49539185,,2/16/20 23:49,0.0049739,,2/16/20 23:49,1.0193834,,2/16/20 23:39,0.0470035,,2/16/20 23:39,0.016795,,2/16/20 23:39,0.0032026,,2/16/20 23:39,1.0041608,,2/16/20 23:39,0.0055323,,2/16/20 23:40,65.49539185,,2/16/20 23:49,0.0437697,,2/16/20 23:49,0.0138089,,2/16/20 23:40,3.18231988
2/16/20 23:58,0.0044766,,2/16/20 23:49,65.49539185,,2/16/20 23:58,0.0051985,,2/16/20 23:58,1.0112567,,2/16/20 23:49,0.0519444,,2/16/20 23:49,0.0158368,,2/16/20 23:49,0.0046668,,2/16/20 23:49,0.9830043,,2/16/20 23:49,0.0045523,,2/16/20 23:49,65.49539185,,2/16/20 23:58,0.0428486,,2/16/20 23:58,0.0175745,,2/16/20 23:49,3.182222366
2/17/20 0:08,0.0054378,,2/16/20 23:59,65.14307747,,2/17/20 0:08,0.0028448,,2/17/20 0:08,1.0233038,,2/16/20 23:58,0.0478758,,2/16/20 23:58,0.0152127,,2/16/20 23:58,0.0051456,,2/16/20 23:58,0.9938181,,2/16/20 23:58,0.0047972,,2/16/20 23:59,65.14307747,,2/17/20 0:08,0.0414737,,2/17/20 0:08,0.0151938,,2/16/20 23:59,3.181929111
2/17/20 0:18,0.0048307,,2/17/20 0:09,65.95337067,,2/17/20 0:18,0.003786,,2/17/20 0:18,0.9843804,,2/17/20 0:08,0.0464943,,2/17/20 0:08,0.0193994,,2/17/20 0:08,0.0053803,,2/17/20 0:08,0.9834345,,2/17/20 0:08,0.0060563,,2/17/20 0:09,65.95337067,,2/17/20 0:18,0.0410689,,2/17/20 0:18,0.0164595,,2/17/20 0:09,3.181929111
2/17/20 0:29,0.0037746,,2/17/20 0:19,65.60105972,,2/17/20 0:29,0.0039129,,2/17/20 0:29,1.0227384,,2/17/20 0:18,0.0467043,,2/17/20 0:18,0.0168675,,2/17/20 0:18,0.0054894,,2/17/20 0:18,0.9945738,,2/17/20 0:18,0.0049448,,2/17/20 0:19,65.60105972,,2/17/20 0:29,0.0414539,,2/17/20 0:29,0.0129949,,2/17/20 0:19,3.18144083
2/17/20 0:39,0.0040644,,2/17/20 0:30,65.38967934,,2/17/20 0:39,0.0028997,,2/17/20 0:39,0.9881195,,2/17/20 0:29,0.0475257,,2/17/20 0:29,0.0120667,,2/17/20 0:29,0.0032905,,2/17/20 0:29,1.0086538,,2/17/20 0:29,0.004335,,2/17/20 0:30,65.38967934,,2/17/20 0:39,0.0424055,,2/17/20 0:39,0.0152831,,2/17/20 0:30,3.18183136
2/17/20 0:49,0.0047434,,2/17/20 0:40,65.38967934,,2/17/20 0:49,0.0045909,,2/17/20 0:49,0.9707624,,2/17/20 0:39,0.0455233,,2/17/20 0:39,0.0173775,,2/17/20 0:39,0.0034003,,2/17/20 0:39,1.026478,,2/17/20 0:39,0.00484,,2/17/20 0:40,65.38967934,,2/17/20 0:49,0.0468353,,2/17/20 0:49,0.01378,,2/17/20 0:40,3.181245565
2/17/20 0:59,0.004828,,2/17/20 0:49,65.74199371,,2/17/20 0:59,0.0035409,,2/17/20 0:59,1.0039644,,2/17/20 0:49,0.0423127,,2/17/20 0:49,0.015906,,2/17/20 0:49,0.0035657,,2/17/20 0:49,1.0088018,,2/17/20 0:49,0.0054358,,2/17/20 0:49,65.74199371,,2/17/20 0:59,0.0462046,,2/17/20 0:59,0.0138812,,2/17/20 0:49,3.181538582
2/17/20 1:09,0.0044331,,2/17/20 0:59,65.56583481,,2/17/20 1:09,0.0024538,,2/17/20 1:09,1.0299915,,2/17/20 0:59,0.0535183,,2/17/20 0:59,0.0179406,,2/17/20 0:59,0.0044379,,2/17/20 0:59,0.9946489,,2/17/20 0:59,0.0061667,,2/17/20 0:59,65.56583481,,2/17/20 1:09,0.0444609,,2/17/20 1:09,0.0176748,,2/17/20 0:59,3.18144083
2/17/20 1:18,0.004035,,2/17/20 1:09,65.67154732,,2/17/20 1:18,0.0028825,,2/17/20 1:18,0.9808883,,2/17/20 1:08,0.0452959,,2/17/20 1:08,0.0176116,,2/17/20 1:08,0.0047873,,2/17/20 1:08,1.027063,,2/17/20 1:08,0.0053791,,2/17/20 1:09,65.67154732,,2/17/20 1:18,0.0464832,,2/17/20 1:18,0.0115629,,2/17/20 1:09,3.181147575
2/17/20 1:28,0.0044977,,2/17/20 1:19,65.38967934,,2/17/20 1:28,0.0037209,,2/17/20 1:28,1.0395206,,2/17/20 1:18,0.0484477,,2/17/20 1:18,0.0159459,,2/17/20 1:18,0.0041312,,2/17/20 1:18,0.9968613,,2/17/20 1:18,0.005063,,2/17/20 1:19,65.38967934,,2/17/20 1:28,0.0523208,,2/17/20 1:28,0.0134934,,2/17/20 1:19,3.180952311
2/17/20 1:38,0.0038001,,2/17/20 1:29,65.7067688,,2/17/20 1:38,0.002424,,2/17/20 1:38,1.0165792,,2/17/20 1:28,0.0534905,,2/17/20 1:28,0.0142324,,2/17/20 1:28,0.0046757,,2/17/20 1:28,0.9942711,,2/17/20 1:28,0.0047451,,2/17/20 1:29,65.7067688,,2/17/20 1:38,0.0435588,,2/17/20 1:38,0.0123831,,2/17/20 1:29,3.181245565
2/17/20 1:49,0.0047944,,2/17/20 1:40,65.53061333,,2/17/20 1:49,0.0021845,,2/17/20 1:49,1.0287388,,2/17/20 1:38,0.0475845,,2/17/20 1:38,0.0144772,,2/17/20 1:38,0.0042418,,2/17/20 1:38,1.0041266,,2/17/20 1:38,0.0050419,,2/17/20 1:40,65.53061333,,2/17/20 1:49,0.0465187,,2/17/20 1:49,0.0148127,,2/17/20 1:40,3.180757046
2/17/20 1:59,0.0045576,,2/17/20 1:49,65.95337067,,2/17/20 1:59,0.0031796,,2/17/20 1:59,1.0210648,,2/17/20 1:49,0.0526627,,2/17/20 1:49,0.0177508,,2/17/20 1:49,0.0069999,,2/17/20 1:49,0.9646156,,2/17/20 1:49,0.0054607,,2/17/20 1:49,65.95337067,,2/17/20 1:59,0.0574637,,2/17/20 1:59,0.012329,,2/17/20 1:49,3.180073261
2/17/20 2:09,0.0039714,,2/17/20 1:59,65.56583481,,2/17/20 2:09,0.0035038,,2/17/20 2:09,1.0017718,,2/17/20 1:59,0.0448955,,2/17/20 1:59,0.0174578,,2/17/20 1:59,0.0030388,,2/17/20 1:59,1.0195814,,2/17/20 1:59,0.005252,,2/17/20 1:59,65.56583481,,2/17/20 2:09,0.041283,,2/17/20 2:09,0.011272,,2/17/20 1:59,3.180659294
2/17/20 2:19,0.0044128,,2/17/20 2:09,65.38967934,,2/17/20 2:19,0.0021375,,2/17/20 2:19,1.0158499,,2/17/20 2:09,0.0410837,,2/17/20 2:09,0.0164572,,2/17/20 2:09,0.0041909,,2/17/20 2:09,1.0084171,,2/17/20 2:09,0.0050483,,2/17/20 2:09,65.38967934,,2/17/20 2:19,0.0428124,,2/17/20 2:19,0.0162149,,2/17/20 2:09,3.180268764
2/17/20 2:28,0.0047093,,2/17/20 2:19,65.7067688,,2/17/20 2:28,0.0046249,,2/17/20 2:28,0.9983067,,2/17/20 2:19,0.0498253,,2/17/20 2:19,0.0184511,,2/17/20 2:19,0.0048953,,2/17/20 2:19,1.0115968,,2/17/20 2:19,0.0053167,,2/17/20 2:19,65.7067688,,2/17/20 2:28,0.0455813,,2/17/20 2:28,0.0162876,,2/17/20 2:19,3.17958498
2/17/20 2:38,0.0047657,,2/17/20 2:29,65.53061333,,2/17/20 2:38,0.0031771,,2/17/20 2:38,0.9902533,,2/17/20 2:28,0.0454664,,2/17/20 2:28,0.0153841,,2/17/20 2:28,0.0040194,,2/17/20 2:28,1.0433827,,2/17/20 2:28,0.0047043,,2/17/20 2:29,65.53061333,,2/17/20 2:38,0.0459622,,2/17/20 2:38,0.01369,,2/17/20 2:29,3.179487228
2/17/20 2:49,0.004591,,2/17/20 2:39,65.67154732,,2/17/20 2:49,0.0039754,,2/17/20 2:49,1.0140318,,2/17/20 2:38,0.0527501,,2/17/20 2:38,0.0154306,,2/17/20 2:38,0.0021394,,2/17/20 2:38,0.9907021,,2/17/20 2:38,0.004439,,2/17/20 2:39,65.67154732,,2/17/20 2:49,0.0451552,,2/17/20 2:49,0.0138174,,2/17/20 2:39,3.179877758
2/17/20 2:59,0.005731,,2/17/20 2:49,65.49539185,,2/17/20 2:59,0.0068976,,2/17/20 2:59,1.03377,,2/17/20 2:49,0.0495771,,2/17/20 2:49,0.0123455,,2/17/20 2:49,0.0033752,,2/17/20 2:49,1.0094072,,2/17/20 2:49,0.0042951,,2/17/20 2:49,65.49539185,,2/17/20 2:59,0.0432243,,2/17/20 2:59,0.0176383,,2/17/20 2:49,3.179780245
2/17/20 3:09,0.0050379,,2/17/20 2:59,65.53061333,,2/17/20 3:09,0.004254,,2/17/20 3:09,1.01966,,2/17/20 2:59,0.0475233,,2/17/20 2:59,0.017163,,2/17/20 2:59,0.0045865,,2/17/20 2:59,1.0137273,,2/17/20 2:59,0.005528,,2/17/20 2:59,65.53061333,,2/17/20 3:09,0.0476359,,2/17/20 3:09,0.0155686,,2/17/20 2:59,3.179487228
2/17/20 3:19,0.0042807,,2/17/20 3:09,65.42490082,,2/17/20 3:19,0.002714,,2/17/20 3:19,1.007131,,2/17/20 3:09,0.0487629,,2/17/20 3:09,0.013757,,2/17/20 3:09,0.0042949,,2/17/20 3:09,0.9953067,,2/17/20 3:09,0.0050744,,2/17/20 3:09,65.42490082,,2/17/20 3:19,0.0457627,,2/17/20 3:19,0.014127,,2/17/20 3:09,3.179291964
2/17/20 3:29,0.0041824,,2/17/20 3:19,65.46012573,,2/17/20 3:29,0.0030314,,2/17/20 3:29,0.9998851,,2/17/20 3:19,0.0542493,,2/17/20 3:19,0.0161777,,2/17/20 3:19,0.0041378,,2/17/20 3:19,1.0145603,,2/17/20 3:19,0.0051361,,2/17/20 3:19,65.46012573,,2/17/20 3:29,0.0441458,,2/17/20 3:29,0.0129941,,2/17/20 3:19,3.178900957
2/17/20 3:38,0.0052303,,2/17/20 3:29,65.56583481,,2/17/20 3:38,0.0032104,,2/17/20 3:38,1.0178418,,2/17/20 3:29,0.0560288,,2/17/20 3:29,0.0170474,,2/17/20 3:29,0.0032147,,2/17/20 3:29,0.9844724,,2/17/20 3:29,0.004563,,2/17/20 3:29,65.56583481,,2/17/20 3:38,0.0537306,,2/17/20 3:38,0.0155091,,2/17/20 3:29,3.179193974
2/17/20 3:48,0.0038885,,2/17/20 3:38,65.77721519,,2/17/20 3:48,0.0027411,,2/17/20 3:48,1.0245665,,2/17/20 3:38,0.046088,,2/17/20 3:38,0.0174309,,2/17/20 3:38,0.0053222,,2/17/20 3:38,1.0040196,,2/17/20 3:38,0.0049139,,2/17/20 3:38,65.77721519,,2/17/20 3:48,0.0431473,,2/17/20 3:48,0.0146508,,2/17/20 3:38,3.17958498
2/17/20 3:58,0.0046837,,2/17/20 3:48,65.60105972,,2/17/20 3:58,0.0045186,,2/17/20 3:58,0.9752331,,2/17/20 3:48,0.0510237,,2/17/20 3:48,0.0128229,,2/17/20 3:48,0.0043531,,2/17/20 3:48,0.9772822,,2/17/20 3:48,0.0045205,,2/17/20 3:48,65.60105972,,2/17/20 3:58,0.0484381,,2/17/20 3:58,0.013062,,2/17/20 3:48,3.17909646
2/17/20 4:09,0.0046018,,2/17/20 3:59,65.49539185,,2/17/20 4:09,0.0026208,,2/17/20 4:09,0.9779518,,2/17/20 3:58,0.0472355,,2/17/20 3:58,0.015821,,2/17/20 3:58,0.0031354,,2/17/20 3:58,1.021614,,2/17/20 3:58,0.0055524,,2/17/20 3:59,65.49539185,,2/17/20 4:09,0.0508668,,2/17/20 4:09,0.0140093,,2/17/20 3:59,3.178412676
2/17/20 4:19,0.0041244,,2/17/20 4:10,65.46012573,,2/17/20 4:19,0.0029005,,2/17/20 4:19,1.0056088,,2/17/20 4:09,0.0440567,,2/17/20 4:09,0.0181308,,2/17/20 4:09,0.0032574,,2/17/20 4:09,0.9938591,,2/17/20 4:09,0.005315,,2/17/20 4:10,65.46012573,,2/17/20 4:19,0.0407635,,2/17/20 4:19,0.0120493,,2/17/20 4:10,3.178119659
