Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,
2/17/20 6:29,0.0055126,,2/17/20 6:39,62.34999924,,2/17/20 6:29,0.0058468,,2/17/20 6:29,1.0150401,,2/17/20 6:29,0.0469142,,2/17/20 6:29,0.0124973,,2/17/20 6:29,0.0037499,,2/17/20 6:39,62.34999924,,2/17/20 6:29,0.002621,,2/17/20 6:29,1.0425242,,2/17/20 6:39,3.187301636,,2/17/20 6:29,0.0595334,,2/17/20 6:29,0.015619
2/17/20 6:39,0.0044717,,2/17/20 6:49,62.38665924,,2/17/20 6:39,0.0042847,,2/17/20 6:39,0.9736717,,2/17/20 6:39,0.0445342,,2/17/20 6:39,0.0153092,,2/17/20 6:39,0.0044944,,2/17/20 6:49,62.38665924,,2/17/20 6:39,0.0027926,,2/17/20 6:39,1.0724805,,2/17/20 6:49,3.187203884,,2/17/20 6:39,0.0439677,,2/17/20 6:39,0.01474
2/17/20 6:49,0.0047378,,2/17/20 6:59,62.46002045,,2/17/20 6:49,0.0041943,,2/17/20 6:49,1.0069377,,2/17/20 6:49,0.038387,,2/17/20 6:49,0.011861,,2/17/20 6:49,0.0039972,,2/17/20 6:59,62.46002045,,2/17/20 6:49,0.0021955,,2/17/20 6:49,1.0334351,,2/17/20 6:59,3.187399387,,2/17/20 6:49,0.0565528,,2/17/20 6:49,0.0168187
2/17/20 6:59,0.0048656,,2/17/20 7:09,62.42331581,,2/17/20 6:59,0.0033705,,2/17/20 6:59,0.9824424,,2/17/20 6:59,0.0404885,,2/17/20 6:59,0.0122211,,2/17/20 6:59,0.0042444,,2/17/20 7:09,62.42331581,,2/17/20 6:59,0.003173,,2/17/20 6:59,1.041479,,2/17/20 7:09,3.186324835,,2/17/20 6:59,0.0493088,,2/17/20 6:59,0.0139598
2/17/20 7:08,0.004767,,2/17/20 7:19,62.49667358,,2/17/20 7:08,0.0044691,,2/17/20 7:08,0.994429,,2/17/20 7:08,0.0425189,,2/17/20 7:08,0.0141529,,2/17/20 7:08,0.0043826,,2/17/20 7:19,62.49667358,,2/17/20 7:08,0.0031701,,2/17/20 7:08,1.0329422,,2/17/20 7:19,3.18612957,,2/17/20 7:08,0.0492754,,2/17/20 7:08,0.0137073
2/17/20 7:18,0.0053522,,2/17/20 7:30,62.31334267,,2/17/20 7:18,0.0044751,,2/17/20 7:18,0.9751752,,2/17/20 7:18,0.0459866,,2/17/20 7:18,0.0157737,,2/17/20 7:18,0.0049216,,2/17/20 7:30,62.31334267,,2/17/20 7:18,0.0039576,,2/17/20 7:18,1.0554688,,2/17/20 7:30,3.1865201,,2/17/20 7:18,0.0448534,,2/17/20 7:18,0.0161027
2/17/20 7:29,0.0058372,,2/17/20 7:39,62.31334267,,2/17/20 7:29,0.0040467,,2/17/20 7:29,1.0131607,,2/17/20 7:29,0.0467035,,2/17/20 7:29,0.0149105,,2/17/20 7:29,0.0042375,,2/17/20 7:39,62.31334267,,2/17/20 7:29,0.0038991,,2/17/20 7:29,1.0383074,,2/17/20 7:39,3.186227083,,2/17/20 7:29,0.0501765,,2/17/20 7:29,0.0184414
2/17/20 7:39,0.0054779,,2/17/20 7:49,62.23998489,,2/17/20 7:39,0.0027269,,2/17/20 7:39,0.9665298,,2/17/20 7:39,0.0436914,,2/17/20 7:39,0.0123605,,2/17/20 7:39,0.004115,,2/17/20 7:49,62.23998489,,2/17/20 7:39,0.0022798,,2/17/20 7:39,1.0397835,,2/17/20 7:49,3.18612957,,2/17/20 7:39,0.0469408,,2/17/20 7:39,0.0153809
2/17/20 7:49,0.0048018,,2/17/20 7:59,62.46002045,,2/17/20 7:49,0.0036828,,2/17/20 7:49,0.9960578,,2/17/20 7:49,0.0466744,,2/17/20 7:49,0.0154326,,2/17/20 7:49,0.0052728,,2/17/20 7:59,62.46002045,,2/17/20 7:49,0.0052367,,2/17/20 7:49,1.0237318,,2/17/20 7:59,3.185836315,,2/17/20 7:49,0.0443173,,2/17/20 7:49,0.0144853
2/17/20 7:59,0.0056111,,2/17/20 8:09,62.23998489,,2/17/20 7:59,0.0052874,,2/17/20 7:59,1.0068541,,2/17/20 7:59,0.0452403,,2/17/20 7:59,0.0157609,,2/17/20 7:59,0.0051814,,2/17/20 8:09,62.23998489,,2/17/20 7:59,0.0033168,,2/17/20 7:59,1.0098478,,2/17/20 8:09,3.185934067,,2/17/20 7:59,0.0485982,,2/17/20 7:59,0.0175431
2/17/20 8:09,0.0049579,,2/17/20 8:19,62.64335136,,2/17/20 8:09,0.0036967,,2/17/20 8:09,0.9905866,,2/17/20 8:09,0.0496645,,2/17/20 8:09,0.0154731,,2/17/20 8:09,0.0046702,,2/17/20 8:19,62.64335136,,2/17/20 8:09,0.0033904,,2/17/20 8:09,1.0415203,,2/17/20 8:19,3.185738564,,2/17/20 8:09,0.0539136,,2/17/20 8:09,0.0140541
2/17/20 8:18,0.0058121,,2/17/20 8:29,62.56999359,,2/17/20 8:18,0.0035573,,2/17/20 8:18,0.9867024,,2/17/20 8:18,0.0429261,,2/17/20 8:18,0.0135409,,2/17/20 8:18,0.0045266,,2/17/20 8:29,62.56999359,,2/17/20 8:18,0.0034576,,2/17/20 8:18,1.0217292,,2/17/20 8:29,3.185543299,,2/17/20 8:18,0.0508039,,2/17/20 8:18,0.0157303
2/17/20 8:28,0.0058104,,2/17/20 8:39,62.23998489,,2/17/20 8:28,0.0043671,,2/17/20 8:28,0.9631677,,2/17/20 8:28,0.0452561,,2/17/20 8:28,0.0172468,,2/17/20 8:28,0.0051429,,2/17/20 8:39,62.23998489,,2/17/20 8:28,0.0037406,,2/17/20 8:28,0.9984129,,2/17/20 8:39,3.185836315,,2/17/20 8:28,0.0509467,,2/17/20 8:28,0.0182286
2/17/20 8:39,0.0064048,,2/17/20 8:49,62.46002045,,2/17/20 8:39,0.002382,,2/17/20 8:39,0.9578009,,2/17/20 8:39,0.0419737,,2/17/20 8:39,0.0119497,,2/17/20 8:39,0.0039027,,2/17/20 8:49,62.46002045,,2/17/20 8:39,0.0020526,,2/17/20 8:39,1.005502,,2/17/20 8:49,3.185934067,,2/17/20 8:39,0.0501348,,2/17/20 8:39,0.023218
2/17/20 8:49,0.0042271,,2/17/20 8:59,62.31334267,,2/17/20 8:49,0.003793,,2/17/20 8:49,0.98002,,2/17/20 8:49,0.0452974,,2/17/20 8:49,0.0196028,,2/17/20 8:49,0.0050583,,2/17/20 8:59,62.31334267,,2/17/20 8:49,0.0054742,,2/17/20 8:49,1.0349602,,2/17/20 8:59,3.18564105,,2/17/20 8:49,0.0456262,,2/17/20 8:49,0.0161732
2/17/20 8:59,0.0044131,,2/17/20 9:09,62.64335136,,2/17/20 8:59,0.0022727,,2/17/20 8:59,0.9958699,,2/17/20 8:59,0.0554137,,2/17/20 8:59,0.0171409,,2/17/20 8:59,0.0050227,,2/17/20 9:09,62.64335136,,2/17/20 8:59,0.0052044,,2/17/20 8:59,1.0370222,,2/17/20 9:09,3.185348034,,2/17/20 8:59,0.041565,,2/17/20 8:59,0.0165542
2/17/20 9:09,0.0054505,,2/17/20 9:19,62.31334267,,2/17/20 9:09,0.0036661,,2/17/20 9:09,0.9837997,,2/17/20 9:09,0.0439689,,2/17/20 9:09,0.0183902,,2/17/20 9:09,0.0052522,,2/17/20 9:19,62.31334267,,2/17/20 9:09,0.0057381,,2/17/20 9:09,1.0371616,,2/17/20 9:19,3.185445786,,2/17/20 9:09,0.0544768,,2/17/20 9:09,0.0220877
2/17/20 9:19,0.0054201,,2/17/20 9:28,62.34999924,,2/17/20 9:19,0.0054866,,2/17/20 9:19,0.98002,,2/17/20 9:19,0.0460743,,2/17/20 9:19,0.0133345,,2/17/20 9:19,0.0046159,,2/17/20 9:28,62.34999924,,2/17/20 9:19,0.0025882,,2/17/20 9:19,1.0199227,,2/17/20 9:28,3.185152769,,2/17/20 9:19,0.0466,,2/17/20 9:19,0.0139532
2/17/20 9:28,0.0043008,,2/17/20 9:39,62.13001175,,2/17/20 9:28,0.002932,,2/17/20 9:28,0.9958281,,2/17/20 9:28,0.0434439,,2/17/20 9:28,0.0169699,,2/17/20 9:28,0.0048114,,2/17/20 9:39,62.13001175,,2/17/20 9:28,0.0038239,,2/17/20 9:28,1.0241473,,2/17/20 9:39,3.184957266,,2/17/20 9:28,0.0530407,,2/17/20 9:28,0.0123918
2/17/20 9:38,0.0052812,,2/17/20 9:50,62.20332489,,2/17/20 9:38,0.0043555,,2/17/20 9:38,1.0085038,,2/17/20 9:38,0.0423053,,2/17/20 9:38,0.0199357,,2/17/20 9:38,0.0049387,,2/17/20 9:50,62.20332489,,2/17/20 9:38,0.0030271,,2/17/20 9:38,1.0435126,,2/17/20 9:50,3.185348034,,2/17/20 9:38,0.0634225,,2/17/20 9:38,0.0192236
2/17/20 9:49,0.0055727,,2/17/20 10:00,62.34999924,,2/17/20 9:49,0.0051246,,2/17/20 9:49,0.9718131,,2/17/20 9:49,0.0430711,,2/17/20 9:49,0.0126888,,2/17/20 9:49,0.0047666,,2/17/20 10:00,62.34999924,,2/17/20 9:49,0.0046662,,2/17/20 9:49,1.0466455,,2/17/20 10:00,3.185054779,,2/17/20 9:49,0.0468721,,2/17/20 9:49,0.0159115
2/17/20 9:59,0.0052162,,2/17/20 10:10,62.42331581,,2/17/20 9:59,0.0032459,,2/17/20 9:59,1.0072509,,2/17/20 9:59,0.0412101,,2/17/20 9:59,0.0140542,,2/17/20 9:59,0.0044191,,2/17/20 10:10,62.42331581,,2/17/20 9:59,0.0039247,,2/17/20 9:59,1.0268028,,2/17/20 10:10,3.184273481,,2/17/20 9:59,0.0453221,,2/17/20 9:59,0.0165457
2/17/20 10:09,0.0056142,,2/17/20 10:20,62.38665924,,2/17/20 10:09,0.0049289,,2/17/20 10:09,0.9664672,,2/17/20 10:09,0.0417311,,2/17/20 10:09,0.0136166,,2/17/20 10:09,0.005196,,2/17/20 10:20,62.38665924,,2/17/20 10:09,0.0051518,,2/17/20 10:09,1.0155278,,2/17/20 10:20,3.184859514,,2/17/20 10:09,0.0449517,,2/17/20 10:09,0.0191275
2/17/20 10:19,0.0052447,,2/17/20 10:29,62.2766861,,2/17/20 10:19,0.0049257,,2/17/20 10:19,1.012388,,2/17/20 10:19,0.046205,,2/17/20 10:19,0.0131533,,2/17/20 10:19,0.005271,,2/17/20 10:29,62.2766861,,2/17/20 10:19,0.0052566,,2/17/20 10:19,1.0292905,,2/17/20 10:29,3.184371233,,2/17/20 10:19,0.0460211,,2/17/20 10:19,0.0156111
2/17/20 10:29,0.0055847,,2/17/20 10:39,62.42331581,,2/17/20 10:29,0.0038071,,2/17/20 10:29,0.983403,,2/17/20 10:29,0.0423499,,2/17/20 10:29,0.0186792,,2/17/20 10:29,0.0049146,,2/17/20 10:39,62.42331581,,2/17/20 10:29,0.0036206,,2/17/20 10:29,1.0314402,,2/17/20 10:39,3.184566498,,2/17/20 10:29,0.0474746,,2/17/20 10:29,0.01528
2/17/20 10:38,0.004746,,2/17/20 10:49,62.38665924,,2/17/20 10:38,0.005568,,2/17/20 10:38,1.0018005,,2/17/20 10:38,0.0489283,,2/17/20 10:38,0.0128152,,2/17/20 10:38,0.0038137,,2/17/20 10:49,62.38665924,,2/17/20 10:38,0.0022986,,2/17/20 10:38,1.0479281,,2/17/20 10:49,3.183882713,,2/17/20 10:38,0.0439189,,2/17/20 10:38,0.01448
2/17/20 10:48,0.0059001,,2/17/20 11:00,62.78998108,,2/17/20 10:48,0.0048363,,2/17/20 10:48,1.0175878,,2/17/20 10:48,0.0430872,,2/17/20 10:48,0.0161398,,2/17/20 10:48,0.0054127,,2/17/20 11:00,62.78998108,,2/17/20 10:48,0.0026596,,2/17/20 10:48,1.0591772,,2/17/20 11:00,3.184175968,,2/17/20 10:48,0.0411902,,2/17/20 10:48,0.0216147
2/17/20 10:59,0.0053408,,2/17/20 11:10,62.23998489,,2/17/20 10:59,0.0069725,,2/17/20 10:59,0.9694952,,2/17/20 10:59,0.0434959,,2/17/20 10:59,0.0204435,,2/17/20 10:59,0.0048502,,2/17/20 11:10,62.23998489,,2/17/20 10:59,0.0037519,,2/17/20 10:59,1.0091691,,2/17/20 11:10,3.184175968,,2/17/20 10:59,0.0544555,,2/17/20 10:59,0.0219329
2/17/20 11:09,0.0052765,,2/17/20 11:20,62.46002045,,2/17/20 11:09,0.0045416,,2/17/20 11:09,1.0157083,,2/17/20 11:09,0.0402712,,2/17/20 11:09,0.0148757,,2/17/20 11:09,0.0043177,,2/17/20 11:20,62.46002045,,2/17/20 11:09,0.0030816,,2/17/20 11:09,1.024266,,2/17/20 11:20,3.183589697,,2/17/20 11:09,0.0500854,,2/17/20 11:09,0.0201771
2/17/20 11:19,0.0048273,,2/17/20 11:29,62.16666489,,2/17/20 11:19,0.0038591,,2/17/20 11:19,0.9902733,,2/17/20 11:19,0.0457251,,2/17/20 11:19,0.0121318,,2/17/20 11:19,0.0037798,,2/17/20 11:29,62.16666489,,2/17/20 11:19,0.003495,,2/17/20 11:19,1.0291279,,2/17/20 11:29,3.183687449,,2/17/20 11:19,0.0460099,,2/17/20 11:19,0.0191954
2/17/20 11:29,0.0064386,,2/17/20 11:39,62.31334267,,2/17/20 11:29,0.0061519,,2/17/20 11:29,1.0167525,,2/17/20 11:29,0.0422981,,2/17/20 11:29,0.0158053,,2/17/20 11:29,0.0047653,,2/17/20 11:39,62.31334267,,2/17/20 11:29,0.0060273,,2/17/20 11:29,1.0414893,,2/17/20 11:39,3.183980465,,2/17/20 11:29,0.0471307,,2/17/20 11:29,0.0194539
2/17/20 11:39,0.0052468,,2/17/20 11:49,62.46002045,,2/17/20 11:39,0.0053202,,2/17/20 11:39,0.9701216,,2/17/20 11:39,0.0427729,,2/17/20 11:39,0.0174778,,2/17/20 11:39,0.0052402,,2/17/20 11:49,62.46002045,,2/17/20 11:39,0.0054273,,2/17/20 11:39,1.0200234,,2/17/20 11:49,3.183589697,,2/17/20 11:39,0.0421365,,2/17/20 11:39,0.0161216
2/17/20 11:48,0.0056238,,2/17/20 11:59,62.20332489,,2/17/20 11:48,0.0035442,,2/17/20 11:48,0.9827347,,2/17/20 11:48,0.0421625,,2/17/20 11:48,0.0208818,,2/17/20 11:48,0.005419,,2/17/20 11:59,62.20332489,,2/17/20 11:48,0.0060906,,2/17/20 11:48,1.0411332,,2/17/20 11:59,3.182808161,,2/17/20 11:48,0.0533802,,2/17/20 11:48,0.0166844
2/17/20 11:58,0.0060206,,2/17/20 12:10,62.2766861,,2/17/20 11:58,0.0037619,,2/17/20 11:58,0.9938652,,2/17/20 11:58,0.040262,,2/17/20 11:58,0.0160942,,2/17/20 11:58,0.0051834,,2/17/20 12:10,62.2766861,,2/17/20 11:58,0.0021194,,2/17/20 11:58,1.0371357,,2/17/20 12:10,3.183003664,,2/17/20 11:58,0.0512631,,2/17/20 11:58,0.0181638
2/17/20 12:09,0.0051649,,2/17/20 12:20,62.49667358,,2/17/20 12:09,0.0033853,,2/17/20 12:09,0.9897513,,2/17/20 12:09,0.0430077,,2/17/20 12:09,0.019287,,2/17/20 12:09,0.0065058,,2/17/20 12:20,62.49667358,,2/17/20 12:09,0.0090271,,2/17/20 12:09,1.0197963,,2/17/20 12:20,3.18329668,,2/17/20 12:09,0.0497114,,2/17/20 12:09,0.0166166
2/17/20 12:19,0.004782,,2/17/20 12:29,62.2766861,,2/17/20 12:19,0.0025533,,2/17/20 12:19,1.0064156,,2/17/20 12:19,0.043509,,2/17/20 12:19,0.0153579,,2/17/20 12:19,0.0051107,,2/17/20 12:29,62.2766861,,2/17/20 12:19,0.0036566,,2/17/20 12:19,1.0491513,,2/17/20 12:29,3.18329668,,2/17/20 12:19,0.0451318,,2/17/20 12:19,0.0121023
2/17/20 12:29,0.0047749,,2/17/20 12:39,62.38665924,,2/17/20 12:29,0.0027933,,2/17/20 12:29,0.9852198,,2/17/20 12:29,0.0405959,,2/17/20 12:29,0.0241557,,2/17/20 12:29,0.0052241,,2/17/20 12:39,62.38665924,,2/17/20 12:29,0.0042468,,2/17/20 12:29,1.0320183,,2/17/20 12:39,3.182612896,,2/17/20 12:29,0.0463704,,2/17/20 12:29,0.0167453
2/17/20 12:39,0.0048399,,2/17/20 12:49,62.38665924,,2/17/20 12:39,0.0034827,,2/17/20 12:39,0.9837997,,2/17/20 12:39,0.0495239,,2/17/20 12:39,0.0119162,,2/17/20 12:39,0.004315,,2/17/20 12:49,62.38665924,,2/17/20 12:39,0.0038225,,2/17/20 12:39,1.0532314,,2/17/20 12:49,3.182710648,,2/17/20 12:39,0.0444491,,2/17/20 12:39,0.0152931
2/17/20 12:48,0.0056719,,2/17/20 12:59,62.34999924,,2/17/20 12:48,0.004738,,2/17/20 12:48,0.9778273,,2/17/20 12:49,0.0416777,,2/17/20 12:49,0.0114903,,2/17/20 12:49,0.0037114,,2/17/20 12:59,62.34999924,,2/17/20 12:49,0.0025507,,2/17/20 12:49,1.0292621,,2/17/20 12:59,3.183003664,,2/17/20 12:48,0.0516654,,2/17/20 12:48,0.0168193
2/17/20 12:58,0.0051296,,2/17/20 13:09,62.38665924,,2/17/20 12:58,0.0048944,,2/17/20 12:58,1.0158127,,2/17/20 12:58,0.0396107,,2/17/20 12:58,0.0143865,,2/17/20 12:58,0.0040575,,2/17/20 13:09,62.38665924,,2/17/20 12:58,0.0043665,,2/17/20 12:58,1.0371435,,2/17/20 13:09,3.182808161,,2/17/20 12:58,0.0438198,,2/17/20 12:58,0.0147801
2/17/20 13:08,0.0050439,,2/17/20 13:20,62.42331581,,2/17/20 13:08,0.0031017,,2/17/20 13:08,1.0111351,,2/17/20 13:08,0.0467323,,2/17/20 13:08,0.0193378,,2/17/20 13:08,0.0054155,,2/17/20 13:20,62.42331581,,2/17/20 13:08,0.004085,,2/17/20 13:08,1.0137859,,2/17/20 13:20,3.182124376,,2/17/20 13:08,0.0456245,,2/17/20 13:08,0.0157803
2/17/20 13:19,0.0053362,,2/17/20 13:29,62.68000793,,2/17/20 13:19,0.0047806,,2/17/20 13:19,1.0135157,,2/17/20 13:19,0.0419079,,2/17/20 13:19,0.0199817,,2/17/20 13:19,0.0054697,,2/17/20 13:29,62.68000793,,2/17/20 13:19,0.0046296,,2/17/20 13:19,1.0367925,,2/17/20 13:29,3.182124376,,2/17/20 13:19,0.048146,,2/17/20 13:19,0.0160712
2/17/20 13:29,0.0045745,,2/17/20 13:39,62.60664673,,2/17/20 13:29,0.0032001,,2/17/20 13:29,1.0043064,,2/17/20 13:29,0.0437166,,2/17/20 13:29,0.0137771,,2/17/20 13:29,0.0043479,,2/17/20 13:39,62.60664673,,2/17/20 13:29,0.0023493,,2/17/20 13:29,1.04487,,2/17/20 13:39,3.182124376,,2/17/20 13:29,0.0477259,,2/17/20 13:29,0.0133658
2/17/20 13:39,0.0052804,,2/17/20 13:49,62.38665924,,2/17/20 13:39,0.0037461,,2/17/20 13:39,0.9753005,,2/17/20 13:39,0.0466389,,2/17/20 13:39,0.0124103,,2/17/20 13:39,0.0051557,,2/17/20 13:49,62.38665924,,2/17/20 13:39,0.0042339,,2/17/20 13:39,1.0579153,,2/17/20 13:49,3.182417631,,2/17/20 13:39,0.0540301,,2/17/20 13:39,0.0158302
2/17/20 13:49,0.0047427,,2/17/20 13:59,62.42331581,,2/17/20 13:49,0.0036444,,2/17/20 13:49,0.9845515,,2/17/20 13:49,0.0472021,,2/17/20 13:49,0.0130352,,2/17/20 13:49,0.0047631,,2/17/20 13:59,62.42331581,,2/17/20 13:49,0.0059106,,2/17/20 13:49,1.0620624,,2/17/20 13:59,3.181929111,,2/17/20 13:49,0.0476466,,2/17/20 13:49,0.019209
2/17/20 13:58,0.0061149,,2/17/20 14:09,62.2766861,,2/17/20 13:58,0.0041906,,2/17/20 13:58,1.0083994,,2/17/20 13:58,0.0495542,,2/17/20 13:58,0.0132144,,2/17/20 13:58,0.0043593,,2/17/20 14:09,62.2766861,,2/17/20 13:58,0.0035562,,2/17/20 13:58,1.0429577,,2/17/20 14:09,3.182222366,,2/17/20 13:58,0.0546023,,2/17/20 13:58,0.0193132
2/17/20 14:08,0.0046615,,2/17/20 14:18,62.2766861,,2/17/20 14:08,0.0033151,,2/17/20 14:08,0.983048,,2/17/20 14:08,0.0419338,,2/17/20 14:08,0.014633,,2/17/20 14:08,0.0051675,,2/17/20 14:18,62.2766861,,2/17/20 14:08,0.0049611,,2/17/20 14:08,1.0460649,,2/17/20 14:18,3.182026863,,2/17/20 14:08,0.0523411,,2/17/20 14:08,0.0141344
2/17/20 14:18,0.0049499,,2/17/20 14:29,62.42331581,,2/17/20 14:18,0.0039726,,2/17/20 14:18,0.9753632,,2/17/20 14:18,0.0443546,,2/17/20 14:18,0.0167051,,2/17/20 14:18,0.0054562,,2/17/20 14:29,62.42331581,,2/17/20 14:18,0.0039293,,2/17/20 14:18,1.0616392,,2/17/20 14:29,3.181929111,,2/17/20 14:18,0.0468576,,2/17/20 14:18,0.016636
2/17/20 14:29,0.0043181,,2/17/20 14:39,62.42331581,,2/17/20 14:29,0.0027749,,2/17/20 14:29,0.9802497,,2/17/20 14:29,0.0475222,,2/17/20 14:29,0.0183821,,2/17/20 14:29,0.0044906,,2/17/20 14:39,62.42331581,,2/17/20 14:29,0.0038484,,2/17/20 14:29,1.0330712,,2/17/20 14:39,3.181733847,,2/17/20 14:29,0.0506079,,2/17/20 14:29,0.0134283
2/17/20 14:39,0.005425,,2/17/20 14:49,62.60664673,,2/17/20 14:39,0.0042523,,2/17/20 14:39,1.0026358,,2/17/20 14:39,0.0435035,,2/17/20 14:39,0.012026,,2/17/20 14:39,0.0040207,,2/17/20 14:49,62.60664673,,2/17/20 14:39,0.0034452,,2/17/20 14:39,1.0474687,,2/17/20 14:49,3.181147575,,2/17/20 14:39,0.0517594,,2/17/20 14:39,0.0157321
2/17/20 14:49,0.0051051,,2/17/20 14:59,62.53333359,,2/17/20 14:49,0.0050445,,2/17/20 14:49,0.9835074,,2/17/20 14:49,0.0440911,,2/17/20 14:49,0.0147241,,2/17/20 14:49,0.0047599,,2/17/20 14:59,62.53333359,,2/17/20 14:49,0.0032892,,2/17/20 14:49,1.0291099,,2/17/20 14:59,3.18144083,,2/17/20 14:49,0.0508867,,2/17/20 14:49,0.0159069
2/17/20 14:59,0.0046994,,2/17/20 15:09,62.56999359,,2/17/20 14:59,0.0031923,,2/17/20 14:59,1.0039514,,2/17/20 14:59,0.0589841,,2/17/20 14:59,0.0136074,,2/17/20 14:59,0.0041454,,2/17/20 15:09,62.56999359,,2/17/20 14:59,0.0031707,,2/17/20 14:59,1.051941,,2/17/20 15:09,3.18144083,,2/17/20 14:59,0.0464875,,2/17/20 14:59,0.013128
2/17/20 15:08,0.0049864,,2/17/20 15:18,62.49667358,,2/17/20 15:08,0.0062546,,2/17/20 15:08,0.9769711,,2/17/20 15:08,0.0445184,,2/17/20 15:08,0.0140116,,2/17/20 15:08,0.0040918,,2/17/20 15:18,62.49667358,,2/17/20 15:08,0.00324,,2/17/20 15:08,1.0253292,,2/17/20 15:18,3.181245565,,2/17/20 15:08,0.0518273,,2/17/20 15:08,0.0138619
2/17/20 15:18,0.0055621,,2/17/20 15:28,62.56999359,,2/17/20 15:18,0.0039884,,2/17/20 15:18,0.9959325,,2/17/20 15:18,0.0437994,,2/17/20 15:18,0.0130046,,2/17/20 15:18,0.0050002,,2/17/20 15:28,62.56999359,,2/17/20 15:18,0.0031487,,2/17/20 15:18,1.0393603,,2/17/20 15:28,3.180659294,,2/17/20 15:18,0.0492139,,2/17/20 15:18,0.0148748
2/17/20 15:28,0.004879,,2/17/20 15:40,62.23998489,,2/17/20 15:28,0.0025452,,2/17/20 15:28,0.9753841,,2/17/20 15:28,0.050693,,2/17/20 15:28,0.0167721,,2/17/20 15:28,0.0045536,,2/17/20 15:40,62.23998489,,2/17/20 15:28,0.0018373,,2/17/20 15:28,1.0357783,,2/17/20 15:40,3.180854559,,2/17/20 15:28,0.0462173,,2/17/20 15:28,0.0161691
2/17/20 15:39,0.0058309,,2/17/20 15:50,62.42331581,,2/17/20 15:39,0.0069155,,2/17/20 15:39,0.9694743,,2/17/20 15:39,0.0432615,,2/17/20 15:39,0.0149234,,2/17/20 15:39,0.0052343,,2/17/20 15:50,62.42331581,,2/17/20 15:39,0.0040818,,2/17/20 15:39,1.0041832,,2/17/20 15:50,3.181050062,,2/17/20 15:39,0.0476246,,2/17/20 15:39,0.0192123
2/17/20 15:49,0.0051824,,2/17/20 16:00,62.23998489,,2/17/20 15:49,0.0029546,,2/17/20 15:49,0.9850945,,2/17/20 15:49,0.0441089,,2/17/20 15:49,0.0153545,,2/17/20 15:49,0.0042201,,2/17/20 16:00,62.23998489,,2/17/20 15:49,0.0028484,,2/17/20 15:49,1.0249034,,2/17/20 16:00,3.180952311,,2/17/20 15:49,0.0463082,,2/17/20 15:49,0.0179404
2/17/20 15:59,0.005566,,2/17/20 16:10,62.46002045,,2/17/20 15:59,0.0052931,,2/17/20 15:59,0.9696622,,2/17/20 15:59,0.0465196,,2/17/20 15:59,0.0173605,,2/17/20 15:59,0.0053399,,2/17/20 16:10,62.46002045,,2/17/20 15:59,0.0035022,,2/17/20 15:59,1.0081188,,2/17/20 16:10,3.180757046,,2/17/20 15:59,0.0516698,,2/17/20 15:59,0.0186391
2/17/20 16:09,0.0047387,,2/17/20 16:19,62.68000793,,2/17/20 16:09,0.0031418,,2/17/20 16:09,1.0158127,,2/17/20 16:09,0.044023,,2/17/20 16:09,0.0177616,,2/17/20 16:09,0.0047843,,2/17/20 16:19,62.68000793,,2/17/20 16:09,0.0042944,,2/17/20 16:09,1.0359977,,2/17/20 16:19,3.180757046,,2/17/20 16:09,0.048079,,2/17/20 16:09,0.0136992
2/17/20 16:19,0.0058298,,2/17/20 16:29,62.53333359,,2/17/20 16:19,0.0056573,,2/17/20 16:19,0.967574,,2/17/20 16:19,0.0507708,,2/17/20 16:19,0.0172685,,2/17/20 16:19,0.0051711,,2/17/20 16:29,62.53333359,,2/17/20 16:19,0.005645,,2/17/20 16:19,1.0266144,,2/17/20 16:29,3.179877758,,2/17/20 16:19,0.0461294,,2/17/20 16:19,0.0172096
2/17/20 16:28,0.005631,,2/17/20 16:39,62.46002045,,2/17/20 16:28,0.0043575,,2/17/20 16:28,0.9613718,,2/17/20 16:28,0.0441049,,2/17/20 16:28,0.020521,,2/17/20 16:28,0.004821,,2/17/20 16:39,62.46002045,,2/17/20 16:28,0.0029496,,2/17/20 16:28,1.0314944,,2/17/20 16:39,3.179780245,,2/17/20 16:28,0.0493088,,2/17/20 16:28,0.0158148
